KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID;Coords UTM
Schleswig-Flensburg;Meyn;Enercon E-82;Enercon E-82/2000;Enercon;99.0;101.0;105,5 dB(A) / 102,0 dB(A);3000;kW Nennleist. Rotor.;32516741;6066125;05.11.2015 00:00;27.04.2016 00:00;in Betrieb;59144331116;6;13.07.2021;LLUR SH, Abtl. 7;[54.7577731, 9.2216845];1379;[54.742107181148505, 9.26004186818827]
Schleswig-Flensburg;Meyn;Enercon E-82;Enercon E-82/2000;Enercon;99.0;101.0;105,5 dB(A) / 103,5 dB(A);3000;kW Nennleist. Rotor.;32517095;6066034;05.11.2015 00:00;13.05.2016 00:00;in Betrieb;59144331116;7;13.07.2021;LLUR SH, Abtl. 7;[54.7577731, 9.2216845];1379;[54.74127747584539, 9.265535218823967]
Schleswig-Flensburg;Wanderup;Enercon E-82;Enercon E-82/2000;Enercon;108.3;82.0;104;2000;kW Nennleist. Rotor.;32518644;6059560;07.04.2011 00:00;02.01.2012 00:00;in Betrieb;59174000001;13;13.07.2021;LLUR SH, Abtl. 7;[54.6901001, 9.3346348];1379;[54.683042284516475, 9.289181095714062]
Schleswig-Flensburg;Wanderup;Enercon E-82;Enercon E-82/2300;Enercon;108.3;82.0;104;2000;kW Nennleist. Rotor.;32518664;6058955;07.04.2011 00:00;22.02.2012 00:00;in Betrieb;59174000001;14;13.07.2021;LLUR SH, Abtl. 7;[54.6901001, 9.3346348];1379;[54.67760454026378, 9.28945262401593]
Schleswig-Flensburg;Wanderup;Enercon E-82;Enercon E-82/2000;Enercon;108.3;82.0;104;2000;kW Nennleist. Rotor.;32518670;6058594;07.04.2011 00:00;22.02.2012 00:00;in Betrieb;59174000001;15;13.07.2021;LLUR SH, Abtl. 7;[54.6901001, 9.3346348];1379;[54.67436008702968, 9.289522592421719]
Schleswig-Flensburg;Lindewitt;Enercon E-82;Enercon E-82/2000;Enercon;108.0;82.0;105,0 dB(A)/100,2 dB(A);2300;kW Nennleist. Rotor.;32512892;6058226;17.12.2014 00:00;23.12.2015 00:00;in Betrieb;59179000022;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.6712338767685, 9.199905507520215]
Schleswig-Flensburg;Lindewitt;Enercon E-82;Enercon E-82/2000;Enercon;108.0;82.0;105,0 dB(A)/99,5 dB(A);2300;kW Nennleist. Rotor.;32512640;6058051;17.12.2014 00:00;17.12.2015 00:00;in Betrieb;59179000022;2;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.66966755976273, 9.195990406205592]
Schleswig-Flensburg;Lindewitt;Enercon E-82;Enercon E-82/2300;Enercon;108.0;82.0;105,0 dB(A)/99,5 dB(A);2300;kW Nennleist. Rotor.;32512819;6057908;17.12.2014 00:00;23.12.2015 00:00;in Betrieb;59179000022;3;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;[54.66837791766972, 9.198759609667423]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2300;Enercon;85.0;82.0;104,0 dB(A) / 98,0 dB(A);2350;kW Nennleist. Rotor.;32518433;6065307;02.07.2014 00:00;10.08.2015 00:00;in Betrieb;59183000039;1;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.73469686126525, 9.286271915092113]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2300;Enercon;108.3;82.0;105,0 dB(A) / 104,5 dB(A), 105,0 dB/(A) / 103,0 dB(A);2300;kW Nennleist. Rotor.;32518289;6066555;09.06.2011 00:00;19.09.2012 00:00;in Betrieb;59183000046;19;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.745917518519384, 9.284114045154686]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2000;Enercon;108.3;82.0;105,0 dB(A) / 104,6 dB(A), 105,0 dB(A) / 103,0 dB(A);2300;kW Nennleist. Rotor.;32518184;6066048;09.06.2011 00:00;29.08.2012 00:00;in Betrieb;59183000046;23;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.74136507470585, 9.282451219316794]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2300;Enercon;108.3;82.0;105,0 dB(A) / 104,5 dB(A), 105,0 dB(A) / 103,0 dB(A);2300;kW Nennleist. Rotor.;32518418;6065974;09.06.2011 00:00;15.10.2012 00:00;in Betrieb;59183000046;24;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.74069153984115, 9.286081193959946]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2300;Enercon;108.3;82.0;105,0 dB(A) / 104,6 dB(A), 105,0 dB(A) / 103,0 dB(A);2300;kW Nennleist. Rotor.;32518498;6065750;09.06.2011 00:00;26.10.2012 00:00;in Betrieb;59183000046;27;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.738675582391934, 9.287309546202877]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2350;Enercon;108.3;82.0;105,0 dB(A) / 104,6 dB(A), 105,0 dB(A) / 103,0 dB(A);2300;kW Nennleist. Rotor.;32518216;6065571;09.06.2011 00:00;13.09.2012 00:00;in Betrieb;59183000046;29;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.737077260123435, 9.28291839384474]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2350;Enercon;108.3;82.0;104.6;2300;kW Nennleist. Rotor.;32517982;6066388;09.06.2011 00:00;20.10.2012 00:00;in Betrieb;59183000047;20;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.74442781861115, 9.279334628999036]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2350;Enercon;108.3;82.0;104.6;2300;kW Nennleist. Rotor.;32518456;6065516;09.06.2011 00:00;31.10.2012 00:00;in Betrieb;59183000047;30;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.736574238366465, 9.28664236802733]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2350;Enercon;108.3;82.0;104.5;2300;kW Nennleist. Rotor.;32518200;6066273;09.06.2011 00:00;13.09.2012 00:00;in Betrieb;59183000048;21;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.74338650215918, 9.28271382471536]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2300;Enercon;108.3;82.0;104.6;2300;kW Nennleist. Rotor.;32517968;6066155;09.06.2011 00:00;23.10.2012 00:00;in Betrieb;59183000049;22;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.742334418928344, 9.279102756927642]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2300;Enercon;108.3;82.0;104.6;2300;kW Nennleist. Rotor.;32517932;6065895;09.06.2011 00:00;25.09.2012 00:00;in Betrieb;59183000049;25;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.73999916236148, 9.27852753346811]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2300;Enercon;108.3;82.0;104.6;2300;kW Nennleist. Rotor.;32518230;6065817;09.06.2011 00:00;28.09.2012 00:00;in Betrieb;59183000050;26;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.73928748123832, 9.283151246452777]
Schleswig-Flensburg;Handewitt;Enercon E-82;Enercon E-82/2350;Enercon;108.3;82.0;104.6;2300;kW Nennleist. Rotor.;32517990;6065667;09.06.2011 00:00;05.09.2012 00:00;in Betrieb;59183000051;28;13.07.2021;LLUR SH, Abtl. 7;[54.7568187, 9.3251444];1379;[54.737948121710694, 9.279414300850423]
Segeberg;Hasenkrug;Enercon E-82;Enercon E-82/2300;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32556486;5984718;10.07.2012 00:00;06.02.2014 00:00;in Betrieb;60035479191;13;13.07.2021;LLUR SH, Abtl. 7;[53.9847393, 9.8501864];2429;[54.007662878618746, 9.861898201406403]
Segeberg;Hasenkrug;Enercon E-82;Enercon E-82/2300;Enercon;108.0;82.0;103,4 / 103,2 ;2300;kW Nennleist. Rotor.;32556741;5984936;10.07.2012 00:00;10.02.2014 00:00;in Betrieb;60035479191;14;13.07.2021;LLUR SH, Abtl. 7;[53.9847393, 9.8501864];2429;[54.00959406062623, 9.865829328517435]
Segeberg;Hasenkrug;Enercon E-82;Enercon E-82/2350;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32556435;5984063;10.07.2012 00:00;11.02.2014 00:00;in Betrieb;60035479191;16;13.07.2021;LLUR SH, Abtl. 7;[53.9847393, 9.8501864];2429;[54.00178203912127, 9.860998602759931]
Segeberg;Hasenkrug;Enercon E-82;Enercon E-82/2350;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32556675;5984326;10.07.2012 00:00;14.02.2014 00:00;in Betrieb;60035479191;17;13.07.2021;LLUR SH, Abtl. 7;[53.9847393, 9.8501864];2429;[54.004119310925944, 9.864708685384501]
Segeberg;Hasenkrug;Enercon E-82;Enercon E-82/3000;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32556299;5983577;10.07.2012 00:00;13.02.2014 00:00;in Betrieb;60035479191;19;13.07.2021;LLUR SH, Abtl. 7;[53.9847393, 9.8501864];2429;[53.9974292446436, 9.858834070447633]
Segeberg;Hardebek;Enercon E-82;Enercon E-82/3000;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32556602;5983743;10.07.2012 00:00;11.02.2014 00:00;in Betrieb;60035479191;20;13.07.2021;LLUR SH, Abtl. 7;[53.988138, 9.8684931];2429;[53.99888795803137, 9.863486591935871]
Segeberg;Hardebek;Enercon E-82;Enercon E-82/2000;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32556746;5983976;10.07.2012 00:00;12.02.2014 00:00;in Betrieb;60035479191;21;13.07.2021;LLUR SH, Abtl. 7;[53.988138, 9.8684931];2429;[54.000966104114916, 9.865726542665278]
Segeberg;Hardebek;Enercon E-82;Enercon E-82/2300;Enercon;108.0;82.0;103,4 / 98,9 ;2300;kW Nennleist. Rotor.;32557267;5984428;10.07.2012 00:00;18.10.2013 00:00;in Betrieb;60035479191;23;13.07.2021;LLUR SH, Abtl. 7;[53.988138, 9.8684931];2429;[54.004970665091705, 9.873759066854806]
Segeberg;Hardebek;Enercon E-82;Enercon E-82/2300;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32557068;5984007;10.07.2012 00:00;17.10.2013 00:00;in Betrieb;60035479191;24;13.07.2021;LLUR SH, Abtl. 7;[53.988138, 9.8684931];2429;[54.00120922009085, 9.870644218729645]
Segeberg;Hardebek;Enercon E-82;Enercon E-82/2000;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32557352;5984148;10.07.2012 00:00;17.10.2013 00:00;in Betrieb;60035479191;25;13.07.2021;LLUR SH, Abtl. 7;[53.988138, 9.8684931];2429;[54.00244491080747, 9.875003016881836]
Segeberg;Hardebek;Enercon E-82;Enercon E-82/2000;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32557557;5984455;10.07.2012 00:00;17.10.2013 00:00;in Betrieb;60035479191;26;13.07.2021;LLUR SH, Abtl. 7;[53.988138, 9.8684931];2429;[54.005181070356656, 9.878188317637575]
Segeberg;Hardebek;Enercon E-82;Enercon E-82/2350;Enercon;108.0;82.0;103.4;2300;kW Nennleist. Rotor.;32557161;5983766;10.07.2012 00:00;17.10.2013 00:00;in Betrieb;60035479191;27;13.07.2021;LLUR SH, Abtl. 7;[53.988138, 9.8684931];2429;[53.99903309916842, 9.872017600328984]
Nordfriesland;Achtrup;Enercon E82 ;;Enercon;85.0;82.0;103;2350;kW Nennleist. Rotor.;32504296;6071467;31.08.2016 00:00;30.03.2017 00:00;in Betrieb;54001000014;10;13.07.2021;LLUR SH, Abtl. 7;[54.7913561, 9.0270266];2907;[54.790374895616125, 9.066810162296223]
Nordfriesland;GalmsbÃÂÃÂ¼ll;Enercon E-82 2 MW;Enercon E-82/2000;Enercon;78.3;103.6;82;2000;kW Nennleist. Rotor.;32486021;6071183;30.03.2006 00:00;30.04.2007 00:00;in Betrieb;54165312260;1;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907;[54.78764634523217, 8.782617072491902]
Nordfriesland;GalmsbÃÂÃÂ¼ll;Enercon E-82 2 MW;Enercon E-82/2000;Enercon;78.3;82.0;103.6;2000;kW Nennleist. Rotor.;32486282;6071137;30.03.2006 00:00;30.04.2007 00:00;in Betrieb;54165312260;2;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907;[54.78724016100183, 8.78667794382039]
Nordfriesland;GalmsbÃÂÃÂ¼ll;Enercon E-82 2 MW;Enercon E-82/2000;Enercon;78.3;82.0;104.3;2000;kW Nennleist. Rotor.;32486162;6069058;31.03.2006 00:00;30.04.2007 00:00;in Betrieb;54165312268;1;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907;[54.768553540427455, 8.78491104160708]
Nordfriesland;GalmsbÃÂÃÂ¼ll;Enercon E-82 2 MW;Enercon E-82/3000;Enercon;78.3;82.0;105;3000;kW Nennleist. Rotor.;32486211;6068673;31.03.2006 00:00;30.04.2007 00:00;in Betrieb;54165312268;2;13.07.2021;LLUR SH, Abtl. 7;[54.7709084, 8.7461668];2907;[54.765095006626076, 8.785690942948145]
Dithmarschen;Hemme;Enercon E82 2,3 MW;;Enercon;108.0;82.0;104,5 dB(A) / 98,6 dB(A);2300;kW Nennleist. Rotor.;32500918;6011846;12.06.2013 00:00;29.11.2013 00:00;in Betrieb;51047499915;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;[54.254570565135744, 9.014090785097318]
Dithmarschen;Hedwigenkoog;Enercon E-82 2,30 MW;Enercon E-82/2300;Enercon;84.5;82.0;99.5;2300;kW Nennleist. Rotor.;32490804;6002732;30.05.2008 00:00;30.08.2010 00:00;in Betrieb;51043502191;2;13.07.2021;LLUR SH, Abtl. 7;[54.1833, 8.85];788;[54.1725760548037, 8.859125814286871]
LÃÂÃÂ¼beck;LÃÂÃÂ¼beck;Enercon E-82 E;Enercon E-82/2300;Enercon;85.0;82.0;104.5;2300;kW Nennleist. Rotor.;32619815;5977994;01.04.2011 00:00;25.09.2012 00:00;in Betrieb;3000924205;2;13.07.2021;LLUR SH, Abtl. 7;[53.866444, 10.684738];3086;[53.936450235765115, 10.825170024150376]
Dithmarschen;Neufeld;Enercon E82 E2;;Enercon;78.33;82.0;105;2300;kW Nennleist. Rotor.;32500240;5974556;27.05.2011 00:00;15.03.2012 00:00;in Betrieb;51076497817;1;13.07.2021;LLUR SH, Abtl. 7;[53.9100426, 9.0221766];1200;[53.91941677345023, 9.003654298822317]
Dithmarschen;Diekhusen-Fahrstedt;Enercon E-82 E2;Enercon E-82/2300;Enercon;108.0;82.0;105,0 dB(A)/100,5 dB(A);2300;kW Nennleist. Rotor.;32500017;5975491;19.11.2014 00:00;13.11.2015 00:00;in Betrieb;51021000003;3;13.07.2021;LLUR SH, Abtl. 7;[53.9455164, 9.020428];1200;[53.927820638932424, 9.000258898160144]
Dithmarschen;Friedrichsgabekoog;Enercon E-82 E2;Enercon E-82/2300;Enercon;84.58;82.0;104,5 dB(A) tags, 99,5 db(A) nachts;2300;kW Nennleist. Rotor.;32497443;6000900;03.07.2014 00:00;05.12.2014 00:00;in Betrieb;51033470525;1;13.07.2021;LLUR SH, Abtl. 7;[54.1537436, 8.936473];788;[54.15618665917259, 8.960844621097205]
Dithmarschen;Friedrichsgabekoog;Enercon E-82 E2;Enercon E-82/2300;Enercon;84.58;82.0;104,5 dB(A) tags, 99,5 db(A) nachts;2300;kW Nennleist. Rotor.;32497197;6000890;03.07.2014 00:00;12.12.2014 00:00;in Betrieb;51033470525;2;13.07.2021;LLUR SH, Abtl. 7;[54.1537436, 8.936473];788;[54.156095498650416, 8.95707771355767]
Dithmarschen;Friedrichsgabekoog;Enercon E-82 E2;Enercon E-82/2300;Enercon;84.58;82.0;104,5 dB(A) tags, 99,5 db(A) nachts;2300;kW Nennleist. Rotor.;32497264;6000656;03.07.2014 00:00;04.02.2015 00:00;in Betrieb;51033470525;3;13.07.2021;LLUR SH, Abtl. 7;[54.1537436, 8.936473];788;[54.153992742418524, 8.958105806805296]
Dithmarschen;Friedrichsgabekoog;Enercon E-82 E2;Enercon E-82/2300;Enercon;84.58;82.0;104,5 dB(A) tags, 99,5 db(A) nachts;2300;kW Nennleist. Rotor.;32497225;6000398;03.07.2014 00:00;05.02.2015 00:00;in Betrieb;51033470525;4;13.07.2021;LLUR SH, Abtl. 7;[54.1537436, 8.936473];788;[54.151673710444534, 8.957511005682816]
Dithmarschen;Friedrichsgabekoog;Enercon E-82 E2;Enercon E-82/2300;Enercon;84.58;82.0;104,5 dB(A) tags, 99,5 db(A) nachts;2300;kW Nennleist. Rotor.;32497048;6000232;03.07.2014 00:00;26.02.2015 00:00;in Betrieb;51033470525;5;13.07.2021;LLUR SH, Abtl. 7;[54.1537436, 8.936473];788;[54.15018076757291, 8.95480252293301]
Dithmarschen;Neufeld;Enercon E-82 E2;Enercon E-82/2300;Enercon;78.33;82.0;105,0 dB(A)/103,5 dB(A) ;2300;kW Nennleist. Rotor.;32499940;5975021;27.05.2011 00:00;15.03.2012 00:00;in Betrieb;51076497820;1;13.07.2021;LLUR SH, Abtl. 7;[53.9100426, 9.0221766];1200;[53.9235962620519, 8.999086334042943]
Nordfriesland;Oldenswort;Enercon E-82 E2;Enercon E-82/2300;Enercon;85.0;82.0;104,5/99,5;2300;kW Nennleist. Rotor.;32495909;6026690;04.12.2014 00:00;23.10.2015 00:00;in Betrieb;54095334111;1;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.38796443729285, 8.937001964663446]
Nordfriesland;Oldenswort;Enercon E-82 E2;Enercon E-82/2300;Enercon;85.0;82.0;104,5/99,5;2300;kW Nennleist. Rotor.;32495778;6026933;04.12.2014 00:00;06.10.2015 00:00;in Betrieb;54095334111;2;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.39014728858803, 8.934981221551102]
Nordfriesland;Oldenswort;Enercon E-82 E2;Enercon E-82/2300;Enercon;85.0;82.0;104,5/99,5;2300;kW Nennleist. Rotor.;32496014;6026910;04.12.2014 00:00;26.10.2015 00:00;in Betrieb;54095334111;3;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919;[54.389942482201874, 8.938615926479091]
Dithmarschen;Neufeld;Enercon E-82 E2 ;Enercon E-82/2300;Enercon;78.0;82.0;105,0 dB(A)/103,5 dB(A);2300;kW Nennleist. Rotor.;32500156;5976183;19.11.2014 00:00;22.10.2015 00:00;in Betrieb;51076057278;1;13.07.2021;LLUR SH, Abtl. 7;[53.9100426, 9.0221766];1200;[53.9340403264158, 9.002376124623039]
Dithmarschen;Neufeld;Enercon E-82 E2 ;Enercon E-82/2300;Enercon;78.0;82.0;105,0 dB(A)/100,5 dB(A);2300;kW Nennleist. Rotor.;32499399;5975667;19.11.2014 00:00;27.11.2015 00:00;in Betrieb;51076057279;1;13.07.2021;LLUR SH, Abtl. 7;[53.9100426, 9.0221766];1200;[53.92940218280739, 8.990846842535348]
Dithmarschen;Kronprinzenkoog;Enercon E-82 E3;Enercon E-82/3000;Enercon;78.0;82.0;106 dB(A) 103,1 dB(A);3000;kW Nennleist. Rotor.;32496654;5978658;20.12.2006 00:00;08.09.2008 00:00;in Betrieb;51062493857;1;13.07.2021;LLUR SH, Abtl. 7;[53.9708971, 8.9609516];1200;[53.956274828813534, 8.949008060236496]
Nordfriesland;Oster-Ohrstedt;Enercon E-82/ 2,3 MW;Enercon E-82/2300;Enercon;108.0;82.0;105,5 / 101,0;2300;kW Nennleist. Rotor.;32516736;6040033;20.02.2012 00:00;21.06.2013 00:00;in Betrieb;54101900003;1;13.07.2021;LLUR SH, Abtl. 7;[54.5167641, 9.2269089];4466;[54.50762145384544, 9.258473401505022]
Nordfriesland;Bordelum;Enercon E-82/140 D4;Enercon E-82/2300;Enercon;98.0;82.0;100,1 dB(A);2300;kW Nennleist. Rotor.;32500339;6055448;20.03.2013 00:00;24.10.2013 00:00;in Betrieb;54014334456;1;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;[54.6464329692908, 9.005253386646698]
Schleswig-Flensburg;GroÃÂÃÂ¸enwiehe;Enercon E-82/2 MW;Enercon E-82/2000;Enercon;98.0;82.0;104;2000;kW Nennleist. Rotor.;32518014;6060028;18.01.2007 00:00;03.02.2009 00:00;in Betrieb;59115333075;1;13.07.2021;LLUR SH, Abtl. 7;[54.7017731, 9.2501487];1379;[54.68727102199204, 9.279438387701225]
Schleswig-Flensburg;GroÃÂÃÂ¸enwiehe;Enercon E-82/2 MW;Enercon E-82/2000;Enercon;98.0;82.0;104;2000;kW Nennleist. Rotor.;32518009;6059695;18.01.2007 00:00;04.02.2009 00:00;in Betrieb;59115333075;2;13.07.2021;LLUR SH, Abtl. 7;[54.7017731, 9.2501487];1379;[54.68427860218037, 9.279340277088806]
Schleswig-Flensburg;GroÃÂÃÂ¸enwiehe;Enercon E-82/2 MW;Enercon E-82/2000;Enercon;98.0;82.0;104;2000;kW Nennleist. Rotor.;32518004;6059399;18.01.2007 00:00;05.02.2009 00:00;in Betrieb;59115333075;3;13.07.2021;LLUR SH, Abtl. 7;[54.7017731, 9.2501487];1379;[54.68161869198612, 9.279244463781733]
Schleswig-Flensburg;GroÃÂÃÂ¸enwiehe;Enercon E-82/2 MW;Enercon E-82/2000;Enercon;98.0;82.0;104;2000;kW Nennleist. Rotor.;32517998;6059095;18.01.2007 00:00;06.02.2009 00:00;in Betrieb;59115333075;4;13.07.2021;LLUR SH, Abtl. 7;[54.7017731, 9.2501487];1379;[54.67888692190768, 9.279132661496849]
Nordfriesland;Risum-Lindholm;Enercon E-82/3 MW;Enercon E-82/3000;Enercon;78.3;82.0;108 / 108,0;3000;kW Nennleist. Rotor.;32488546;6063787;16.10.2006 00:00;07.03.2008 00:00;in Betrieb;54109519387;7;13.07.2021;LLUR SH, Abtl. 7;[54.7591797, 8.8697526];2907;[54.72124437603086, 8.82217382414968]
Nordfriesland;Bordelum;Enercon E-82/E2;Enercon E-82/2300;Enercon;98.0;82.0;104,1/102,5;2300;kW Nennleist. Rotor.;32501117;6056168;28.01.2013 00:00;17.10.2013 00:00;in Betrieb;54014334429;11;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;[54.65290244542764, 9.017312580939423]
Nordfriesland;Bordelum;Enercon E-82/E2;Enercon E-82/2300;Enercon;78.0;82.0;104,3/102,5;2300;kW Nennleist. Rotor.;32501458;6056068;28.01.2013 00:00;24.09.2013 00:00;in Betrieb;54014334429;12;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;[54.65200288098858, 9.022597301365568]
Nordfriesland;Bordelum;Enercon E-82/E2;Enercon E-82/3000;Enercon;98.0;82.0;104,1/99,9;3000;kW Nennleist. Rotor.;32501481;6055595;28.01.2013 00:00;22.10.2013 00:00;in Betrieb;54014334429;13;13.07.2021;LLUR SH, Abtl. 7;[54.6333, 8.93333];4919;[54.647751990219675, 9.022951379345276]
Nordfriesland;Oster-Ohrstedt;Enercon E-82/E2   2,3 MW;Enercon E-82/2300;Enercon;108.0;82.0;104,0 dB(A) / 104,0 dB(A);2300;kW Nennleist. Rotor.;32516724;6039817;07.02.2014 00:00;14.03.2016 00:00;in Betrieb;54101326511;11;13.07.2021;LLUR SH, Abtl. 7;[54.5167641, 9.2269089];4466;[54.50568064361147, 9.258275830399738]
Nordfriesland;Oster-Ohrstedt;Enercon E-82/E2   2,3 MW;Enercon E-82/2300;Enercon;98.0;82.0;104,0 dB(A) / 104,0 dB(A);2300;kW Nennleist. Rotor.;32516479;6040326;07.02.2014 00:00;01.03.2016 00:00;in Betrieb;54101326511;12;13.07.2021;LLUR SH, Abtl. 7;[54.5167641, 9.2269089];4466;[54.510263082239874, 9.254520663917775]
Nordfriesland;Oster-Ohrstedt;Enercon E-82/E2   2,3 MW;Enercon E-82/2300;Enercon;108.0;82.0;104,0 dB(A) / 99,5 dB(A);2300;kW Nennleist. Rotor.;32516260;6040136;07.02.2014 00:00;14.03.2016 00:00;in Betrieb;54101326511;13;13.07.2021;LLUR SH, Abtl. 7;[54.5167641, 9.2269089];4466;[54.50856261107634, 9.25112773929338]
Nordfriesland;Oster-Ohrstedt;Enercon E-82/E2   2,3 MW;Enercon E-82/2300;Enercon;108.0;82.0;104,0 dB(A) / 99,5 dB(A);2300;kW Nennleist. Rotor.;32516416;6039919;07.02.2014 00:00;30.03.2016 00:00;in Betrieb;54101326511;14;13.07.2021;LLUR SH, Abtl. 7;[54.5167641, 9.2269089];4466;[54.50660739015968, 9.253524982713747]
