STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       4393;2019010415:30;    1;   -999;    2.0;    2.0;   0;    89.20;2019010416:00;eor
       4393;2019010416:30;    1;   -999;    0.0;    0.0;   0;    96.18;2019010417:00;eor
       4393;2019010417:30;    1;   -999;    0.0;    0.0;   0;   104.07;2019010418:00;eor
       4393;2019010418:30;    1;   -999;    0.0;    0.0;   0;   112.56;2019010419:00;eor
       4393;2019010419:30;    1;   -999;    0.0;    0.0;   0;   121.28;2019010420:00;eor
       4393;2019010420:30;    1;   -999;    0.0;    0.0;   0;   129.85;2019010421:00;eor
       4393;2019010421:30;    1;   -999;    0.0;    0.0;   0;   137.74;2019010422:00;eor
       4393;2019010422:30;    1;   -999;    0.0;    0.0;   0;   144.12;2019010423:00;eor
       4393;2019010423:30;    1;   -999;    0.0;    0.0;   0;   147.84;2019010500:00;eor
       4393;2019010500:30;    1;   -999;    0.0;    0.0;   0;   147.84;2019010501:00;eor
       4393;2019010501:30;    1;   -999;    0.0;    0.0;   0;   144.11;2019010502:00;eor
       4393;2019010502:30;    1;   -999;    0.0;    0.0;   0;   137.72;2019010503:00;eor
       4393;2019010503:30;    1;   -999;    0.0;    0.0;   0;   129.83;2019010504:00;eor
       4393;2019010504:30;    1;   -999;    0.0;    0.0;   0;   121.25;2019010505:00;eor
       4393;2019010505:30;    1;   -999;    0.0;    0.0;   0;   112.52;2019010506:00;eor
       4393;2019010506:30;    1;   -999;    0.0;    0.0;   0;   104.03;2019010507:00;eor
       4393;2019010507:30;    1;   -999;    0.0;    0.0;   0;    96.12;2019010508:00;eor
       4393;2019010508:30;    1;   -999;    1.0;    2.0;   0;    89.13;2019010509:00;eor
       4393;2019010509:30;    1;   -999;    8.0;    8.0;   0;    83.42;2019010510:00;eor
       4393;2019010510:30;    1;   -999;   23.0;   23.0;   0;    79.35;2019010511:00;eor
       4393;2019010511:30;    1;   -999;   29.0;   29.0;   0;    77.21;2019010512:00;eor
       4393;2019010512:30;    1;   -999;   38.0;   38.0;   0;    77.21;2019010513:00;eor
       4393;2019010513:30;    1;   -999;   32.0;   39.0;  24;    79.33;2019010514:00;eor
       4393;2019010514:30;    1;   -999;   23.0;   25.0;   3;    83.40;2019010515:00;eor
       4393;2019010515:30;    1;   -999;    4.0;    4.0;   0;    89.10;2019010516:00;eor
       4393;2019010516:30;    1;   -999;    0.0;    0.0;   0;    96.08;2019010517:00;eor
       4393;2019010517:30;    1;   -999;    0.0;    0.0;   0;   103.99;2019010518:00;eor
       4393;2019010518:30;    1;   -999;    0.0;    0.0;   0;   112.47;2019010519:00;eor
       4393;2019010519:31;    1;   -999;    0.0;    0.0;   0;   121.19;2019010520:00;eor
       4393;2019010520:31;    1;   -999;    0.0;    0.0;   0;   129.76;2019010521:00;eor
       4393;2019010521:31;    1;   -999;    0.0;    0.0;   0;   137.64;2019010522:00;eor
       4393;2019010522:31;    1;   -999;    0.0;    0.0;   0;   144.02;2019010523:00;eor
       4393;2019010523:31;    1;   -999;    0.0;    0.0;   0;   147.73;2019010600:00;eor
       4393;2019010600:31;    1;   -999;    0.0;    0.0;   0;   147.73;2019010601:00;eor
       4393;2019010601:31;    1;   -999;    0.0;    0.0;   0;   144.01;2019010602:00;eor
       4393;2019010602:31;    1;   -999;    0.0;    0.0;   0;   137.62;2019010603:00;eor
       4393;2019010603:31;    1;   -999;    0.0;    0.0;   0;   129.74;2019010604:00;eor
       4393;2019010604:31;    1;   -999;    0.0;    0.0;   0;   121.16;2019010605:00;eor
       4393;2019010605:31;    1;   -999;    0.0;    0.0;   0;   112.43;2019010606:00;eor
       4393;2019010606:31;    1;   -999;    0.0;    0.0;   0;   103.94;2019010607:00;eor
       4393;2019010607:31;    1;   -999;    0.0;    0.0;   0;    96.02;2019010608:00;eor
       4393;2019010608:31;    1;   -999;    2.0;    2.0;   0;    89.03;2019010609:00;eor
       4393;2019010609:31;    1;   -999;    8.0;    8.0;   0;    83.31;2019010610:00;eor
       4393;2019010610:31;    1;   -999;   26.0;   26.0;   0;    79.23;2019010611:00;eor
       4393;2019010611:31;    1;   -999;   20.0;   20.0;   0;    77.10;2019010612:00;eor
       4393;2019010612:31;    1;   -999;   27.0;   27.0;   0;    77.09;2019010613:00;eor
       4393;2019010613:31;    1;   -999;   31.0;   34.0;   8;    79.22;2019010614:00;eor
       4393;2019010614:31;    1;   -999;   15.0;   15.0;   0;    83.29;2019010615:00;eor
       4393;2019010615:31;    1;   -999;    3.0;    3.0;   0;    89.00;2019010616:00;eor
       4393;2019010616:31;    1;   -999;    0.0;    0.0;   0;    95.99;2019010617:00;eor
       4393;2019010617:31;    1;   -999;    0.0;    0.0;   0;   103.89;2019010618:00;eor
       4393;2019010618:31;    1;   -999;    0.0;    0.0;   0;   112.38;2019010619:00;eor
       4393;2019010619:31;    1;   -999;    0.0;    0.0;   0;   121.10;2019010620:00;eor
       4393;2019010620:31;    1;   -999;    0.0;    0.0;   0;   129.67;2019010621:00;eor
       4393;2019010621:31;    1;   -999;    0.0;    0.0;   0;   137.54;2019010622:00;eor
       4393;2019010622:31;    1;   -999;    0.0;    0.0;   0;   143.91;2019010623:00;eor
       4393;2019010623:31;    1;   -999;    0.0;    0.0;   0;   147.61;2019010700:00;eor
       4393;2019010700:31;    1;   -999;    0.0;    0.0;   0;   147.61;2019010701:00;eor
       4393;2019010701:31;    1;   -999;    0.0;    0.0;   0;   143.89;2019010702:00;eor
       4393;2019010702:31;    1;   -999;    0.0;    0.0;   0;   137.52;2019010703:00;eor
       4393;2019010703:31;    1;   -999;    0.0;    0.0;   0;   129.64;2019010704:00;eor
       4393;2019010704:31;    1;   -999;    0.0;    0.0;   0;   121.07;2019010705:00;eor
       4393;2019010705:31;    1;   -999;    0.0;    0.0;   0;   112.33;2019010706:00;eor
       4393;2019010706:31;    1;   -999;    0.0;    0.0;   0;   103.84;2019010707:00;eor
       4393;2019010707:31;    1;   -999;    0.0;    0.0;   0;    95.92;2019010708:00;eor
       4393;2019010708:31;    1;   -999;    5.0;    5.0;   0;    88.92;2019010709:00;eor
       4393;2019010709:31;    1;   -999;   21.0;   22.0;   2;    83.20;2019010710:00;eor
       4393;2019010710:31;    1;   -999;   40.0;   44.0;  14;    79.11;2019010711:00;eor
       4393;2019010711:31;    1;   -999;   35.0;   38.0;   4;    76.97;2019010712:00;eor
       4393;2019010712:31;    1;   -999;   21.0;   21.0;   0;    76.97;2019010713:00;eor
       4393;2019010713:31;    1;   -999;    9.0;    9.0;   0;    79.10;2019010714:00;eor
       4393;2019010714:31;    1;   -999;    4.0;    4.0;   0;    83.17;2019010715:00;eor
       4393;2019010715:31;    1;   -999;    0.0;    1.0;   0;    88.89;2019010716:00;eor
       4393;2019010716:31;    1;   -999;    0.0;    0.0;   0;    95.88;2019010717:00;eor
       4393;2019010717:31;    1;   -999;    0.0;    0.0;   0;   103.79;2019010718:00;eor
       4393;2019010718:31;    1;   -999;    0.0;    0.0;   0;   112.28;2019010719:00;eor
       4393;2019010719:31;    1;   -999;    0.0;    0.0;   0;   121.00;2019010720:00;eor
       4393;2019010720:31;    1;   -999;    0.0;    0.0;   0;   129.57;2019010721:00;eor
       4393;2019010721:31;    1;   -999;    0.0;    0.0;   0;   137.43;2019010722:00;eor
       4393;2019010722:31;    1;   -999;    0.0;    0.0;   0;   143.79;2019010723:00;eor
       4393;2019010723:31;    1;   -999;    0.0;    0.0;   0;   147.49;2019010800:00;eor
       4393;2019010800:31;    1;   -999;    0.0;    0.0;   0;   147.48;2019010801:00;eor
       4393;2019010801:31;    1;   -999;    0.0;    0.0;   0;   143.78;2019010802:00;eor
       4393;2019010802:32;    1;   -999;    0.0;    0.0;   0;   137.41;2019010803:00;eor
       4393;2019010803:32;    1;   -999;    0.0;    0.0;   0;   129.54;2019010804:00;eor
       4393;2019010804:32;    1;   -999;    0.0;    0.0;   0;   120.97;2019010805:00;eor
       4393;2019010805:32;    1;   -999;    0.0;    0.0;   0;   112.24;2019010806:00;eor
       4393;2019010806:32;    1;   -999;    0.0;    0.0;   0;   103.73;2019010807:00;eor
       4393;2019010807:32;    1;   -999;    0.0;    0.0;   0;    95.81;2019010808:00;eor
       4393;2019010808:32;    1;   -999;    1.0;    1.0;   0;    88.81;2019010809:00;eor
       4393;2019010809:32;    1;   -999;   13.0;   14.0;   2;    83.08;2019010810:00;eor
       4393;2019010810:32;    1;   -999;   13.0;   13.0;   0;    78.99;2019010811:00;eor
       4393;2019010811:32;    1;   -999;   29.0;   29.0;   0;    76.84;2019010812:00;eor
       4393;2019010812:32;    1;   -999;   33.0;   35.0;   8;    76.84;2019010813:00;eor
       4393;2019010813:32;    1;   -999;   14.0;   14.0;   1;    78.97;2019010814:00;eor
       4393;2019010814:32;    1;   -999;   11.0;   11.0;   0;    83.05;2019010815:00;eor
       4393;2019010815:32;    1;   -999;    4.0;    4.0;   0;    88.77;2019010816:00;eor
       4393;2019010816:32;    1;   -999;    0.0;    0.0;   0;    95.77;2019010817:00;eor
       4393;2019010817:32;    1;   -999;    0.0;    0.0;   0;   103.68;2019010818:00;eor
       4393;2019010818:32;    1;   -999;    0.0;    0.0;   0;   112.17;2019010819:00;eor
       4393;2019010819:32;    1;   -999;    0.0;    0.0;   0;   120.90;2019010820:00;eor
       4393;2019010820:32;    1;   -999;    0.0;    0.0;   0;   129.46;2019010821:00;eor
       4393;2019010821:32;    1;   -999;    0.0;    0.0;   0;   137.32;2019010822:00;eor
       4393;2019010822:32;    1;   -999;    0.0;    0.0;   0;   143.66;2019010823:00;eor
       4393;2019010823:32;    1;   -999;    0.0;    0.0;   0;   147.35;2019010900:00;eor
       4393;2019010900:32;    1;   -999;    0.0;    0.0;   0;   147.35;2019010901:00;eor
       4393;2019010901:32;    1;   -999;    0.0;    0.0;   0;   143.65;2019010902:00;eor
       4393;2019010902:32;    1;   -999;    0.0;    0.0;   0;   137.30;2019010903:00;eor
       4393;2019010903:32;    1;   -999;    0.0;    0.0;   0;   129.43;2019010904:00;eor
       4393;2019010904:32;    1;   -999;    0.0;    0.0;   0;   120.86;2019010905:00;eor
       4393;2019010905:32;    1;   -999;    0.0;    0.0;   0;   112.13;2019010906:00;eor
       4393;2019010906:32;    1;   -999;    0.0;    0.0;   0;   103.63;2019010907:00;eor
       4393;2019010907:32;    1;   -999;    0.0;    0.0;   0;    95.70;2019010908:00;eor
       4393;2019010908:32;    1;   -999;    6.0;    8.0;  27;    88.69;2019010909:00;eor
       4393;2019010909:32;    1;   -999;   14.0;   34.0;  60;    82.95;2019010910:00;eor
       4393;2019010910:32;    1;   -999;   17.0;   56.0;  60;    78.85;2019010911:00;eor
       4393;2019010911:32;    1;   -999;   18.0;   66.0;  60;    76.71;2019010912:00;eor
       4393;2019010912:32;    1;   -999;   18.0;   65.0;  60;    76.70;2019010913:00;eor
       4393;2019010913:32;    1;   -999;   17.0;   53.0;  60;    78.83;2019010914:00;eor
       4393;2019010914:32;    1;   -999;   13.0;   30.0;  60;    82.92;2019010915:00;eor
       4393;2019010915:32;    1;   -999;    4.0;    7.0;  24;    88.65;2019010916:00;eor
       4393;2019010916:32;    1;   -999;    0.0;    0.0;   0;    95.65;2019010917:00;eor
       4393;2019010917:32;    1;   -999;    0.0;    0.0;   0;   103.57;2019010918:00;eor
       4393;2019010918:32;    1;   -999;    0.0;    0.0;   0;   112.07;2019010919:00;eor
       4393;2019010919:32;    1;   -999;    0.0;    0.0;   0;   120.79;2019010920:00;eor
       4393;2019010920:32;    1;   -999;    0.0;    0.0;   0;   129.35;2019010921:00;eor
       4393;2019010921:32;    1;   -999;    0.0;    0.0;   0;   137.20;2019010922:00;eor
       4393;2019010922:32;    1;   -999;    0.0;    0.0;   0;   143.53;2019010923:00;eor
       4393;2019010923:32;    1;   -999;    0.0;    0.0;   0;   147.21;2019011000:00;eor
       4393;2019011000:32;    1;   -999;    0.0;    0.0;   0;   147.21;2019011001:00;eor
       4393;2019011001:32;    1;   -999;    0.0;    0.0;   0;   143.52;2019011002:00;eor
       4393;2019011002:32;    1;   -999;    0.0;    0.0;   0;   137.18;2019011003:00;eor
       4393;2019011003:32;    1;   -999;    0.0;    0.0;   0;   129.32;2019011004:00;eor
       4393;2019011004:32;    1;   -999;    0.0;    0.0;   0;   120.75;2019011005:00;eor
       4393;2019011005:32;    1;   -999;    0.0;    0.0;   0;   112.02;2019011006:00;eor
       4393;2019011006:32;    1;   -999;    0.0;    0.0;   0;   103.51;2019011007:00;eor
       4393;2019011007:32;    1;   -999;    0.0;    0.0;   0;    95.58;2019011008:00;eor
       4393;2019011008:32;    1;   -999;    5.0;    5.0;   0;    88.56;2019011009:00;eor
       4393;2019011009:32;    1;   -999;   10.0;   10.0;   0;    82.81;2019011010:00;eor
       4393;2019011010:32;    1;   -999;   18.0;   18.0;   0;    78.71;2019011011:00;eor
       4393;2019011011:32;    1;   -999;   18.0;   18.0;   0;    76.56;2019011012:00;eor
       4393;2019011012:33;    1;   -999;   17.0;   17.0;   0;    76.55;2019011013:00;eor
       4393;2019011013:33;    1;   -999;   20.0;   20.0;   0;    78.69;2019011014:00;eor
       4393;2019011014:33;    1;   -999;    8.0;    8.0;   0;    82.79;2019011015:00;eor
       4393;2019011015:33;    1;   -999;    1.0;    1.0;   0;    88.52;2019011016:00;eor
       4393;2019011016:33;    1;   -999;    0.0;    0.0;   0;    95.53;2019011017:00;eor
       4393;2019011017:33;    1;   -999;    0.0;    0.0;   0;   103.45;2019011018:00;eor
       4393;2019011018:33;    1;   -999;    0.0;    0.0;   0;   111.95;2019011019:00;eor
       4393;2019011019:33;    1;   -999;    0.0;    0.0;   0;   120.67;2019011020:00;eor
       4393;2019011020:33;    1;   -999;    0.0;    0.0;   0;   129.23;2019011021:00;eor
       4393;2019011021:33;    1;   -999;    0.0;    0.0;   0;   137.07;2019011022:00;eor
       4393;2019011022:33;    1;   -999;    0.0;    0.0;   0;   143.40;2019011023:00;eor
       4393;2019011023:33;    1;   -999;    0.0;    0.0;   0;   147.07;2019011100:00;eor
       4393;2019011100:33;    1;   -999;    0.0;    0.0;   0;   147.06;2019011101:00;eor
       4393;2019011101:33;    1;   -999;    0.0;    0.0;   0;   143.38;2019011102:00;eor
       4393;2019011102:33;    1;   -999;    0.0;    0.0;   0;   137.05;2019011103:00;eor
       4393;2019011103:33;    1;   -999;    0.0;    0.0;   0;   129.19;2019011104:00;eor
       4393;2019011104:33;    1;   -999;    0.0;    0.0;   0;   120.63;2019011105:00;eor
       4393;2019011105:33;    1;   -999;    0.0;    0.0;   0;   111.90;2019011106:00;eor
       4393;2019011106:33;    1;   -999;    0.0;    0.0;   0;   103.39;2019011107:00;eor
       4393;2019011107:33;    1;   -999;    0.0;    0.0;   0;    95.45;2019011108:00;eor
       4393;2019011108:33;    1;   -999;    2.0;    3.0;   0;    88.42;2019011109:00;eor
       4393;2019011109:33;    1;   -999;   12.0;   12.0;   1;    82.67;2019011110:00;eor
       4393;2019011110:33;    1;   -999;   35.0;   37.0;   2;    78.56;2019011111:00;eor
       4393;2019011111:33;    1;   -999;   45.0;   48.0;  12;    76.41;2019011112:00;eor
       4393;2019011112:33;    1;   -999;   41.0;   45.0;  11;    76.40;2019011113:00;eor
       4393;2019011113:33;    1;   -999;   31.0;   38.0;  31;    78.54;2019011114:00;eor
       4393;2019011114:33;    1;   -999;   25.0;   32.0;  35;    82.64;2019011115:00;eor
       4393;2019011115:33;    1;   -999;    5.0;    6.0;   0;    88.38;2019011116:00;eor
       4393;2019011116:33;    1;   -999;    0.0;    0.0;   0;    95.40;2019011117:00;eor
       4393;2019011117:33;    1;   -999;    0.0;    0.0;   0;   103.33;2019011118:00;eor
       4393;2019011118:33;    1;   -999;    0.0;    0.0;   0;   111.83;2019011119:00;eor
       4393;2019011119:33;    1;   -999;    0.0;    0.0;   0;   120.55;2019011120:00;eor
       4393;2019011120:33;    1;   -999;    0.0;    0.0;   0;   129.10;2019011121:00;eor
       4393;2019011121:33;    1;   -999;    0.0;    0.0;   0;   136.94;2019011122:00;eor
       4393;2019011122:33;    1;   -999;    0.0;    0.0;   0;   143.25;2019011123:00;eor
       4393;2019011123:33;    1;   -999;    0.0;    0.0;   0;   146.91;2019011200:00;eor
       4393;2019011200:33;    1;   -999;    0.0;    0.0;   0;   146.90;2019011201:00;eor
       4393;2019011201:33;    1;   -999;    0.0;    0.0;   0;   143.24;2019011202:00;eor
       4393;2019011202:33;    1;   -999;    0.0;    0.0;   0;   136.91;2019011203:00;eor
       4393;2019011203:33;    1;   -999;    0.0;    0.0;   0;   129.07;2019011204:00;eor
       4393;2019011204:33;    1;   -999;    0.0;    0.0;   0;   120.51;2019011205:00;eor
       4393;2019011205:33;    1;   -999;    0.0;    0.0;   0;   111.78;2019011206:00;eor
       4393;2019011206:33;    1;   -999;    0.0;    0.0;   0;   103.26;2019011207:00;eor
       4393;2019011207:33;    1;   -999;    0.0;    0.0;   0;    95.32;2019011208:00;eor
       4393;2019011208:33;    1;   -999;    2.0;    2.0;   0;    88.28;2019011209:00;eor
       4393;2019011209:33;    1;   -999;    6.0;    7.0;   0;    82.52;2019011210:00;eor
       4393;2019011210:33;    1;   -999;   10.0;   10.0;   0;    78.41;2019011211:00;eor
       4393;2019011211:33;    1;   -999;   14.0;   14.0;   0;    76.25;2019011212:00;eor
       4393;2019011212:33;    1;   -999;   20.0;   23.0;   7;    76.24;2019011213:00;eor
       4393;2019011213:33;    1;   -999;   24.0;   35.0;  26;    78.39;2019011214:00;eor
       4393;2019011214:33;    1;   -999;   10.0;   11.0;   1;    82.49;2019011215:00;eor
       4393;2019011215:33;    1;   -999;    3.0;    4.0;   0;    88.24;2019011216:00;eor
       4393;2019011216:33;    1;   -999;    0.0;    0.0;   0;    95.26;2019011217:00;eor
       4393;2019011217:33;    1;   -999;    0.0;    0.0;   0;   103.20;2019011218:00;eor
       4393;2019011218:33;    1;   -999;    0.0;    0.0;   0;   111.70;2019011219:00;eor
       4393;2019011219:33;    1;   -999;    0.0;    0.0;   0;   120.43;2019011220:00;eor
       4393;2019011220:33;    1;   -999;    0.0;    0.0;   0;   128.97;2019011221:00;eor
       4393;2019011221:33;    1;   -999;    0.0;    0.0;   0;   136.80;2019011222:00;eor
       4393;2019011222:33;    1;   -999;    0.0;    0.0;   0;   143.10;2019011223:00;eor
       4393;2019011223:33;    1;   -999;    0.0;    0.0;   0;   146.75;2019011300:00;eor
       4393;2019011300:33;    1;   -999;    0.0;    0.0;   0;   146.74;2019011301:00;eor
       4393;2019011301:34;    1;   -999;    0.0;    0.0;   0;   143.08;2019011302:00;eor
       4393;2019011302:34;    1;   -999;    0.0;    0.0;   0;   136.77;2019011303:00;eor
       4393;2019011303:34;    1;   -999;    0.0;    0.0;   0;   128.94;2019011304:00;eor
       4393;2019011304:34;    1;   -999;    0.0;    0.0;   0;   120.38;2019011305:00;eor
       4393;2019011305:34;    1;   -999;    0.0;    0.0;   0;   111.65;2019011306:00;eor
       4393;2019011306:34;    1;   -999;    0.0;    0.0;   0;   103.13;2019011307:00;eor
       4393;2019011307:34;    1;   -999;    0.0;    0.0;   0;    95.18;2019011308:00;eor
       4393;2019011308:34;    1;   -999;    3.0;    3.0;   0;    88.14;2019011309:00;eor
       4393;2019011309:34;    1;   -999;   10.0;   10.0;   0;    82.37;2019011310:00;eor
       4393;2019011310:34;    1;   -999;   20.0;   20.0;   0;    78.25;2019011311:00;eor
