STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       1975;2018122613;   10;   4.7; 280;eor
       1975;2018122614;   10;   4.0; 280;eor
       1975;2018122615;   10;   3.8; 270;eor
       1975;2018122616;   10;   4.0; 270;eor
       1975;2018122617;   10;   4.1; 260;eor
       1975;2018122618;   10;   4.3; 260;eor
       1975;2018122619;   10;   5.6; 270;eor
       1975;2018122620;   10;   4.7; 250;eor
       1975;2018122621;   10;   4.7; 250;eor
       1975;2018122622;   10;   4.9; 260;eor
       1975;2018122623;   10;   4.2; 260;eor
       1975;2018122700;   10;   4.6; 260;eor
       1975;2018122701;   10;   4.9; 250;eor
       1975;2018122702;   10;   4.8; 250;eor
       1975;2018122703;   10;   5.1; 240;eor
       1975;2018122704;   10;   5.1; 250;eor
       1975;2018122705;   10;   4.4; 250;eor
       1975;2018122706;   10;   4.3; 250;eor
       1975;2018122707;   10;   4.0; 250;eor
       1975;2018122708;   10;   4.0; 240;eor
       1975;2018122709;   10;   4.2; 240;eor
       1975;2018122710;   10;   4.6; 240;eor
       1975;2018122711;   10;   4.4; 250;eor
       1975;2018122712;   10;   4.2; 260;eor
       1975;2018122713;   10;   4.2; 250;eor
       1975;2018122714;   10;   4.0; 260;eor
       1975;2018122715;   10;   4.3; 260;eor
       1975;2018122716;   10;   4.1; 260;eor
       1975;2018122717;   10;   4.0; 260;eor
       1975;2018122718;   10;   4.0; 270;eor
       1975;2018122719;   10;   3.7; 270;eor
       1975;2018122720;   10;   3.8; 270;eor
       1975;2018122721;   10;   3.2; 260;eor
       1975;2018122722;   10;   3.5; 270;eor
       1975;2018122723;   10;   3.4; 270;eor
       1975;2018122800;   10;   3.5; 270;eor
       1975;2018122801;   10;   4.1; 270;eor
       1975;2018122802;   10;   3.5; 270;eor
       1975;2018122803;   10;   4.0; 280;eor
       1975;2018122804;   10;   3.6; 280;eor
       1975;2018122805;   10;   3.4; 270;eor
       1975;2018122806;   10;   3.2; 280;eor
       1975;2018122807;   10;   3.4; 270;eor
       1975;2018122808;   10;   3.7; 280;eor
       1975;2018122809;   10;   4.0; 280;eor
       1975;2018122810;   10;   4.5; 310;eor
       1975;2018122811;   10;   3.7; 300;eor
       1975;2018122812;   10;   2.9; 290;eor
       1975;2018122813;   10;   2.9; 290;eor
       1975;2018122814;   10;   2.1; 270;eor
       1975;2018122815;   10;   2.4; 260;eor
       1975;2018122816;   10;   2.7; 260;eor
       1975;2018122817;   10;   3.0; 260;eor
       1975;2018122818;   10;   3.6; 270;eor
       1975;2018122819;   10;   3.8; 260;eor
       1975;2018122820;   10;   4.1; 260;eor
       1975;2018122821;   10;   3.6; 260;eor
       1975;2018122822;   10;   3.7; 260;eor
       1975;2018122823;   10;   3.2; 260;eor
       1975;2018122900;   10;   3.4; 260;eor
       1975;2018122901;   10;   3.7; 250;eor
       1975;2018122902;   10;   3.2; 250;eor
       1975;2018122903;   10;   3.1; 250;eor
       1975;2018122904;   10;   3.5; 240;eor
       1975;2018122905;   10;   4.1; 250;eor
       1975;2018122906;   10;   3.6; 250;eor
       1975;2018122907;   10;   3.6; 260;eor
       1975;2018122908;   10;   4.0; 260;eor
       1975;2018122909;   10;   4.0; 250;eor
       1975;2018122910;   10;   4.1; 260;eor
       1975;2018122911;   10;   4.4; 240;eor
       1975;2018122912;   10;   5.9; 240;eor
       1975;2018122913;   10;   5.9; 240;eor
       1975;2018122914;   10;   6.3; 230;eor
       1975;2018122915;   10;   6.6; 220;eor
       1975;2018122916;   10;   7.8; 220;eor
       1975;2018122917;   10;   8.1; 220;eor
       1975;2018122918;   10;   7.6; 230;eor
       1975;2018122919;   10;   6.6; 230;eor
       1975;2018122920;   10;   5.1; 240;eor
       1975;2018122921;   10;   6.4; 270;eor
       1975;2018122922;   10;   5.8; 270;eor
       1975;2018122923;   10;   5.7; 280;eor
       1975;2018123000;   10;   6.7; 290;eor
       1975;2018123001;   10;   9.8; 310;eor
       1975;2018123002;   10;  11.1; 310;eor
       1975;2018123003;   10;   8.9; 310;eor
       1975;2018123004;   10;   9.3; 320;eor
       1975;2018123005;   10;   8.9; 310;eor
       1975;2018123006;   10;   8.6; 310;eor
       1975;2018123007;   10;   7.1; 300;eor
       1975;2018123008;   10;   6.6; 310;eor
       1975;2018123009;   10;   5.9; 290;eor
       1975;2018123010;   10;   6.0; 290;eor
       1975;2018123011;   10;   6.5; 290;eor
       1975;2018123012;   10;   7.8; 300;eor
       1975;2018123013;   10;   8.4; 300;eor
       1975;2018123014;   10;   7.6; 300;eor
       1975;2018123015;   10;   6.5; 300;eor
       1975;2018123016;   10;   5.4; 300;eor
       1975;2018123017;   10;   4.1; 300;eor
       1975;2018123018;   10;   3.2; 300;eor
       1975;2018123019;   10;   3.3; 280;eor
       1975;2018123020;   10;   3.9; 280;eor
       1975;2018123021;   10;   3.9; 290;eor
       1975;2018123022;   10;   3.3; 290;eor
       1975;2018123023;   10;   2.7; 270;eor
       1975;2018123100;   10;   1.7; 260;eor
       1975;2018123101;   10;   2.2; 260;eor
       1975;2018123102;   10;   2.3; 260;eor
       1975;2018123103;   10;   1.7; 260;eor
       1975;2018123104;   10;   2.2; 270;eor
       1975;2018123105;   10;   1.9; 250;eor
       1975;2018123106;   10;   1.6; 210;eor
       1975;2018123107;   10;   1.9; 200;eor
       1975;2018123108;   10;   1.8; 220;eor
       1975;2018123109;   10;   2.2; 230;eor
       1975;2018123110;   10;   2.4; 250;eor
       1975;2018123111;   10;   3.1; 270;eor
       1975;2018123112;   10;   3.6; 270;eor
       1975;2018123113;   10;   3.7; 270;eor
       1975;2018123114;   10;   4.0; 260;eor
       1975;2018123115;   10;   3.7; 260;eor
       1975;2018123116;   10;   4.1; 260;eor
       1975;2018123117;   10;   4.1; 270;eor
       1975;2018123118;   10;   4.9; 270;eor
       1975;2018123119;   10;   5.6; 270;eor
       1975;2018123120;   10;   4.7; 250;eor
       1975;2018123121;   10;   6.7; 260;eor
       1975;2018123122;   10;   6.2; 260;eor
       1975;2018123123;   10;   6.1; 260;eor
       1975;2019010100;   10;   6.8; 260;eor
       1975;2019010101;   10;   6.8; 250;eor
       1975;2019010102;   10;   7.1; 250;eor
       1975;2019010103;   10;   7.3; 250;eor
       1975;2019010104;   10;   8.4; 260;eor
       1975;2019010105;   10;   8.2; 260;eor
       1975;2019010106;   10;   7.8; 260;eor
       1975;2019010107;   10;   8.6; 270;eor
       1975;2019010108;   10;   9.4; 290;eor
       1975;2019010109;   10;   8.1; 290;eor
       1975;2019010110;   10;   8.6; 290;eor
       1975;2019010111;   10;   9.8; 290;eor
       1975;2019010112;   10;  10.7; 290;eor
       1975;2019010113;   10;  11.0; 290;eor
       1975;2019010114;   10;  11.0; 300;eor
       1975;2019010115;   10;   9.6; 300;eor
       1975;2019010116;   10;  11.6; 300;eor
       1975;2019010117;   10;  11.9; 300;eor
       1975;2019010118;   10;  11.9; 300;eor
       1975;2019010119;   10;  10.8; 300;eor
       1975;2019010120;   10;  11.2; 310;eor
       1975;2019010121;   10;  11.1; 310;eor
       1975;2019010122;   10;  11.0; 320;eor
       1975;2019010123;   10;   9.4; 310;eor
       1975;2019010200;   10;   7.7; 310;eor
       1975;2019010201;   10;   7.0; 310;eor
       1975;2019010202;   10;   8.0; 320;eor
       1975;2019010203;   10;   7.3; 320;eor
       1975;2019010204;   10;   7.1; 320;eor
       1975;2019010205;   10;   7.2; 320;eor
       1975;2019010206;   10;   7.0; 320;eor
       1975;2019010207;   10;   6.7; 330;eor
       1975;2019010208;   10;   6.3; 330;eor
       1975;2019010209;   10;   6.3; 330;eor
       1975;2019010210;   10;   6.8; 330;eor
       1975;2019010211;   10;   7.3; 340;eor
       1975;2019010212;   10;   7.6; 340;eor
       1975;2019010213;   10;   7.9; 340;eor
       1975;2019010214;   10;   7.6; 340;eor
       1975;2019010215;   10;   6.9; 340;eor
       1975;2019010216;   10;   5.7; 330;eor
       1975;2019010217;   10;   4.4; 320;eor
       1975;2019010218;   10;   4.5; 330;eor
       1975;2019010219;   10;   3.6; 330;eor
       1975;2019010220;   10;   3.0; 320;eor
       1975;2019010221;   10;   2.8; 320;eor
       1975;2019010222;   10;   2.5; 320;eor
       1975;2019010223;   10;   2.2; 310;eor
       1975;2019010300;   10;   1.4; 300;eor
       1975;2019010301;   10;   1.4; 310;eor
       1975;2019010302;   10;   0.4; 280;eor
       1975;2019010303;   10;   0.6; 230;eor
       1975;2019010304;   10;   0.8; 290;eor
       1975;2019010305;   10;   1.0; 340;eor
       1975;2019010306;   10;   0.2;  40;eor
       1975;2019010307;   10;   0.3; 310;eor
       1975;2019010308;   10;   0.0;   0;eor
       1975;2019010309;   10;   0.7; 340;eor
       1975;2019010310;   10;   1.9; 320;eor
       1975;2019010311;   10;   2.0; 320;eor
       1975;2019010312;   10;   3.0; 320;eor
       1975;2019010313;   10;   2.9; 320;eor
       1975;2019010314;   10;   2.1; 290;eor
       1975;2019010315;   10;   2.2; 310;eor
       1975;2019010316;   10;   2.7; 300;eor
       1975;2019010317;   10;   3.1; 310;eor
       1975;2019010318;   10;   2.2; 310;eor
       1975;2019010319;   10;   1.6; 300;eor
       1975;2019010320;   10;   1.1; 290;eor
       1975;2019010321;   10;   1.0; 270;eor
       1975;2019010322;   10;   1.0; 250;eor
       1975;2019010323;   10;   0.8; 300;eor
       1975;2019010400;   10;   1.1; 310;eor
       1975;2019010401;   10;   0.4; 240;eor
       1975;2019010402;   10;   2.0; 260;eor
       1975;2019010403;   10;   3.2; 260;eor
       1975;2019010404;   10;   3.4; 260;eor
       1975;2019010405;   10;   3.2; 260;eor
       1975;2019010406;   10;   3.3; 260;eor
       1975;2019010407;   10;   3.8; 260;eor
       1975;2019010408;   10;   4.6; 270;eor
       1975;2019010409;   10;   6.0; 300;eor
       1975;2019010410;   10;   5.9; 290;eor
       1975;2019010411;   10;   6.6; 290;eor
       1975;2019010412;   10;   7.3; 290;eor
       1975;2019010413;   10;   7.1; 300;eor
       1975;2019010414;   10;   6.8; 300;eor
       1975;2019010415;   10;   5.4; 300;eor
       1975;2019010416;   10;   5.0; 300;eor
       1975;2019010417;   10;   6.1; 300;eor
       1975;2019010418;   10;   7.9; 310;eor
       1975;2019010419;   10;   6.8; 300;eor
       1975;2019010420;   10;   6.8; 290;eor
       1975;2019010421;   10;   7.2; 290;eor
       1975;2019010422;   10;   7.8; 290;eor
       1975;2019010423;   10;   8.6; 300;eor
       1975;2019010500;   10;   8.0; 300;eor
       1975;2019010501;   10;   8.1; 290;eor
       1975;2019010502;   10;   7.9; 300;eor
       1975;2019010503;   10;   7.4; 300;eor
       1975;2019010504;   10;   8.1; 310;eor
       1975;2019010505;   10;   8.1; 310;eor
       1975;2019010506;   10;   7.6; 320;eor
       1975;2019010507;   10;   6.4; 320;eor
       1975;2019010508;   10;   4.9; 310;eor
       1975;2019010509;   10;   4.4; 300;eor
       1975;2019010510;   10;   4.0; 300;eor
       1975;2019010511;   10;   4.4; 300;eor
       1975;2019010512;   10;   4.5; 300;eor
       1975;2019010513;   10;   4.6; 310;eor
       1975;2019010514;   10;   4.3; 300;eor
       1975;2019010515;   10;   4.2; 310;eor
       1975;2019010516;   10;   3.4; 310;eor
       1975;2019010517;   10;   3.3; 300;eor
       1975;2019010518;   10;   2.8; 320;eor
       1975;2019010519;   10;   2.2; 320;eor
       1975;2019010520;   10;   1.9; 310;eor
       1975;2019010521;   10;   1.6; 320;eor
       1975;2019010522;   10;   1.9; 330;eor
       1975;2019010523;   10;   1.6; 340;eor
       1975;2019010600;   10;   1.7;  30;eor
       1975;2019010601;   10;   1.4;  30;eor
       1975;2019010602;   10;   0.9;  80;eor
       1975;2019010603;   10;   1.1; 340;eor
       1975;2019010604;   10;   1.0; 350;eor
       1975;2019010605;   10;   0.8; 330;eor
       1975;2019010606;   10;   1.7; 330;eor
       1975;2019010607;   10;   1.5; 320;eor
       1975;2019010608;   10;   1.7; 340;eor
       1975;2019010609;   10;   1.3;  30;eor
       1975;2019010610;   10;   1.8; 330;eor
       1975;2019010611;   10;   2.1; 310;eor
       1975;2019010612;   10;   2.4; 320;eor
       1975;2019010613;   10;   1.9; 310;eor
       1975;2019010614;   10;   2.4; 300;eor
       1975;2019010615;   10;   2.2; 300;eor
       1975;2019010616;   10;   2.5; 280;eor
       1975;2019010617;   10;   3.8; 300;eor
       1975;2019010618;   10;   3.1; 290;eor
       1975;2019010619;   10;   3.7; 290;eor
       1975;2019010620;   10;   3.4; 280;eor
       1975;2019010621;   10;   4.1; 290;eor
       1975;2019010622;   10;   3.5; 290;eor
       1975;2019010623;   10;   3.7; 290;eor
       1975;2019010700;   10;   3.7; 280;eor
       1975;2019010701;   10;   4.1; 290;eor
       1975;2019010702;   10;   3.9; 290;eor
       1975;2019010703;   10;   4.0; 280;eor
       1975;2019010704;   10;   4.4; 280;eor
       1975;2019010705;   10;   4.8; 280;eor
       1975;2019010706;   10;   4.7; 280;eor
       1975;2019010707;   10;   4.9; 280;eor
       1975;2019010708;   10;   4.1; 270;eor
       1975;2019010709;   10;   3.4; 270;eor
       1975;2019010710;   10;   3.5; 280;eor
       1975;2019010711;   10;   4.1; 280;eor
       1975;2019010712;   10;   3.3; 270;eor
       1975;2019010713;   10;   4.4; 250;eor
       1975;2019010714;   10;   3.7; 240;eor
       1975;2019010715;   10;   4.7; 230;eor
       1975;2019010716;   10;   5.8; 220;eor
       1975;2019010717;   10;   6.6; 230;eor
       1975;2019010718;   10;   7.3; 230;eor
       1975;2019010719;   10;   8.3; 230;eor
       1975;2019010720;   10;   8.1; 230;eor
       1975;2019010721;   10;   8.0; 240;eor
       1975;2019010722;   10;   7.0; 250;eor
       1975;2019010723;   10;   6.9; 260;eor
       1975;2019010800;   10;   6.3; 270;eor
       1975;2019010801;   10;   7.3; 270;eor
       1975;2019010802;   10;   8.3; 260;eor
       1975;2019010803;   10;   8.4; 260;eor
       1975;2019010804;   10;   8.2; 260;eor
       1975;2019010805;   10;   9.1; 260;eor
       1975;2019010806;   10;   9.6; 260;eor
       1975;2019010807;   10;  10.2; 270;eor
       1975;2019010808;   10;  10.4; 270;eor
       1975;2019010809;   10;  11.2; 290;eor
       1975;2019010810;   10;  10.7; 300;eor
       1975;2019010811;   10;   9.7; 300;eor
       1975;2019010812;   10;  10.2; 300;eor
       1975;2019010813;   10;   8.8; 300;eor
       1975;2019010814;   10;   8.4; 300;eor
       1975;2019010815;   10;   9.2; 320;eor
       1975;2019010816;   10;   8.6; 310;eor
       1975;2019010817;   10;   8.5; 310;eor
       1975;2019010818;   10;   9.0; 310;eor
       1975;2019010819;   10;  10.3; 310;eor
       1975;2019010820;   10;  10.8; 310;eor
       1975;2019010821;   10;  11.4; 320;eor
       1975;2019010822;   10;  10.4; 320;eor
       1975;2019010823;   10;  10.7; 330;eor
       1975;2019010900;   10;  10.8; 330;eor
       1975;2019010901;   10;   9.1; 330;eor
       1975;2019010902;   10;   9.5; 340;eor
       1975;2019010903;   10;   8.8; 340;eor
       1975;2019010904;   10;   9.1; 340;eor
       1975;2019010905;   10;   8.2; 340;eor
       1975;2019010906;   10;   7.4; 340;eor
       1975;2019010907;   10;   7.0; 340;eor
       1975;2019010908;   10;   6.7; 340;eor
       1975;2019010909;   10;   5.7; 350;eor
       1975;2019010910;   10;   6.3; 350;eor
       1975;2019010911;   10;   6.4; 360;eor
       1975;2019010912;   10;   6.5; 360;eor
       1975;2019010913;   10;   6.0; 360;eor
       1975;2019010914;   10;   7.2; 360;eor
       1975;2019010915;   10;   5.8;  10;eor
       1975;2019010916;   10;   6.8;  10;eor
       1975;2019010917;   10;   5.9;  10;eor
       1975;2019010918;   10;   5.4;  10;eor
       1975;2019010919;   10;   5.7;  10;eor
       1975;2019010920;   10;   4.3;  10;eor
       1975;2019010921;   10;   4.7;  20;eor
       1975;2019010922;   10;   3.7;  30;eor
       1975;2019010923;   10;   3.7;  30;eor
       1975;2019011000;   10;   3.2;  30;eor
       1975;2019011001;   10;   3.2;  30;eor
       1975;2019011002;   10;   2.3;  20;eor
       1975;2019011003;   10;   1.1;  10;eor
       1975;2019011004;   10;   1.3;  20;eor
       1975;2019011005;   10;   0.9; 330;eor
       1975;2019011006;   10;   1.7; 320;eor
       1975;2019011007;   10;   2.7; 310;eor
       1975;2019011008;   10;   2.2; 310;eor
       1975;2019011009;   10;   2.4; 300;eor
       1975;2019011010;   10;   2.3; 310;eor
       1975;2019011011;   10;   2.1; 320;eor
       1975;2019011012;   10;   2.1; 300;eor
       1975;2019011013;   10;   2.4; 290;eor
       1975;2019011014;   10;   2.8; 300;eor
       1975;2019011015;   10;   2.8; 300;eor
       1975;2019011016;   10;   2.2; 280;eor
       1975;2019011017;   10;   2.0; 250;eor
       1975;2019011018;   10;   2.3; 270;eor
       1975;2019011019;   10;   2.6; 260;eor
       1975;2019011020;   10;   2.0; 250;eor
       1975;2019011021;   10;   2.5; 230;eor
       1975;2019011022;   10;   3.4; 220;eor
       1975;2019011023;   10;   3.7; 220;eor
       1975;2019011100;   10;   4.0; 230;eor
       1975;2019011101;   10;   4.3; 240;eor
       1975;2019011102;   10;   3.7; 240;eor
       1975;2019011103;   10;   3.7; 250;eor
       1975;2019011104;   10;   3.9; 260;eor
       1975;2019011105;   10;   3.8; 250;eor
       1975;2019011106;   10;   3.7; 260;eor
       1975;2019011107;   10;   3.7; 250;eor
       1975;2019011108;   10;   4.1; 260;eor
       1975;2019011109;   10;   4.4; 280;eor
       1975;2019011110;   10;   5.9; 280;eor
       1975;2019011111;   10;   6.6; 290;eor
       1975;2019011112;   10;   6.9; 290;eor
       1975;2019011113;   10;   6.9; 290;eor
       1975;2019011114;   10;   8.1; 300;eor
       1975;2019011115;   10;   8.9; 300;eor
       1975;2019011116;   10;   8.4; 300;eor
       1975;2019011117;   10;   7.9; 310;eor
       1975;2019011118;   10;   8.4; 310;eor
       1975;2019011119;   10;   8.7; 310;eor
       1975;2019011120;   10;   7.8; 310;eor
       1975;2019011121;   10;   5.9; 300;eor
       1975;2019011122;   10;   5.2; 300;eor
       1975;2019011123;   10;   5.5; 290;eor
       1975;2019011200;   10;   5.7; 300;eor
       1975;2019011201;   10;   5.8; 300;eor
       1975;2019011202;   10;   5.9; 290;eor
       1975;2019011203;   10;   4.8; 290;eor
       1975;2019011204;   10;   5.0; 280;eor
       1975;2019011205;   10;   5.5; 280;eor
       1975;2019011206;   10;   6.7; 280;eor
       1975;2019011207;   10;   5.6; 270;eor
       1975;2019011208;   10;   5.3; 270;eor
       1975;2019011209;   10;   5.9; 260;eor
       1975;2019011210;   10;   5.7; 250;eor
       1975;2019011211;   10;   5.9; 240;eor
       1975;2019011212;   10;   6.6; 240;eor
       1975;2019011213;   10;   6.7; 240;eor
       1975;2019011214;   10;   6.6; 250;eor
       1975;2019011215;   10;   7.1; 290;eor
       1975;2019011216;   10;   7.3; 280;eor
       1975;2019011217;   10;   6.5; 280;eor
       1975;2019011218;   10;   6.6; 280;eor
       1975;2019011219;   10;   7.1; 280;eor
       1975;2019011220;   10;   7.1; 270;eor
       1975;2019011221;   10;   7.6; 280;eor
       1975;2019011222;   10;   7.3; 290;eor
       1975;2019011223;   10;   5.9; 280;eor
       1975;2019011300;   10;   5.9; 280;eor
       1975;2019011301;   10;   7.1; 290;eor
       1975;2019011302;   10;   6.2; 280;eor
       1975;2019011303;   10;   4.8; 280;eor
       1975;2019011304;   10;   4.4; 290;eor
       1975;2019011305;   10;   5.5; 270;eor
       1975;2019011306;   10;   5.9; 270;eor
       1975;2019011307;   10;   5.2; 250;eor
       1975;2019011308;   10;   5.5; 240;eor
       1975;2019011309;   10;   5.8; 240;eor
       1975;2019011310;   10;   6.7; 250;eor
       1975;2019011311;   10;   6.9; 270;eor
       1975;2019011312;   10;   8.1; 280;eor
       1975;2019011313;   10;   8.7; 280;eor
       1975;2019011314;   10;   7.6; 280;eor
       1975;2019011315;   10;   8.0; 270;eor
       1975;2019011316;   10;   9.8; 290;eor
       1975;2019011317;   10;  10.1; 280;eor
       1975;2019011318;   10;  10.7; 290;eor
       1975;2019011319;   10;  10.9; 290;eor
       1975;2019011320;   10;  10.1; 290;eor
       1975;2019011321;   10;  11.6; 300;eor
       1975;2019011322;   10;  10.9; 300;eor
       1975;2019011323;   10;  11.8; 310;eor
       1975;2019011400;   10;  11.3; 310;eor
       1975;2019011401;   10;  10.7; 310;eor
       1975;2019011402;   10;  11.7; 310;eor
       1975;2019011403;   10;   8.6; 310;eor
       1975;2019011404;   10;   9.2; 300;eor
       1975;2019011405;   10;   8.8; 310;eor
       1975;2019011406;   10;   9.9; 310;eor
       1975;2019011407;   10;  10.3; 310;eor
       1975;2019011408;   10;   9.1; 310;eor
       1975;2019011409;   10;   8.0; 310;eor
       1975;2019011410;   10;   7.8; 300;eor
       1975;2019011411;   10;   8.1; 310;eor
       1975;2019011412;   10;  10.1; 310;eor
       1975;2019011413;   10;  10.1; 310;eor
       1975;2019011414;   10;   8.1; 300;eor
       1975;2019011415;   10;   7.8; 300;eor
       1975;2019011416;   10;   6.7; 290;eor
       1975;2019011417;   10;   6.6; 290;eor
       1975;2019011418;   10;   6.1; 290;eor
       1975;2019011419;   10;   5.9; 290;eor
       1975;2019011420;   10;   6.3; 290;eor
       1975;2019011421;   10;   4.8; 280;eor
       1975;2019011422;   10;   6.8; 300;eor
       1975;2019011423;   10;   7.4; 300;eor
       1975;2019011500;   10;   7.2; 300;eor
       1975;2019011501;   10;   5.6; 280;eor
       1975;2019011502;   10;   5.0; 270;eor
       1975;2019011503;   10;   5.2; 260;eor
       1975;2019011504;   10;   5.7; 260;eor
       1975;2019011505;   10;   6.5; 260;eor
       1975;2019011506;   10;   6.7; 250;eor
       1975;2019011507;   10;   6.3; 250;eor
       1975;2019011508;   10;   5.2; 250;eor
       1975;2019011509;   10;   5.8; 250;eor
       1975;2019011510;   10;   5.8; 250;eor
       1975;2019011511;   10;   5.7; 250;eor
       1975;2019011512;   10;   6.5; 250;eor
       1975;2019011513;   10;   7.3; 260;eor
       1975;2019011514;   10;   6.4; 260;eor
       1975;2019011515;   10;   7.3; 260;eor
       1975;2019011516;   10;   6.9; 270;eor
       1975;2019011517;   10;   7.4; 270;eor
       1975;2019011518;   10;   7.2; 270;eor
       1975;2019011519;   10;   6.8; 270;eor
       1975;2019011520;   10;   6.2; 260;eor
       1975;2019011521;   10;   5.9; 260;eor
       1975;2019011522;   10;   6.5; 270;eor
       1975;2019011523;   10;   6.3; 270;eor
       1975;2019011600;   10;   6.6; 260;eor
       1975;2019011601;   10;   6.1; 260;eor
       1975;2019011602;   10;   6.2; 250;eor
       1975;2019011603;   10;   5.9; 250;eor
       1975;2019011604;   10;   6.0; 250;eor
       1975;2019011605;   10;   5.6; 250;eor
       1975;2019011606;   10;   5.5; 240;eor
       1975;2019011607;   10;   5.8; 240;eor
       1975;2019011608;   10;   6.5; 240;eor
       1975;2019011609;   10;   6.7; 230;eor
       1975;2019011610;   10;   6.8; 240;eor
       1975;2019011611;   10;   7.2; 240;eor
       1975;2019011612;   10;   7.3; 230;eor
       1975;2019011613;   10;   8.1; 230;eor
       1975;2019011614;   10;   8.0; 230;eor
       1975;2019011615;   10;   8.2; 230;eor
       1975;2019011616;   10;   7.4; 230;eor
       1975;2019011617;   10;   7.9; 230;eor
       1975;2019011618;   10;   8.2; 220;eor
       1975;2019011619;   10;   8.5; 220;eor
       1975;2019011620;   10;   8.9; 220;eor
       1975;2019011621;   10;   8.7; 220;eor
       1975;2019011622;   10;   8.4; 210;eor
       1975;2019011623;   10;   8.3; 220;eor
       1975;2019011700;   10;   7.3; 220;eor
       1975;2019011701;   10;   7.5; 230;eor
       1975;2019011702;   10;   7.1; 240;eor
       1975;2019011703;   10;   5.8; 240;eor
       1975;2019011704;   10;   5.1; 250;eor
       1975;2019011705;   10;   5.9; 240;eor
       1975;2019011706;   10;   6.2; 240;eor
       1975;2019011707;   10;   6.4; 240;eor
       1975;2019011708;   10;   7.2; 230;eor
       1975;2019011709;   10;   7.3; 230;eor
       1975;2019011710;   10;   7.8; 230;eor
       1975;2019011711;   10;   7.7; 240;eor
       1975;2019011712;   10;   7.7; 240;eor
       1975;2019011713;   10;   6.2; 250;eor
       1975;2019011714;   10;   5.7; 260;eor
       1975;2019011715;   10;   6.3; 270;eor
       1975;2019011716;   10;   5.4; 270;eor
       1975;2019011717;   10;   4.6; 270;eor
       1975;2019011718;   10;   4.6; 260;eor
       1975;2019011719;   10;   5.3; 280;eor
       1975;2019011720;   10;   4.3; 270;eor
       1975;2019011721;   10;   4.4; 340;eor
       1975;2019011722;   10;   4.7; 350;eor
       1975;2019011723;   10;   4.8; 320;eor
       1975;2019011800;   10;   5.1; 320;eor
       1975;2019011801;   10;   4.0; 310;eor
       1975;2019011802;   10;   2.6; 310;eor
       1975;2019011803;   10;   1.6; 300;eor
