STATIONS_ID;MESS_DATUM;QN_8;FX_911;eor
       4919;2020062802;    3;  14.9;eor
       4919;2020062803;    3;  14.8;eor
       4919;2020062804;    3;   8.4;eor
       4919;2020062805;    3;   8.5;eor
       4919;2020062806;    3;  10.6;eor
       4919;2020062807;    3;  10.7;eor
       4919;2020062808;    3;  13.4;eor
       4919;2020062809;    3;  15.0;eor
       4919;2020062810;    3;  14.5;eor
       4919;2020062811;    3;  15.3;eor
       4919;2020062812;    3;  13.3;eor
       4919;2020062813;    3;  16.2;eor
       4919;2020062814;    3;  13.7;eor
       4919;2020062815;    3;  12.8;eor
       4919;2020062816;    3;  11.7;eor
       4919;2020062817;    3;  12.2;eor
       4919;2020062818;    3;  10.2;eor
       4919;2020062819;    3;  11.4;eor
       4919;2020062820;    3;  10.6;eor
       4919;2020062821;    3;   8.7;eor
       4919;2020062822;    3;   7.6;eor
       4919;2020062823;    3;   6.7;eor
       4919;2020062900;    3;   7.5;eor
       4919;2020062901;    3;   7.7;eor
       4919;2020062902;    3;   6.5;eor
       4919;2020062903;    3;   6.0;eor
       4919;2020062904;    3;   6.7;eor
       4919;2020062905;    3;   8.7;eor
       4919;2020062906;    3;  12.0;eor
       4919;2020062907;    3;  13.0;eor
       4919;2020062908;    3;  14.6;eor
       4919;2020062909;    3;  14.8;eor
       4919;2020062910;    3;  15.7;eor
       4919;2020062911;    3;  16.8;eor
       4919;2020062912;    3;  15.5;eor
       4919;2020062913;    3;  15.1;eor
       4919;2020062914;    3;  14.6;eor
       4919;2020062915;    3;  16.0;eor
       4919;2020062916;    3;  15.9;eor
       4919;2020062917;    3;  16.7;eor
       4919;2020062918;    3;  17.8;eor
       4919;2020062919;    3;  18.5;eor
       4919;2020062920;    3;  18.6;eor
       4919;2020062921;    3;  18.2;eor
       4919;2020062922;    3;  19.8;eor
       4919;2020062923;    3;  20.9;eor
       4919;2020063000;    3;  20.5;eor
       4919;2020063001;    3;  15.2;eor
       4919;2020063002;    3;  15.8;eor
       4919;2020063003;    3;  15.9;eor
       4919;2020063004;    3;  16.6;eor
       4919;2020063005;    3;  16.7;eor
       4919;2020063006;    3;  17.7;eor
       4919;2020063007;    3;  19.7;eor
       4919;2020063008;    3;  18.6;eor
       4919;2020063009;    3;  18.6;eor
       4919;2020063010;    3;  18.6;eor
       4919;2020063011;    3;  19.5;eor
       4919;2020063012;    3;  19.6;eor
       4919;2020063013;    3;  20.6;eor
       4919;2020063014;    3;  20.6;eor
       4919;2020063015;    3;  20.0;eor
       4919;2020063016;    3;  20.8;eor
       4919;2020063017;    3;  19.3;eor
       4919;2020063018;    3;  19.1;eor
       4919;2020063019;    3;  18.4;eor
       4919;2020063020;    3;  16.8;eor
       4919;2020063021;    3;  14.9;eor
       4919;2020063022;    3;  14.8;eor
       4919;2020063023;    3;  13.6;eor
       4919;2020070100;    3;  13.6;eor
       4919;2020070101;    3;  13.5;eor
       4919;2020070102;    3;  12.7;eor
       4919;2020070103;    3;  12.5;eor
       4919;2020070104;    3;  11.5;eor
       4919;2020070105;    3;  10.6;eor
       4919;2020070106;    3;  10.6;eor
       4919;2020070107;    3;   9.7;eor
       4919;2020070108;    3;   8.9;eor
       4919;2020070109;    3;   9.5;eor
       4919;2020070110;    3;   8.6;eor
       4919;2020070111;    3;   8.8;eor
       4919;2020070112;    3;   9.2;eor
       4919;2020070113;    3;  11.7;eor
       4919;2020070114;    3;  10.5;eor
       4919;2020070115;    3;  11.5;eor
       4919;2020070116;    3;  12.5;eor
       4919;2020070117;    3;  12.6;eor
       4919;2020070118;    3;  12.9;eor
       4919;2020070119;    3;  12.6;eor
       4919;2020070120;    3;  13.4;eor
       4919;2020070121;    3;  13.1;eor
       4919;2020070122;    3;  13.3;eor
       4919;2020070123;    3;  14.1;eor
       4919;2020070200;    3;  11.6;eor
       4919;2020070201;    3;  11.6;eor
       4919;2020070202;    3;   9.8;eor
       4919;2020070203;    3;   9.2;eor
       4919;2020070204;    3;   7.3;eor
       4919;2020070205;    3;   7.6;eor
       4919;2020070206;    3;   9.1;eor
       4919;2020070207;    3;   9.5;eor
       4919;2020070208;    3;  10.2;eor
       4919;2020070209;    3;   8.1;eor
       4919;2020070210;    3;   7.6;eor
       4919;2020070211;    3;   7.0;eor
       4919;2020070212;    3;   6.6;eor
       4919;2020070213;    3;   6.6;eor
       4919;2020070214;    3;   5.9;eor
       4919;2020070215;    3;   7.2;eor
       4919;2020070216;    3;   7.2;eor
       4919;2020070217;    3;   7.9;eor
       4919;2020070218;    3;   6.7;eor
       4919;2020070219;    3;   7.1;eor
       4919;2020070220;    3;   7.4;eor
       4919;2020070221;    3;   7.6;eor
       4919;2020070222;    3;   6.7;eor
       4919;2020070223;    3;   7.0;eor
       4919;2020070300;    3;   6.2;eor
       4919;2020070301;    3;   4.8;eor
       4919;2020070302;    3;   3.4;eor
       4919;2020070303;    3;   2.8;eor
       4919;2020070304;    3;   2.5;eor
       4919;2020070305;    3;   3.7;eor
       4919;2020070306;    3;   5.9;eor
       4919;2020070307;    3;   6.6;eor
       4919;2020070308;    3;   5.8;eor
       4919;2020070309;    3;   7.4;eor
       4919;2020070310;    3;  10.8;eor
       4919;2020070311;    3;   9.1;eor
       4919;2020070312;    3;  11.1;eor
       4919;2020070313;    3;  12.4;eor
       4919;2020070314;    3;  12.9;eor
       4919;2020070315;    3;  12.9;eor
       4919;2020070316;    3;  15.1;eor
       4919;2020070317;    3;  12.7;eor
       4919;2020070318;    3;  17.7;eor
       4919;2020070319;    3;  18.8;eor
       4919;2020070320;    3;  17.5;eor
       4919;2020070321;    3;  18.5;eor
       4919;2020070322;    3;  18.3;eor
       4919;2020070323;    3;  17.9;eor
       4919;2020070400;    3;  19.1;eor
       4919;2020070401;    3;  19.3;eor
       4919;2020070402;    3;  18.6;eor
       4919;2020070403;    3;  19.3;eor
       4919;2020070404;    3;  18.7;eor
       4919;2020070405;    3;  19.2;eor
       4919;2020070406;    3;  18.4;eor
       4919;2020070407;    3;  19.1;eor
       4919;2020070408;    3;  18.4;eor
       4919;2020070409;    3;  17.8;eor
       4919;2020070410;    3;  18.1;eor
       4919;2020070411;    3;  18.2;eor
       4919;2020070412;    3;  19.5;eor
       4919;2020070413;    3;  19.1;eor
       4919;2020070414;    3;  19.6;eor
       4919;2020070415;    3;  19.5;eor
       4919;2020070416;    3;  19.1;eor
       4919;2020070417;    3;  18.6;eor
       4919;2020070418;    3;  17.6;eor
       4919;2020070419;    3;  16.9;eor
       4919;2020070420;    3;  15.8;eor
       4919;2020070421;    3;  14.3;eor
       4919;2020070422;    3;  14.9;eor
       4919;2020070423;    3;  15.6;eor
       4919;2020070500;    3;  14.6;eor
       4919;2020070501;    3;  14.7;eor
       4919;2020070502;    3;  16.9;eor
       4919;2020070503;    3;  15.3;eor
       4919;2020070504;    3;  16.9;eor
       4919;2020070505;    3;  17.5;eor
       4919;2020070506;    3;  22.1;eor
       4919;2020070507;    3;  22.8;eor
       4919;2020070508;    3;  24.3;eor
       4919;2020070509;    3;  24.2;eor
       4919;2020070510;    3;  23.7;eor
       4919;2020070511;    3;  23.6;eor
       4919;2020070512;    3;  22.2;eor
       4919;2020070513;    3;  21.4;eor
       4919;2020070514;    3;  22.2;eor
       4919;2020070515;    3;  20.1;eor
       4919;2020070516;    3;  19.9;eor
       4919;2020070517;    3;  17.6;eor
       4919;2020070518;    3;  16.7;eor
       4919;2020070519;    3;  17.5;eor
       4919;2020070520;    3;  17.6;eor
       4919;2020070521;    3;  16.6;eor
       4919;2020070522;    3;  14.7;eor
       4919;2020070523;    3;  15.8;eor
       4919;2020070600;    3;  15.6;eor
       4919;2020070601;    3;  24.6;eor
       4919;2020070602;    3;  19.9;eor
       4919;2020070603;    3;  19.1;eor
       4919;2020070604;    3;  26.0;eor
       4919;2020070605;    3;  19.1;eor
       4919;2020070606;    3;  18.7;eor
       4919;2020070607;    3;  20.1;eor
       4919;2020070608;    3;  18.7;eor
       4919;2020070609;    3;  20.2;eor
       4919;2020070610;    3;  19.0;eor
       4919;2020070611;    3;  18.2;eor
       4919;2020070612;    3;  19.5;eor
       4919;2020070613;    3;  19.2;eor
       4919;2020070614;    3;  20.7;eor
       4919;2020070615;    3;  19.6;eor
       4919;2020070616;    3;  18.9;eor
       4919;2020070617;    3;  18.2;eor
       4919;2020070618;    3;  18.9;eor
       4919;2020070619;    3;  18.3;eor
       4919;2020070620;    3;  17.1;eor
       4919;2020070621;    3;  16.2;eor
       4919;2020070622;    3;  16.2;eor
       4919;2020070623;    3;  14.8;eor
       4919;2020070700;    3;  15.7;eor
       4919;2020070701;    3;  16.6;eor
       4919;2020070702;    3;  12.9;eor
       4919;2020070703;    3;  12.4;eor
       4919;2020070704;    3;  11.0;eor
       4919;2020070705;    3;  11.1;eor
       4919;2020070706;    3;  11.8;eor
       4919;2020070707;    3;  12.0;eor
       4919;2020070708;    3;  11.7;eor
       4919;2020070709;    3;  13.0;eor
       4919;2020070710;    3;  16.6;eor
       4919;2020070711;    3;  17.6;eor
       4919;2020070712;    3;  17.0;eor
       4919;2020070713;    3;  14.8;eor
       4919;2020070714;    3;  15.2;eor
       4919;2020070715;    3;  14.5;eor
       4919;2020070716;    3;  13.7;eor
       4919;2020070717;    3;  13.6;eor
       4919;2020070718;    3;  12.2;eor
       4919;2020070719;    3;  14.9;eor
       4919;2020070720;    3;  12.8;eor
       4919;2020070721;    3;  15.2;eor
       4919;2020070722;    3;   9.3;eor
       4919;2020070723;    3;  12.9;eor
       4919;2020070800;    3;   8.8;eor
       4919;2020070801;    3;   9.7;eor
       4919;2020070802;    3;  11.3;eor
       4919;2020070803;    3;   9.3;eor
       4919;2020070804;    3;   8.6;eor
       4919;2020070805;    3;   9.7;eor
       4919;2020070806;    3;   9.5;eor
       4919;2020070807;    3;  10.0;eor
       4919;2020070808;    3;  10.6;eor
       4919;2020070809;    3;  10.4;eor
       4919;2020070810;    3;  12.0;eor
       4919;2020070811;    3;  11.4;eor
       4919;2020070812;    3;  11.5;eor
       4919;2020070813;    3;  10.2;eor
       4919;2020070814;    3;  10.6;eor
       4919;2020070815;    3;  10.3;eor
       4919;2020070816;    3;  10.6;eor
       4919;2020070817;    3;   9.6;eor
       4919;2020070818;    3;   9.9;eor
       4919;2020070819;    3;   9.0;eor
       4919;2020070820;    3;   7.5;eor
       4919;2020070821;    3;   6.3;eor
       4919;2020070822;    3;   4.9;eor
       4919;2020070823;    3;   4.2;eor
       4919;2020070900;    3;   3.8;eor
       4919;2020070901;    3;   4.1;eor
       4919;2020070902;    3;   3.7;eor
       4919;2020070903;    3;   2.1;eor
       4919;2020070904;    3;   2.6;eor
       4919;2020070905;    3;   2.9;eor
       4919;2020070906;    3;   3.7;eor
       4919;2020070907;    3;   4.6;eor
       4919;2020070908;    3;   4.7;eor
       4919;2020070909;    3;   5.1;eor
       4919;2020070910;    3;   5.2;eor
       4919;2020070911;    3;   5.6;eor
       4919;2020070912;    3;   6.6;eor
       4919;2020070913;    3;   5.6;eor
       4919;2020070914;    3;   5.8;eor
       4919;2020070915;    3;   5.0;eor
       4919;2020070916;    3;   6.2;eor
       4919;2020070917;    3;   4.2;eor
       4919;2020070918;    3;   6.8;eor
       4919;2020070919;    3;   6.0;eor
       4919;2020070920;    3;   6.3;eor
       4919;2020070921;    3;   6.3;eor
       4919;2020070922;    3;   4.8;eor
       4919;2020070923;    3;   6.0;eor
       4919;2020071000;    3;   5.0;eor
       4919;2020071001;    3;   4.8;eor
       4919;2020071002;    3;   5.6;eor
       4919;2020071003;    3;   5.7;eor
       4919;2020071004;    3;   3.9;eor
       4919;2020071005;    3;   4.5;eor
       4919;2020071006;    3;   4.8;eor
       4919;2020071007;    3;   5.4;eor
       4919;2020071008;    3;   7.6;eor
       4919;2020071009;    3;   8.6;eor
       4919;2020071010;    3;   9.7;eor
       4919;2020071011;    3;   8.8;eor
       4919;2020071012;    3;   6.3;eor
       4919;2020071013;    3;   9.2;eor
       4919;2020071014;    3;  13.8;eor
       4919;2020071015;    3;  14.8;eor
       4919;2020071016;    3;  13.6;eor
       4919;2020071017;    3;  13.2;eor
       4919;2020071018;    3;  13.7;eor
       4919;2020071019;    3;  13.8;eor
       4919;2020071020;    3;  13.9;eor
       4919;2020071021;    3;  13.0;eor
       4919;2020071022;    3;  12.4;eor
       4919;2020071023;    3;  11.1;eor
       4919;2020071100;    3;  10.2;eor
       4919;2020071101;    3;  11.3;eor
       4919;2020071102;    3;  11.6;eor
       4919;2020071103;    3;  12.0;eor
       4919;2020071104;    3;  10.7;eor
       4919;2020071105;    3;  11.4;eor
       4919;2020071106;    3;  11.9;eor
       4919;2020071107;    3;  12.2;eor
       4919;2020071108;    3;  11.8;eor
       4919;2020071109;    3;  13.8;eor
       4919;2020071110;    3;  14.7;eor
       4919;2020071111;    3;  13.5;eor
       4919;2020071112;    3;  13.3;eor
       4919;2020071113;    3;  13.5;eor
       4919;2020071114;    3;  12.8;eor
       4919;2020071115;    3;  12.2;eor
       4919;2020071116;    3;  12.5;eor
       4919;2020071117;    3;  12.0;eor
       4919;2020071118;    3;  10.5;eor
       4919;2020071119;    3;  10.0;eor
       4919;2020071120;    3;   9.4;eor
       4919;2020071121;    3;   8.9;eor
       4919;2020071122;    3;   7.5;eor
       4919;2020071123;    3;   7.1;eor
       4919;2020071200;    3;   6.6;eor
       4919;2020071201;    3;   6.3;eor
       4919;2020071202;    3;   7.7;eor
       4919;2020071203;    3;   9.9;eor
       4919;2020071204;    3;  10.5;eor
       4919;2020071205;    3;  10.5;eor
       4919;2020071206;    3;  12.3;eor
       4919;2020071207;    3;  10.6;eor
       4919;2020071208;    3;  10.5;eor
       4919;2020071209;    3;  10.4;eor
       4919;2020071210;    3;  10.4;eor
       4919;2020071211;    3;  11.3;eor
       4919;2020071212;    3;  10.8;eor
       4919;2020071213;    3;  10.5;eor
       4919;2020071214;    3;  10.5;eor
       4919;2020071215;    3;  10.3;eor
       4919;2020071216;    3;  10.1;eor
       4919;2020071217;    3;  10.5;eor
       4919;2020071218;    3;   9.6;eor
       4919;2020071219;    3;   9.0;eor
       4919;2020071220;    3;   7.8;eor
       4919;2020071221;    3;   6.5;eor
       4919;2020071222;    3;   5.8;eor
       4919;2020071223;    3;   5.9;eor
       4919;2020071300;    3;   5.0;eor
       4919;2020071301;    3;   5.7;eor
       4919;2020071302;    3;   4.8;eor
       4919;2020071303;    3;   5.0;eor
       4919;2020071304;    3;   7.2;eor
       4919;2020071305;    3;   7.9;eor
       4919;2020071306;    3;   9.7;eor
       4919;2020071307;    3;   6.8;eor
       4919;2020071308;    3;   6.7;eor
       4919;2020071309;    3;   7.1;eor
       4919;2020071310;    3;   7.8;eor
       4919;2020071311;    3;   8.6;eor
       4919;2020071312;    3;   9.5;eor
       4919;2020071313;    3;  10.2;eor
       4919;2020071314;    3;  10.1;eor
       4919;2020071315;    3;   8.7;eor
       4919;2020071316;    3;   6.7;eor
       4919;2020071317;    3;   5.4;eor
       4919;2020071318;    3;   5.1;eor
       4919;2020071319;    3;   4.3;eor
       4919;2020071320;    3;   3.7;eor
       4919;2020071321;    3;   4.5;eor
       4919;2020071322;    3;   4.8;eor
       4919;2020071323;    3;   4.8;eor
       4919;2020071400;    3;   5.2;eor
       4919;2020071401;    3;   6.1;eor
       4919;2020071402;    3;   7.1;eor
       4919;2020071403;    3;   8.3;eor
       4919;2020071404;    3;   5.6;eor
       4919;2020071405;    3;   5.5;eor
       4919;2020071406;    3;   7.5;eor
       4919;2020071407;    3;   9.5;eor
       4919;2020071408;    3;   9.6;eor
       4919;2020071409;    3;   8.9;eor
       4919;2020071410;    3;   8.8;eor
       4919;2020071411;    3;   9.6;eor
       4919;2020071412;    3;  10.0;eor
       4919;2020071413;    3;  11.8;eor
       4919;2020071414;    3;   8.8;eor
       4919;2020071415;    3;   9.1;eor
       4919;2020071416;    3;   7.8;eor
       4919;2020071417;    3;   8.5;eor
       4919;2020071418;    3;   7.3;eor
       4919;2020071419;    3;   6.1;eor
       4919;2020071420;    3;   6.8;eor
       4919;2020071421;    3;   6.8;eor
       4919;2020071422;    3;   7.2;eor
       4919;2020071423;    3;   6.8;eor
       4919;2020071500;    3;   6.0;eor
       4919;2020071501;    3;   5.3;eor
       4919;2020071502;    3;   6.6;eor
       4919;2020071503;    3;   5.7;eor
       4919;2020071504;    3;   4.1;eor
       4919;2020071505;    3;   3.7;eor
       4919;2020071506;    3;   4.0;eor
       4919;2020071507;    3;   5.4;eor
       4919;2020071508;    3;   3.4;eor
       4919;2020071509;    3;   8.2;eor
       4919;2020071510;    3;   4.8;eor
       4919;2020071511;    3;   6.9;eor
       4919;2020071512;    3;   7.8;eor
       4919;2020071513;    3;   9.0;eor
       4919;2020071514;    3;   9.6;eor
       4919;2020071515;    3;  10.1;eor
       4919;2020071516;    3;  10.2;eor
       4919;2020071517;    3;  10.3;eor
       4919;2020071518;    3;  10.0;eor
       4919;2020071519;    3;   7.9;eor
       4919;2020071520;    3;   6.8;eor
       4919;2020071521;    3;   6.8;eor
       4919;2020071522;    3;   5.7;eor
       4919;2020071523;    3;   5.0;eor
       4919;2020071600;    3;   4.3;eor
       4919;2020071601;    3;   3.0;eor
       4919;2020071602;    3;   2.2;eor
       4919;2020071603;    3;   2.7;eor
       4919;2020071604;    3;   3.2;eor
       4919;2020071605;    3;   2.6;eor
       4919;2020071606;    3;   3.3;eor
       4919;2020071607;    3;   2.4;eor
       4919;2020071608;    3;   2.0;eor
       4919;2020071609;    3;   2.8;eor
       4919;2020071610;    3;   3.7;eor
       4919;2020071611;    3;   4.7;eor
       4919;2020071612;    3;   6.5;eor
       4919;2020071613;    3;   6.9;eor
       4919;2020071614;    3;   7.3;eor
       4919;2020071615;    3;   7.6;eor
       4919;2020071616;    3;   7.6;eor
       4919;2020071617;    3;   7.2;eor
       4919;2020071618;    3;   7.4;eor
       4919;2020071619;    3;   6.9;eor
       4919;2020071620;    3;   6.4;eor
       4919;2020071621;    3;   5.0;eor
       4919;2020071622;    3;   4.3;eor
       4919;2020071623;    3;   4.2;eor
       4919;2020071700;    3;   3.0;eor
       4919;2020071701;    3;   1.8;eor
       4919;2020071702;    3;   2.8;eor
       4919;2020071703;    3;   2.9;eor
       4919;2020071704;    3;   2.5;eor
       4919;2020071705;    3;   2.5;eor
       4919;2020071706;    3;   2.2;eor
       4919;2020071707;    3;   3.5;eor
       4919;2020071708;    3;   3.7;eor
       4919;2020071709;    3;   4.3;eor
       4919;2020071710;    3;   5.3;eor
       4919;2020071711;    3;   5.6;eor
       4919;2020071712;    3;   5.5;eor
       4919;2020071713;    3;   6.0;eor
       4919;2020071714;    3;   6.3;eor
       4919;2020071715;    3;   6.5;eor
       4919;2020071716;    3;   5.6;eor
       4919;2020071717;    3;   4.7;eor
       4919;2020071718;    3;   5.2;eor
       4919;2020071719;    3;   5.6;eor
       4919;2020071720;    3;   5.1;eor
       4919;2020071721;    3;   3.7;eor
       4919;2020071722;    3;   2.6;eor
       4919;2020071723;    3;   2.4;eor
       4919;2020071800;    3;   3.0;eor
       4919;2020071801;    3;   3.8;eor
       4919;2020071802;    3;   4.0;eor
       4919;2020071803;    3;   4.6;eor
       4919;2020071804;    3;   4.8;eor
       4919;2020071805;    3;   3.6;eor
       4919;2020071806;    3;   3.8;eor
       4919;2020071807;    3;   4.4;eor
       4919;2020071808;    3;   4.8;eor
       4919;2020071809;    3;   4.3;eor
       4919;2020071810;    3;   4.4;eor
       4919;2020071811;    3;   3.9;eor
       4919;2020071812;    3;   4.4;eor
       4919;2020071813;    3;   5.6;eor
       4919;2020071814;    3;   6.0;eor
       4919;2020071815;    3;   7.0;eor
       4919;2020071816;    3;   7.5;eor
       4919;2020071817;    3;   6.1;eor
       4919;2020071818;    3;   5.6;eor
       4919;2020071819;    3;   3.3;eor
       4919;2020071820;    3;   2.4;eor
       4919;2020071821;    3;   1.7;eor
       4919;2020071822;    3;   2.4;eor
       4919;2020071823;    3;   3.5;eor
       4919;2020071900;    3;   4.9;eor
       4919;2020071901;    3;   4.7;eor
       4919;2020071902;    3;   4.1;eor
       4919;2020071903;    3;   3.8;eor
       4919;2020071904;    3;   3.5;eor
       4919;2020071905;    3;   3.4;eor
       4919;2020071906;    3;   4.5;eor
       4919;2020071907;    3;   5.3;eor
       4919;2020071908;    3;   6.4;eor
       4919;2020071909;    3;   5.9;eor
       4919;2020071910;    3;   6.3;eor
       4919;2020071911;    3;   9.0;eor
       4919;2020071912;    3;   9.7;eor
       4919;2020071913;    3;   9.5;eor
       4919;2020071914;    3;   8.6;eor
       4919;2020071915;    3;   8.3;eor
       4919;2020071916;    3;   8.1;eor
       4919;2020071917;    3;   8.0;eor
       4919;2020071918;    3;   7.5;eor
       4919;2020071919;    3;   7.0;eor
       4919;2020071920;    3;   7.1;eor
       4919;2020071921;    3;   8.0;eor
       4919;2020071922;    3;  10.0;eor
       4919;2020071923;    3;  10.0;eor
       4919;2020072000;    3;   8.8;eor
       4919;2020072001;    3;   9.0;eor
       4919;2020072002;    3;   8.9;eor
       4919;2020072003;    3;   8.7;eor
       4919;2020072004;    3;   8.1;eor
       4919;2020072005;    3;   9.6;eor
       4919;2020072006;    3;   9.6;eor
       4919;2020072007;    3;  11.0;eor
       4919;2020072008;    3;  11.9;eor
       4919;2020072009;    3;  11.9;eor
       4919;2020072010;    3;  11.6;eor
       4919;2020072011;    3;  11.7;eor
       4919;2020072012;    3;  11.1;eor
       4919;2020072013;    3;  10.9;eor
       4919;2020072014;    3;  11.2;eor
       4919;2020072015;    3;  10.7;eor
       4919;2020072016;    3;  10.9;eor
       4919;2020072017;    3;  11.7;eor
       4919;2020072018;    3;  10.3;eor
       4919;2020072019;    3;   9.8;eor
       4919;2020072020;    3;   9.3;eor
       4919;2020072021;    3;   6.7;eor
       4919;2020072022;    3;   6.7;eor
       4919;2020072023;    3;   9.3;eor
       4919;2020072100;    3;   8.3;eor
       4919;2020072101;    3;   7.8;eor
       4919;2020072102;    3;   7.3;eor
       4919;2020072103;    3;   6.5;eor
       4919;2020072104;    3;   6.6;eor
       4919;2020072105;    3;   6.7;eor
       4919;2020072106;    3;   9.3;eor
       4919;2020072107;    3;   7.8;eor
       4919;2020072108;    3;  10.7;eor
       4919;2020072109;    3;   8.4;eor
       4919;2020072110;    3;  10.0;eor
       4919;2020072111;    3;  10.8;eor
       4919;2020072112;    3;   9.7;eor
       4919;2020072113;    3;  11.9;eor
       4919;2020072114;    3;  12.1;eor
       4919;2020072115;    3;  12.3;eor
       4919;2020072116;    3;  12.7;eor
       4919;2020072117;    3;  11.2;eor
       4919;2020072118;    3;  10.2;eor
       4919;2020072119;    3;   9.1;eor
       4919;2020072120;    3;   8.0;eor
       4919;2020072121;    3;   6.7;eor
       4919;2020072122;    3;   5.0;eor
       4919;2020072123;    3;   4.4;eor
       4919;2020072200;    3;   5.6;eor
       4919;2020072201;    3;   7.4;eor
       4919;2020072202;    3;   5.0;eor
       4919;2020072203;    3;   3.7;eor
       4919;2020072204;    3;   2.7;eor
       4919;2020072205;    3;   5.3;eor
       4919;2020072206;    3;   3.3;eor
       4919;2020072207;    3;   3.3;eor
       4919;2020072208;    3;   4.3;eor
       4919;2020072209;    3;   6.8;eor
       4919;2020072210;    3;   8.1;eor
       4919;2020072211;    3;   8.3;eor
       4919;2020072212;    3;   8.9;eor
       4919;2020072213;    3;   8.9;eor
       4919;2020072214;    3;   8.6;eor
       4919;2020072215;    3;   8.4;eor
       4919;2020072216;    3;   8.8;eor
       4919;2020072217;    3;   9.6;eor
       4919;2020072218;    3;   9.1;eor
       4919;2020072219;    3;   8.5;eor
       4919;2020072220;    3;   7.2;eor
       4919;2020072221;    3;   6.6;eor
       4919;2020072222;    3;   6.3;eor
       4919;2020072223;    3;   5.6;eor
       4919;2020072300;    3;   5.5;eor
       4919;2020072301;    3;   5.7;eor
       4919;2020072302;    3;   4.2;eor
       4919;2020072303;    3;   3.0;eor
       4919;2020072304;    3;   2.8;eor
       4919;2020072305;    3;   4.6;eor
       4919;2020072306;    3;   6.3;eor
       4919;2020072307;    3;   6.7;eor
       4919;2020072308;    3;   7.0;eor
       4919;2020072309;    3;   8.6;eor
       4919;2020072310;    3;   9.0;eor
       4919;2020072311;    3;   8.7;eor
       4919;2020072312;    3;   9.3;eor
       4919;2020072313;    3;  11.5;eor
       4919;2020072314;    3;   9.2;eor
       4919;2020072315;    3;   9.2;eor
       4919;2020072316;    3;   9.8;eor
       4919;2020072317;    3;   9.6;eor
       4919;2020072318;    3;  11.4;eor
       4919;2020072319;    3;   9.0;eor
       4919;2020072320;    3;  10.0;eor
       4919;2020072321;    3;  12.0;eor
       4919;2020072322;    3;  10.1;eor
       4919;2020072323;    3;   7.8;eor
       4919;2020072400;    3;   8.2;eor
       4919;2020072401;    3;   7.8;eor
       4919;2020072402;    3;  13.0;eor
       4919;2020072403;    3;  12.9;eor
       4919;2020072404;    3;  12.9;eor
       4919;2020072405;    3;  10.4;eor
       4919;2020072406;    3;  13.4;eor
       4919;2020072407;    3;  14.0;eor
       4919;2020072408;    3;  14.0;eor
       4919;2020072409;    3;  13.4;eor
       4919;2020072410;    3;  13.9;eor
       4919;2020072411;    3;  13.4;eor
       4919;2020072412;    3;  13.9;eor
       4919;2020072413;    3;  13.8;eor
       4919;2020072414;    3;  13.6;eor
       4919;2020072415;    3;  13.9;eor
       4919;2020072416;    3;  12.8;eor
       4919;2020072417;    3;  11.9;eor
       4919;2020072418;    3;  10.8;eor
       4919;2020072419;    3;   9.6;eor
       4919;2020072420;    3;   8.2;eor
       4919;2020072421;    3;   7.2;eor
       4919;2020072422;    3;   5.1;eor
       4919;2020072423;    3;   4.4;eor
       4919;2020072500;    3;   3.5;eor
       4919;2020072501;    3;   3.4;eor
       4919;2020072502;    3;   5.1;eor
       4919;2020072503;    3;   6.6;eor
       4919;2020072504;    3;   5.4;eor
       4919;2020072505;    3;   4.9;eor
       4919;2020072506;    3;   4.5;eor
       4919;2020072507;    3;   4.9;eor
       4919;2020072508;    3;  10.0;eor
       4919;2020072509;    3;  10.0;eor
       4919;2020072510;    3;   9.0;eor
       4919;2020072511;    3;   9.5;eor
       4919;2020072512;    3;  10.6;eor
       4919;2020072513;    3;   9.6;eor
       4919;2020072514;    3;   7.6;eor
       4919;2020072515;    3;   8.3;eor
       4919;2020072516;    3;   8.5;eor
       4919;2020072517;    3;   7.3;eor
       4919;2020072518;    3;   8.0;eor
       4919;2020072519;    3;  10.5;eor
       4919;2020072520;    3;   8.8;eor
       4919;2020072521;    3;   6.9;eor
       4919;2020072522;    3;   7.2;eor
       4919;2020072523;    3;   7.8;eor
       4919;2020072600;    3;   7.6;eor
       4919;2020072601;    3;   8.3;eor
       4919;2020072602;    3;   8.8;eor
       4919;2020072603;    3;  12.0;eor
       4919;2020072604;    3;  12.8;eor
       4919;2020072605;    3;  10.8;eor
       4919;2020072606;    3;  11.7;eor
       4919;2020072607;    3;  12.2;eor
       4919;2020072608;    3;   8.3;eor
       4919;2020072609;    3;  10.4;eor
       4919;2020072610;    3;  15.0;eor
       4919;2020072611;    3;  14.3;eor
       4919;2020072612;    3;  14.9;eor
       4919;2020072613;    3;  14.9;eor
       4919;2020072614;    3;  13.4;eor
       4919;2020072615;    3;  13.0;eor
       4919;2020072616;    3;  13.9;eor
       4919;2020072617;    3;  13.8;eor
       4919;2020072618;    3;  13.0;eor
       4919;2020072619;    3;  12.9;eor
       4919;2020072620;    3;  12.4;eor
       4919;2020072621;    3;  11.7;eor
       4919;2020072622;    3;  11.2;eor
       4919;2020072623;    3;   9.6;eor
       4919;2020072700;    3;   8.3;eor
       4919;2020072701;    3;   5.1;eor
       4919;2020072702;    3;   4.3;eor
       4919;2020072703;    3;   6.0;eor
