STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
      19171;2020090506;   10;   1.9; 210;eor
      19171;2020090507;   10;   1.9; 200;eor
      19171;2020090508;   10;   1.8; 200;eor
      19171;2020090509;   10;   2.4; 210;eor
      19171;2020090510;   10;   3.6; 240;eor
      19171;2020090511;   10;   4.3; 250;eor
      19171;2020090512;   10;   3.4; 280;eor
      19171;2020090513;   10;   2.5; 260;eor
      19171;2020090514;   10;   4.2; 270;eor
      19171;2020090515;   10;   3.8; 270;eor
      19171;2020090516;   10;   4.2; 280;eor
      19171;2020090517;   10;   3.4; 270;eor
      19171;2020090518;   10;   3.0; 280;eor
      19171;2020090519;   10;   2.3; 270;eor
      19171;2020090520;   10;   1.8; 240;eor
      19171;2020090521;   10;   2.0; 190;eor
      19171;2020090522;   10;   1.7; 200;eor
      19171;2020090523;   10;   2.0; 220;eor
      19171;2020090600;   10;   1.9; 240;eor
      19171;2020090601;   10;   1.7; 230;eor
      19171;2020090602;   10;   1.6; 230;eor
      19171;2020090603;   10;   1.6; 220;eor
      19171;2020090604;   10;   1.9; 220;eor
      19171;2020090605;   10;   1.6; 220;eor
      19171;2020090606;   10;   1.9; 210;eor
      19171;2020090607;   10;   1.9; 210;eor
      19171;2020090608;   10;   2.2; 230;eor
      19171;2020090609;   10;   1.9; 240;eor
      19171;2020090610;   10;   2.0; 240;eor
      19171;2020090611;   10;   3.0; 250;eor
      19171;2020090612;   10;   2.8; 300;eor
      19171;2020090613;   10;   2.1; 250;eor
      19171;2020090614;   10;   2.1; 230;eor
      19171;2020090615;   10;   2.6; 250;eor
      19171;2020090616;   10;   2.6; 280;eor
      19171;2020090617;   10;   2.0; 280;eor
      19171;2020090618;   10;   1.0; 270;eor
      19171;2020090619;   10;   0.7; 230;eor
      19171;2020090620;   10;   1.3; 240;eor
      19171;2020090621;   10;   0.9; 220;eor
      19171;2020090622;   10;   0.8; 230;eor
      19171;2020090623;   10;   1.0; 270;eor
      19171;2020090700;   10;   0.9; 220;eor
      19171;2020090701;   10;   0.8; 220;eor
      19171;2020090702;   10;   0.9; 250;eor
      19171;2020090703;   10;   0.8; 210;eor
      19171;2020090704;   10;   0.8; 240;eor
      19171;2020090705;   10;   1.2; 300;eor
      19171;2020090706;   10;   1.1; 180;eor
      19171;2020090707;   10;   1.1; 210;eor
      19171;2020090708;   10;   1.9; 230;eor
      19171;2020090709;   10;   2.1; 230;eor
      19171;2020090710;   10;   2.1; 220;eor
      19171;2020090711;   10;   2.1; 230;eor
      19171;2020090712;   10;   2.6; 260;eor
      19171;2020090713;   10;   2.7; 260;eor
      19171;2020090714;   10;   2.4; 250;eor
      19171;2020090715;   10;   1.8; 230;eor
      19171;2020090716;   10;   2.5; 220;eor
      19171;2020090717;   10;   2.0; 210;eor
      19171;2020090718;   10;   1.5; 190;eor
      19171;2020090719;   10;   1.3; 190;eor
      19171;2020090720;   10;   1.8; 180;eor
      19171;2020090721;   10;   1.9; 190;eor
      19171;2020090722;   10;   2.0; 190;eor
      19171;2020090723;   10;   2.5; 190;eor
      19171;2020090800;   10;   2.1; 190;eor
      19171;2020090801;   10;   2.6; 190;eor
      19171;2020090802;   10;   2.4; 190;eor
      19171;2020090803;   10;   2.6; 200;eor
      19171;2020090804;   10;   2.9; 210;eor
      19171;2020090805;   10;   2.9; 210;eor
      19171;2020090806;   10;   3.2; 210;eor
      19171;2020090807;   10;   3.0; 220;eor
      19171;2020090808;   10;   2.9; 230;eor
      19171;2020090809;   10;   3.1; 240;eor
      19171;2020090810;   10;   3.2; 240;eor
      19171;2020090811;   10;   3.2; 250;eor
      19171;2020090812;   10;   3.1; 250;eor
      19171;2020090813;   10;   3.6; 260;eor
      19171;2020090814;   10;   3.2; 270;eor
      19171;2020090815;   10;   3.7; 260;eor
      19171;2020090816;   10;   3.6; 260;eor
      19171;2020090817;   10;   3.4; 260;eor
      19171;2020090818;   10;   2.9; 260;eor
      19171;2020090819;   10;   2.4; 260;eor
      19171;2020090820;   10;   1.9; 240;eor
      19171;2020090821;   10;   1.5; 230;eor
      19171;2020090822;   10;   1.7; 190;eor
      19171;2020090823;   10;   1.6; 200;eor
      19171;2020090900;   10;   1.8; 210;eor
      19171;2020090901;   10;   1.7; 220;eor
      19171;2020090902;   10;   2.0; 220;eor
      19171;2020090903;   10;   1.8; 220;eor
      19171;2020090904;   10;   2.1; 210;eor
      19171;2020090905;   10;   2.0; 210;eor
      19171;2020090906;   10;   2.0; 210;eor
      19171;2020090907;   10;   2.1; 210;eor
      19171;2020090908;   10;   2.8; 210;eor
      19171;2020090909;   10;   3.3; 210;eor
      19171;2020090910;   10;   3.1; 220;eor
      19171;2020090911;   10;   3.0; 220;eor
      19171;2020090912;   10;   2.6; 220;eor
      19171;2020090913;   10;   2.9; 240;eor
      19171;2020090914;   10;   3.3; 240;eor
      19171;2020090915;   10;   3.3; 250;eor
      19171;2020090916;   10;   3.7; 280;eor
      19171;2020090917;   10;   3.2; 280;eor
      19171;2020090918;   10;   4.0; 300;eor
      19171;2020090919;   10;   2.1; 290;eor
      19171;2020090920;   10;   1.9; 270;eor
      19171;2020090921;   10;   1.6; 270;eor
      19171;2020090922;   10;   1.3; 240;eor
      19171;2020090923;   10;   1.3; 240;eor
      19171;2020091000;   10;   1.3; 230;eor
      19171;2020091001;   10;   1.5; 240;eor
      19171;2020091002;   10;   1.1; 240;eor
      19171;2020091003;   10;   1.8; 270;eor
      19171;2020091004;   10;   1.3; 250;eor
      19171;2020091005;   10;   1.3; 250;eor
      19171;2020091006;   10;   0.9; 220;eor
      19171;2020091007;   10;   1.1; 220;eor
      19171;2020091008;   10;   1.3; 260;eor
      19171;2020091009;   10;   2.4; 300;eor
      19171;2020091010;   10;   2.4; 290;eor
      19171;2020091011;   10;   2.0; 280;eor
      19171;2020091012;   10;   3.0; 310;eor
      19171;2020091013;   10;   3.5; 300;eor
      19171;2020091014;   10;   3.4; 300;eor
      19171;2020091015;   10;   3.4; 290;eor
      19171;2020091016;   10;   3.3; 320;eor
      19171;2020091017;   10;   2.0; 310;eor
      19171;2020091018;   10;   0.8; 280;eor
      19171;2020091019;   10;   0.9; 240;eor
      19171;2020091020;   10;   0.6; 230;eor
      19171;2020091021;   10;   0.6; 180;eor
      19171;2020091022;   10;   0.8; 160;eor
      19171;2020091023;   10;   0.5; 130;eor
      19171;2020091100;   10;   0.8; 150;eor
      19171;2020091101;   10;   1.0; 140;eor
      19171;2020091102;   10;   0.6; 120;eor
      19171;2020091103;   10;   1.1; 140;eor
      19171;2020091104;   10;   1.1; 170;eor
      19171;2020091105;   10;   0.8; 200;eor
      19171;2020091106;   10;   1.8; 160;eor
      19171;2020091107;   10;   0.7; 230;eor
      19171;2020091108;   10;   1.2; 190;eor
      19171;2020091109;   10;   2.0; 180;eor
      19171;2020091110;   10;   2.4; 200;eor
      19171;2020091111;   10;   3.2; 190;eor
      19171;2020091112;   10;   3.0; 210;eor
      19171;2020091113;   10;   2.6; 210;eor
      19171;2020091114;   10;   2.3; 220;eor
      19171;2020091115;   10;   2.3; 220;eor
      19171;2020091116;   10;   1.7; 210;eor
      19171;2020091117;   10;   1.3; 200;eor
      19171;2020091118;   10;   1.0; 190;eor
      19171;2020091119;   10;   0.7; 250;eor
      19171;2020091120;   10;   0.6; 170;eor
      19171;2020091121;   10;   0.8; 170;eor
      19171;2020091122;   10;   0.6; 160;eor
      19171;2020091123;   10;   0.6; 190;eor
      19171;2020091200;   10;   1.2; 170;eor
      19171;2020091201;   10;   0.7; 180;eor
      19171;2020091202;   10;   0.7; 190;eor
      19171;2020091203;   10;   1.6; 170;eor
      19171;2020091204;   10;   1.5; 170;eor
      19171;2020091205;   10;   1.2; 170;eor
      19171;2020091206;   10;   1.1; 170;eor
      19171;2020091207;   10;   1.6; 180;eor
      19171;2020091208;   10;   1.8; 210;eor
      19171;2020091209;   10;   2.3; 200;eor
      19171;2020091210;   10;   3.5; 220;eor
      19171;2020091211;   10;   3.9; 240;eor
      19171;2020091212;   10;   4.6; 250;eor
      19171;2020091213;   10;   4.4; 250;eor
      19171;2020091214;   10;   3.8; 240;eor
      19171;2020091215;   10;   3.7; 260;eor
      19171;2020091216;   10;   3.1; 260;eor
      19171;2020091217;   10;   3.1; 270;eor
      19171;2020091218;   10;   2.1; 260;eor
      19171;2020091219;   10;   1.2; 240;eor
      19171;2020091220;   10;   1.4; 230;eor
      19171;2020091221;   10;   0.8; 220;eor
      19171;2020091222;   10;   0.9; 200;eor
      19171;2020091223;   10;   0.9; 190;eor
      19171;2020091300;   10;   1.2; 200;eor
      19171;2020091301;   10;   1.4; 200;eor
      19171;2020091302;   10;   1.5; 210;eor
      19171;2020091303;   10;   1.5; 200;eor
      19171;2020091304;   10;   1.8; 200;eor
      19171;2020091305;   10;   1.6; 190;eor
      19171;2020091306;   10;   2.0; 190;eor
      19171;2020091307;   10;   2.5; 190;eor
      19171;2020091308;   10;   2.5; 190;eor
      19171;2020091309;   10;   2.8; 210;eor
      19171;2020091310;   10;   3.2; 220;eor
      19171;2020091311;   10;   4.0; 220;eor
      19171;2020091312;   10;   4.5; 240;eor
      19171;2020091313;   10;   4.5; 240;eor
      19171;2020091314;   10;   4.3; 240;eor
      19171;2020091315;   10;   3.8; 240;eor
      19171;2020091316;   10;   2.9; 250;eor
      19171;2020091317;   10;   2.4; 240;eor
      19171;2020091318;   10;   1.4; 220;eor
      19171;2020091319;   10;   1.3; 210;eor
      19171;2020091320;   10;   0.9; 230;eor
      19171;2020091321;   10;   0.6; 220;eor
      19171;2020091322;   10;   1.0; 180;eor
      19171;2020091323;   10;   1.2; 180;eor
      19171;2020091400;   10;   0.7; 210;eor
      19171;2020091401;   10;   0.8; 180;eor
      19171;2020091402;   10;   1.3; 170;eor
      19171;2020091403;   10;   1.3; 170;eor
      19171;2020091404;   10;   0.6; 160;eor
      19171;2020091405;   10;   1.1; 160;eor
      19171;2020091406;   10;   0.4; 170;eor
      19171;2020091407;   10;   1.1; 160;eor
      19171;2020091408;   10;   1.4; 190;eor
      19171;2020091409;   10;   1.7; 200;eor
      19171;2020091410;   10;   2.1; 200;eor
      19171;2020091411;   10;   2.1; 200;eor
      19171;2020091412;   10;   2.1; 170;eor
      19171;2020091413;   10;   2.0; 180;eor
      19171;2020091414;   10;   1.9; 190;eor
      19171;2020091415;   10;   1.3; 210;eor
      19171;2020091416;   10;   0.8; 260;eor
      19171;2020091417;   10;   0.8;  30;eor
      19171;2020091418;   10;   0.8;  30;eor
      19171;2020091419;   10;   0.9;  30;eor
      19171;2020091420;   10;   0.6;  20;eor
      19171;2020091421;   10;   0.7;  20;eor
      19171;2020091422;   10;   0.7; 340;eor
      19171;2020091423;   10;   0.5;  20;eor
      19171;2020091500;   10;   0.7; 320;eor
      19171;2020091501;   10;   0.9; 350;eor
      19171;2020091502;   10;   0.5;  20;eor
      19171;2020091503;   10;   0.6; 330;eor
      19171;2020091504;   10;   0.4;  50;eor
      19171;2020091505;   10;   0.7;  20;eor
      19171;2020091506;   10;   0.5; 340;eor
      19171;2020091507;   10;   0.5; 360;eor
      19171;2020091508;   10;   0.7;  30;eor
      19171;2020091509;   10;   2.0; 140;eor
      19171;2020091510;   10;   2.0; 130;eor
      19171;2020091511;   10;   1.3; 130;eor
      19171;2020091512;   10;   2.1; 150;eor
      19171;2020091513;   10;   2.1; 160;eor
      19171;2020091514;   10;   1.3; 250;eor
      19171;2020091515;   10;   0.8; 270;eor
      19171;2020091516;   10;   0.9; 250;eor
      19171;2020091517;   10;   0.8; 260;eor
      19171;2020091518;   10;   0.8; 250;eor
      19171;2020091519;   10;   0.4; 280;eor
      19171;2020091520;   10;   0.2; 200;eor
      19171;2020091521;   10;   0.5; 240;eor
      19171;2020091522;   10;   0.3; 250;eor
      19171;2020091523;   10;   0.3; 240;eor
      19171;2020091600;   10;   0.4; 290;eor
      19171;2020091601;   10;   0.5; 230;eor
      19171;2020091602;   10;   0.4; 180;eor
      19171;2020091603;   10;   0.3; 150;eor
      19171;2020091604;   10;   0.4; 180;eor
      19171;2020091605;   10;   0.4; 190;eor
      19171;2020091606;   10;   0.4; 200;eor
      19171;2020091607;   10;   0.7; 260;eor
      19171;2020091608;   10;   1.0; 260;eor
      19171;2020091609;   10;   3.4; 330;eor
      19171;2020091610;   10;   2.8; 330;eor
      19171;2020091611;   10;   3.8; 330;eor
      19171;2020091612;   10;   3.9; 330;eor
      19171;2020091613;   10;   4.0; 310;eor
      19171;2020091614;   10;   4.5; 320;eor
      19171;2020091615;   10;   4.4; 310;eor
      19171;2020091616;   10;   4.2; 300;eor
      19171;2020091617;   10;   5.1; 310;eor
      19171;2020091618;   10;   5.8; 320;eor
      19171;2020091619;   10;   4.0; 320;eor
      19171;2020091620;   10;   2.5; 320;eor
      19171;2020091621;   10;   2.5; 320;eor
      19171;2020091622;   10;   3.0; 330;eor
      19171;2020091623;   10;   2.6; 340;eor
      19171;2020091700;   10;   2.2; 340;eor
      19171;2020091701;   10;   2.3; 350;eor
      19171;2020091702;   10;   1.6; 340;eor
      19171;2020091703;   10;   1.8; 330;eor
      19171;2020091704;   10;   1.7; 340;eor
      19171;2020091705;   10;   1.8; 350;eor
      19171;2020091706;   10;   1.5; 360;eor
      19171;2020091707;   10;   1.3; 350;eor
      19171;2020091708;   10;   2.1; 360;eor
      19171;2020091709;   10;   2.7;  20;eor
      19171;2020091710;   10;   3.8;  40;eor
      19171;2020091711;   10;   3.6;  50;eor
      19171;2020091712;   10;   3.3;  50;eor
      19171;2020091713;   10;   3.1;  60;eor
      19171;2020091714;   10;   3.1;  60;eor
      19171;2020091715;   10;   2.9;  40;eor
      19171;2020091716;   10;   2.7;  60;eor
      19171;2020091717;   10;   2.4;  50;eor
      19171;2020091718;   10;   1.4;  40;eor
      19171;2020091719;   10;   1.2;  20;eor
      19171;2020091720;   10;   0.7;  20;eor
      19171;2020091721;   10;   0.7; 330;eor
      19171;2020091722;   10;   0.7;  10;eor
      19171;2020091723;   10;   0.4; 320;eor
      19171;2020091800;   10;   0.4;  30;eor
      19171;2020091801;   10;   0.9; 360;eor
      19171;2020091802;   10;   0.6;  10;eor
      19171;2020091803;   10;   0.5;  20;eor
      19171;2020091804;   10;   0.4;  10;eor
      19171;2020091805;   10;   0.3; 150;eor
      19171;2020091806;   10;   0.5;  10;eor
      19171;2020091807;   10;   0.6;  20;eor
      19171;2020091808;   10;   0.7;  10;eor
      19171;2020091809;   10;   0.7; 130;eor
      19171;2020091810;   10;   2.0; 140;eor
      19171;2020091811;   10;   1.7; 140;eor
      19171;2020091812;   10;   1.5; 110;eor
      19171;2020091813;   10;   1.7; 100;eor
      19171;2020091814;   10;   2.0; 100;eor
      19171;2020091815;   10;   2.2;  90;eor
      19171;2020091816;   10;   1.9; 100;eor
      19171;2020091817;   10;   1.2;  70;eor
      19171;2020091818;   10;   1.5;  30;eor
      19171;2020091819;   10;   1.4;  50;eor
      19171;2020091820;   10;   1.3;  50;eor
      19171;2020091821;   10;   0.8;  20;eor
      19171;2020091822;   10;   1.4;  10;eor
      19171;2020091823;   10;   1.0;  10;eor
      19171;2020091900;   10;   1.5;  10;eor
      19171;2020091901;   10;   1.3;  20;eor
      19171;2020091902;   10;   1.3;  20;eor
      19171;2020091903;   10;   0.9;  40;eor
      19171;2020091904;   10;   1.5;  10;eor
      19171;2020091905;   10;   1.6;  20;eor
      19171;2020091906;   10;   1.3;  10;eor
      19171;2020091907;   10;   1.0; 350;eor
      19171;2020091908;   10;   0.9;  40;eor
      19171;2020091909;   10;   1.4;  90;eor
      19171;2020091910;   10;   1.6; 100;eor
      19171;2020091911;   10;   2.2; 100;eor
      19171;2020091912;   10;   2.8;  80;eor
      19171;2020091913;   10;   2.7; 100;eor
      19171;2020091914;   10;   2.5;  90;eor
      19171;2020091915;   10;   2.3;  90;eor
      19171;2020091916;   10;   2.1;  70;eor
      19171;2020091917;   10;   1.5;  60;eor
      19171;2020091918;   10;   1.4;  60;eor
      19171;2020091919;   10;   1.2;  50;eor
      19171;2020091920;   10;   1.5;  40;eor
      19171;2020091921;   10;   1.3;  50;eor
      19171;2020091922;   10;   1.2;  10;eor
      19171;2020091923;   10;   1.5; 360;eor
      19171;2020092000;   10;   1.7;  10;eor
      19171;2020092001;   10;   1.5;  10;eor
      19171;2020092002;   10;   1.5;  10;eor
      19171;2020092003;   10;   1.6;  10;eor
      19171;2020092004;   10;   1.4;  10;eor
      19171;2020092005;   10;   1.5;  10;eor
      19171;2020092006;   10;   1.5;  10;eor
      19171;2020092007;   10;   1.3; 360;eor
      19171;2020092008;   10;   1.5;  20;eor
      19171;2020092009;   10;   2.2;  70;eor
      19171;2020092010;   10;   2.4;  70;eor
      19171;2020092011;   10;   2.7;  80;eor
      19171;2020092012;   10;   2.6;  80;eor
      19171;2020092013;   10;   2.3;  90;eor
      19171;2020092014;   10;   2.6;  60;eor
      19171;2020092015;   10;   2.6;  50;eor
      19171;2020092016;   10;   2.7;  50;eor
      19171;2020092017;   10;   2.3;  50;eor
      19171;2020092018;   10;   1.5;  30;eor
      19171;2020092019;   10;   1.2;  10;eor
      19171;2020092020;   10;   1.3;  10;eor
      19171;2020092021;   10;   1.2; 360;eor
      19171;2020092022;   10;   1.2; 350;eor
      19171;2020092023;   10;   1.2; 360;eor
      19171;2020092100;   10;   1.1;  10;eor
      19171;2020092101;   10;   0.9;  10;eor
      19171;2020092102;   10;   0.7;  20;eor
      19171;2020092103;   10;   0.6; 360;eor
      19171;2020092104;   10;   1.0; 340;eor
      19171;2020092105;   10;   1.0;  10;eor
      19171;2020092106;   10;   1.1;  10;eor
      19171;2020092107;   10;   1.0;  10;eor
      19171;2020092108;   10;   0.7; 270;eor
      19171;2020092109;   10;   0.8; 110;eor
      19171;2020092110;   10;   2.2; 140;eor
      19171;2020092111;   10;   2.8; 150;eor
      19171;2020092112;   10;   1.8; 160;eor
      19171;2020092113;   10;   1.5; 140;eor
      19171;2020092114;   10;   1.4; 170;eor
      19171;2020092115;   10;   1.1; 150;eor
      19171;2020092116;   10;   0.9;  70;eor
      19171;2020092117;   10;   0.4; 120;eor
      19171;2020092118;   10;   0.5; 360;eor
      19171;2020092119;   10;   0.4; 350;eor
      19171;2020092120;   10;   0.5;  20;eor
      19171;2020092121;   10;   0.8; 350;eor
      19171;2020092122;   10;   0.7; 330;eor
      19171;2020092123;   10;   0.6; 330;eor
      19171;2020092200;   10;   0.3; 230;eor
      19171;2020092201;   10;   0.4;  10;eor
      19171;2020092202;   10;   0.5; 360;eor
      19171;2020092203;   10;   0.5;  10;eor
      19171;2020092204;   10;   0.6; 110;eor
      19171;2020092205;   10;   0.5;  40;eor
      19171;2020092206;   10;   0.4; 290;eor
      19171;2020092207;   10;   0.3; 190;eor
      19171;2020092208;   10;   0.6; 150;eor
      19171;2020092209;   10;   0.7; 190;eor
      19171;2020092210;   10;   0.8; 240;eor
      19171;2020092211;   10;   1.0; 280;eor
      19171;2020092212;   10;   1.4; 250;eor
      19171;2020092213;   10;   1.5; 260;eor
      19171;2020092214;   10;   1.5; 210;eor
      19171;2020092215;   10;   1.5; 210;eor
      19171;2020092216;   10;   1.3; 250;eor
      19171;2020092217;   10;   0.6; 240;eor
      19171;2020092218;   10;   0.5; 320;eor
      19171;2020092219;   10;   0.3; 300;eor
      19171;2020092220;   10;   0.5; 340;eor
      19171;2020092221;   10;   0.4;  80;eor
      19171;2020092222;   10;   0.2; 150;eor
      19171;2020092223;   10;   0.6; 230;eor
      19171;2020092300;   10;   0.4; 110;eor
      19171;2020092301;   10;   0.3; 320;eor
      19171;2020092302;   10;   0.3; 180;eor
      19171;2020092303;   10;   0.5; 150;eor
      19171;2020092304;   10;   0.5; 170;eor
      19171;2020092305;   10;   0.6; 170;eor
      19171;2020092306;   10;   0.8; 170;eor
      19171;2020092307;   10;   0.4; 180;eor
      19171;2020092308;   10;   1.1; 160;eor
      19171;2020092309;   10;   1.6; 200;eor
      19171;2020092310;   10;   2.0; 210;eor
      19171;2020092311;   10;   2.0; 200;eor
      19171;2020092312;   10;   2.5; 210;eor
      19171;2020092313;   10;   2.5; 220;eor
      19171;2020092314;   10;   2.5; 220;eor
      19171;2020092315;   10;   2.6; 200;eor
      19171;2020092316;   10;   2.3; 200;eor
      19171;2020092317;   10;   1.9; 170;eor
      19171;2020092318;   10;   1.9; 160;eor
      19171;2020092319;   10;   2.0; 160;eor
      19171;2020092320;   10;   2.2; 170;eor
      19171;2020092321;   10;   1.5; 190;eor
      19171;2020092322;   10;   2.4; 150;eor
      19171;2020092323;   10;   2.0; 180;eor
      19171;2020092400;   10;   3.1; 160;eor
      19171;2020092401;   10;   2.6; 150;eor
      19171;2020092402;   10;   3.6; 160;eor
      19171;2020092403;   10;   4.3; 160;eor
      19171;2020092404;   10;   3.7; 180;eor
      19171;2020092405;   10;   3.4; 180;eor
      19171;2020092406;   10;   3.6; 190;eor
      19171;2020092407;   10;   3.9; 240;eor
      19171;2020092408;   10;   3.4; 230;eor
      19171;2020092409;   10;   3.6; 220;eor
      19171;2020092410;   10;   3.9; 230;eor
      19171;2020092411;   10;   3.8; 240;eor
      19171;2020092412;   10;   4.1; 240;eor
      19171;2020092413;   10;   3.4; 230;eor
      19171;2020092414;   10;   3.2; 210;eor
      19171;2020092415;   10;   3.0; 200;eor
      19171;2020092416;   10;   2.9; 190;eor
      19171;2020092417;   10;   2.6; 180;eor
      19171;2020092418;   10;   2.2; 160;eor
      19171;2020092419;   10;   2.2; 150;eor
      19171;2020092420;   10;   2.3; 140;eor
      19171;2020092421;   10;   2.5; 130;eor
      19171;2020092422;   10;   3.4; 140;eor
      19171;2020092423;   10;   2.4; 130;eor
      19171;2020092500;   10;   2.0; 110;eor
      19171;2020092501;   10;   2.3; 110;eor
      19171;2020092502;   10;   2.7; 110;eor
      19171;2020092503;   10;   4.2; 130;eor
      19171;2020092504;   10;   4.7; 130;eor
      19171;2020092505;   10;   4.6; 130;eor
      19171;2020092506;   10;   5.1; 140;eor
      19171;2020092507;   10;   4.4; 140;eor
      19171;2020092508;   10;   3.5; 150;eor
      19171;2020092509;   10;   2.6; 190;eor
      19171;2020092510;   10;   2.1; 230;eor
      19171;2020092511;   10;   2.5; 220;eor
      19171;2020092512;   10;   2.1; 230;eor
      19171;2020092513;   10;   2.3; 230;eor
      19171;2020092514;   10;   2.6; 220;eor
      19171;2020092515;   10;   2.6; 250;eor
      19171;2020092516;   10;   2.0; 250;eor
      19171;2020092517;   10;   1.4; 230;eor
      19171;2020092518;   10;   1.0; 220;eor
      19171;2020092519;   10;   0.8; 200;eor
      19171;2020092520;   10;   0.6; 240;eor
      19171;2020092521;   10;   0.5; 170;eor
      19171;2020092522;   10;   0.5; 360;eor
      19171;2020092523;   10;   0.6; 150;eor
      19171;2020092600;   10;   0.6;  50;eor
      19171;2020092601;   10;   0.5;  50;eor
      19171;2020092602;   10;   0.4;  40;eor
      19171;2020092603;   10;   0.5; 230;eor
      19171;2020092604;   10;   0.3; 320;eor
