Datum;Erzeugung_Wind;Erzeugung_PV;Erzeugung_Gesamt;Diff_EE_zu_Verb;Verbrauch_Gesamt;Verbrauch_HH;Verbrauch_SH;EE_Anteil;EE>100%;EE>75%;EE>60%;EE>50%;EE>45%;EE<45%
2019-01-01 18:00:00;5801456;0,0;5801456,0;3479017,938215;2322438,061785;1389632,0;932806,061785;2,498002463644204;True;True;True;True;True;True
2019-01-01 19:00:00;5633304;0,0;5633304,0;3397207,887187999;2236096,112812;1350870,0;885226,112812;2,519258437829778;True;True;True;True;True;True
2019-01-01 20:00:00;5583047;0,0;5583047,0;3473241,722711;2109805,2772890003;1300169,0;809636,2772890001;2,6462380486477652;True;True;True;True;True;True
2019-01-01 21:00:00;5455946;0,0;5455946,0;3440274,0903749997;2015671,9096250003;1261356,0;754315,9096250002;2,7067629280079792;True;True;True;True;True;True
2019-01-01 22:00:00;5593343;0,0;5593343,0;3673226,586105;1920116,4138950002;1228755,0;691361,4138950002;2,913022856074532;True;True;True;True;True;True
2019-01-01 23:00:00;5267260;0,0;5267260,0;3494169,559963;1773090,4400370002;1164394,0;608696,4400370002;2,970666290372692;True;True;True;True;True;True
2019-01-02 00:00:00;5417412;0,0;5417412,0;3766618,2805525996;1650793,7194474;1094467,0;556326,7194473998;3,2817013635195242;True;True;True;True;True;True
2019-01-02 01:00:00;5251788;0,0;5251788,0;3689963,4674954005;1561824,5325046;1042364,0;519460,53250460007;3,3625979684017633;True;True;True;True;True;True
2019-01-02 02:00:00;5315683;0,0;5315683,0;3814491,5580947995;1501191,4419052;997553,0;503638,4419051999;3,540976088468591;True;True;True;True;True;True
2019-01-02 03:00:00;5590487;0,0;5590487,0;4091176,987086199;1499310,0129138;990811,5;508498,5129138;3,7287065062250146;True;True;True;True;True;True
2019-01-02 04:00:00;5207990;0,0;5207990,0;3658225,908293;1549764,091707;1013747,0;536017,091707;3,3605050135492673;True;True;True;True;True;True
2019-01-02 05:00:00;4929126;0,0;4929126,0;3257262,9341089996;1671863,065891;1067906,0;603957,0658910001;2,9482833256879677;True;True;True;True;True;True
2019-01-02 06:00:00;5236531;0,0;5236531,0;3322327,149922;1914203,8500779998;1189829,0;724374,8500779996;2,735618257055862;True;True;True;True;True;True
2019-01-02 07:00:00;5081873;0,0;5081873,0;2911071,7453329996;2170801,254667;1330749,0;840052,2546669997;2,3410125588763564;True;True;True;True;True;True
2019-01-02 08:00:00;4694230;0,0;4694230,0;2340854,3870610003;2353375,612939;1425885,0;927490,6129389999;1,994679461362157;True;True;True;True;True;True
2019-01-02 09:00:00;4829544;19053,73889254358;4848597,738892543;2436043,485578544;2412554,2533139996;1465716,0;946838,2533139997;2,009736250379563;True;True;True;True;True;True
2019-01-02 10:00:00;5068793;93897,77894736701;5162690,778947367;2712372,976863368;2450317,8020840003;1521326,0;928991,8020840003;2,1069474231287426;True;True;True;True;True;True
2019-01-02 11:00:00;5366475;172031,6424067956;5538506,642406795;3075743,708817796;2462762,9335890003;1544281,0;918481,9335890001;2,248899626865626;True;True;True;True;True;True
2019-01-02 12:00:00;5408606;215602,39277686074;5624208,392776861;3181318,884103862;2442889,508673;1537565,0;905324,5086729999;2,3022770259601244;True;True;True;True;True;True
2019-01-02 13:00:00;5372762;215034,46316520136;5587796,463165201;3142764,5252322005;2445031,937933;1559092,0;885939,9379329998;2,285367473722676;True;True;True;True;True;True
2019-01-02 14:00:00;4553824;171248,14150219032;4725072,14150219;2238095,4705041903;2486976,670998;1602295,0;884681,6709980001;1,8999262022052117;True;True;True;True;True;True
2019-01-02 15:00:00;2937278;96815,3368987558;3034093,3368987557;538326,9657687559;2495766,37113;1575775,0;919991,37113;1,2156960571293456;True;True;True;True;True;True
2019-01-02 16:00:00;1831736;21442,759365862246;1853178,7593658622;-708143,8444741378;2561322,60384;1562297,0;999025,6038400001;0,7235241498230366;False;False;True;True;True;True
2019-01-02 17:00:00;1232370;0,0;1232370,0;-1464028,6181060001;2696398,618106;1595506,0;1100892,6181060001;0,45704295786416005;False;False;False;False;True;True
2019-01-02 18:00:00;665092;0,0;665092,0;-2055718,5892649987;2720810,589265;1611724,0;1109086,589265;0,2444462700285463;False;False;False;False;False;True
2019-01-02 19:00:00;555429;0,0;555429,0;-2114729,3271309994;2670158,3271310003;1621135,0;1049023,327131;0,20801350779704172;False;False;False;False;False;True
2019-01-02 20:00:00;422456;0,0;422456,0;-2053160,5975949997;2475616,597595;1522044,0;953572,5975950002;0,1706467796388203;False;False;False;False;False;True
2019-01-02 21:00:00;323563;0,0;323563,0;-1973551,885131;2297114,8851310005;1419680,0;877434,8851310003;0,1408562549894181;False;False;False;False;False;True
2019-01-02 22:00:00;248991;0,0;248991,0;-1931503,5516550005;2180494,551655;1376637,0;803857,5516550002;0,11419015003317264;False;False;False;False;False;True
2019-01-02 23:00:00;165954;0,0;165954,0;-1855463,9244789998;2021417,9244789998;1318542,0;702875,9244789999;0,08209781757167953;False;False;False;False;False;True
2019-01-03 00:00:00;81543;0,0;81543,0;-1817546,0176860003;1899089,017686;1250653,0;648436,0176860001;0,042937955641151784;False;False;False;False;False;True
2019-01-03 01:00:00;103700;0,0;103700,0;-1688430,4311084996;1792130,4311084999;1178329,0;613801,4311085;0,05786409192095336;False;False;False;False;False;True
2019-01-03 02:00:00;149295;0,0;149295,0;-1591248,6881665005;1740543,6881665;1144226,0;596317,6881665001;0,08577492252278268;False;False;False;False;False;True
2019-01-03 03:00:00;109118;0,0;109118,0;-1616460,1200873998;1725578,1200874;1127061,0;598517,1200874001;0,06323561867745126;False;False;False;False;False;True
2019-01-03 04:00:00;136355;0,0;136355,0;-1632607,2285491996;1768962,2285492;1142798,0;626164,2285492001;0,07708191718249997;False;False;False;False;False;True
2019-01-03 05:00:00;216427;0,0;216427,0;-1705181,041826001;1921608,041826;1226092,0;695516,041826;0,11262806737337602;False;False;False;False;False;True
2019-01-03 06:00:00;298973;0,0;298973,0;-1823222,863264;2122195,863264;1305722,0;816473,8632639999;0,14087907962471036;False;False;False;False;False;True
2019-01-03 07:00:00;448851;0,0;448851,0;-1949181,5076579987;2398032,507658;1468481,0;929551,5076580001;0,1871746936568276;False;False;False;False;False;True
2019-01-03 08:00:00;544011;0,0;544011,0;-2029392,56402;2573403,56402;1566624,0;1006779,56402;0,2113974689419417;False;False;False;False;False;True
2019-01-03 09:00:00;442809;24595,373609283248;467404,37360928324;-2140828,734230716;2608233,1078399997;1595684,0;1012549,10784;0,17920345087420614;False;False;False;False;False;True
2019-01-03 10:00:00;325697;97089,36318896052;422786,36318896053;-2173749,8406170383;2596536,203806;1603701,0;992835,2038060001;0,16282706267266403;False;False;False;False;False;True
2019-01-03 11:00:00;243842;170425,70070266555;414267,70070266555;-2222151,4382723337;2636419,138975;1646645,0;989774,1389750001;0,15713271633421944;False;False;False;False;False;True
2019-01-03 12:00:00;243305;183193,2739720367;426498,27397203667;-2198383,3156679627;2624881,58964;1627667,0;997214,5896399999;0,16248286233381315;False;False;False;False;False;True
2019-01-03 13:00:00;244320;180432,38007766532;424752,3800776653;-2229367,106814334;2654119,4868920003;1652756,0;1001363,4868920002;0,16003513864971267;False;False;False;False;False;True
2019-01-03 14:00:00;313702;110307,95607547347;424009,95607547346;-2206365,6464995267;2630375,602575;1637920,0;992455,6025749998;0,16119749425153956;False;False;False;False;False;True
2019-01-03 15:00:00;543358;60529,40221399767;603887,4022139977;-2001520,3335000016;2605407,735714;1608854,0;996553,7357140001;0,23178230183941068;False;False;False;False;False;True
2019-01-03 16:00:00;517365;11827,8003399121;529192,8003399121;-2119535,485448088;2648728,2857879996;1583536,0;1065192,2857879999;0,19979127462010568;False;False;False;False;False;True
2019-01-03 17:00:00;395428;0,0;395428,0;-2388638,501998001;2784066,5019980003;1626166,0;1157900,5019980003;0,1420325267791624;False;False;False;False;False;True
2019-01-03 18:00:00;355515;0,0;355515,0;-2441937,1580030005;2797452,1580030005;1639062,0;1158390,1580030003;0,12708528329356283;False;False;False;False;False;True
2019-01-03 19:00:00;477417;0,0;477417,0;-2257042,0099459994;2734459,009946;1649831,0;1084628,009946;0,17459285301534952;False;False;False;False;False;True
2019-01-03 20:00:00;365667;0,0;365667,0;-2182893,525412001;2548560,5254120003;1567594,0;980966,5254120004;0,14347981786341377;False;False;False;False;False;True
2019-01-03 21:00:00;519090;0,0;519090,0;-1847757,353697001;2366847,353697;1463005,0;903842,3536970002;0,21931705869801219;False;False;False;False;False;True
2019-01-03 22:00:00;577692;0,0;577692,0;-1638764,66115;2216456,66115;1401422,0;815034,6611500002;0,2606376249650046;False;False;False;False;False;True
2019-01-03 23:00:00;855311;0,0;855311,0;-1167389,6428120001;2022700,6428120001;1324452,0;698248,642812;0,4228559490696206;False;False;False;False;False;True
2019-01-04 00:00:00;1254241;0,0;1254241,0;-609560,3280800004;1863801,32808;1232101,0;631700,32808;0,6729477981926644;False;False;True;True;True;True
2019-01-04 01:00:00;1790738;0,0;1790738,0;37192,1923400003;1753545,80766;1170863,0;582682,80766;1,021209706742495;True;True;True;True;True;True
2019-01-04 02:00:00;1819377;0,0;1819377,0;136000,5852476;1683376,4147524;1123450,0;559926,4147523999;1,080790359218383;True;True;True;True;True;True
2019-01-04 03:00:00;1911395;0,0;1911395,0;247154,18918279978;1664240,8108172;1105487,0;558753,8108172;1,148508669885002;True;True;True;True;True;True
2019-01-04 04:00:00;3247933;0,0;3247933,0;1551371,9543672996;1696561,0456327;1110307,0;586254,0456327001;1,9144215342918856;True;True;True;True;True;True
2019-01-04 05:00:00;3366229;0,0;3366229,0;1534323,275793;1831905,7242069999;1180689,0;651216,724207;1,8375558062395276;True;True;True;True;True;True
2019-01-04 06:00:00;4010372;0,0;4010372,0;1959543,3737769998;2050828,626223;1285361,0;765467,626223;1,9554886004228837;True;True;True;True;True;True
2019-01-04 07:00:00;4163553;0,0;4163553,0;1854770,5444049994;2308782,455595;1430196,0;878586,4555950001;1,8033544000259665;True;True;True;True;True;True
2019-01-04 08:00:00;4047755;0,0;4047755,0;1544350,1534310002;2503404,846569;1534494,0;968910,8465689999;1,616899881594295;True;True;True;True;True;True
2019-01-04 09:00:00;4156555;3133,12924433474;4159688,1292443345;1587203,0716413348;2572485,057603;1563967,0;1008518,0576030002;1,6169921442110398;True;True;True;True;True;True
2019-01-04 10:00:00;4288561;18583,626308479204;4307144,626308479;1690881,7096004798;2616262,916708;1597340,0;1018922,9167080002;1,6462965548309985;True;True;True;True;True;True
2019-01-04 11:00:00;4787021;25692,262834429443;4812713,26283443;2112594,0756784305;2700119,187156;1662021,0;1038098,1871560002;1,7824077121216262;True;True;True;True;True;True
2019-01-04 12:00:00;4809890;49073,415088632246;4858963,415088632;2188942,815206631;2670020,599882;1647049,0;1022971,5998819999;1,819822444554686;True;True;True;True;True;True
2019-01-04 13:00:00;4870710;58003,11237298878;4928713,112372989;2263551,5660299878;2665161,546343;1672526,0;992635,5463430001;1,849311205594992;True;True;True;True;True;True
2019-01-04 14:00:00;4305770;42963,85076023321;4348733,850760234;1794982,6745362328;2553751,176224;1597560,0;956191,1762239997;1,7028808018760506;True;True;True;True;True;True
2019-01-04 15:00:00;4083130;24478,071582602013;4107608,071582602;1578823,2930386034;2528784,778544;1570874,0;957910,7785439999;1,62434071354528;True;True;True;True;True;True
2019-01-04 16:00:00;4755026;6658,008940972122;4761684,008940972;2159450,2210689727;2602233,787872;1580996,0;1021237,787872;1,829844816839029;True;True;True;True;True;True
2019-01-04 17:00:00;4866098;0,0;4866098,0;2202570,5517459987;2663527,4482539995;1587513,0;1076014,4482539997;1,826937433361098;True;True;True;True;True;True
2019-01-04 18:00:00;4720179;0,0;4720179,0;2072301,3920379984;2647877,6079619997;1577532,0;1070345,6079619997;1,7826273336073837;True;True;True;True;True;True
2019-01-04 19:00:00;4671505;0,0;4671505,0;2070208,942034;2601296,0579660004;1606988,0;994308,0579660003;1,795837496348929;True;True;True;True;True;True
2019-01-04 20:00:00;5144081;0,0;5144081,0;2737182,2694399995;2406898,73056;1515515,0;891383,7305600003;2,137223695657172;True;True;True;True;True;True
2019-01-04 21:00:00;5097227;0,0;5097227,0;2853750,997848;2243476,002152;1424118,0;819358,0021520002;2,272022074276974;True;True;True;True;True;True
2019-01-04 22:00:00;5365615;0,0;5365615,0;3243768,169227;2121846,8307729997;1375968,0;745878,8307729998;2,528747561879986;True;True;True;True;True;True
2019-01-04 23:00:00;5820771;0,0;5820771,0;3844768,634694;1976002,365306;1316553,0;659449,365306;2,9457307856504547;True;True;True;True;True;True
2019-01-05 00:00:00;5814367;0,0;5814367,0;3969631,618732999;1844735,381267;1255992,0;588743,381267;3,15187048453886;True;True;True;True;True;True
2019-01-05 01:00:00;5700842;0,0;5700842,0;3985199,6655010004;1715642,334499;1178732,0;536910,334499;3,322861580974425;True;True;True;True;True;True
2019-01-05 02:00:00;5401017;0,0;5401017,0;3764127,7479614997;1636889,2520385;1126095,0;510794,2520385001;3,299561649191503;True;True;True;True;True;True
2019-01-05 03:00:00;5247183;0,0;5247183,0;3649128,0053177;1598054,9946823001;1092594,0;505460,9946823001;3,2834808673422176;True;True;True;True;True;True
2019-01-05 04:00:00;5193197;0,0;5193197,0;3565277,9435678;1627919,0564322001;1111276,0;516643,05643220013;3,190083056943616;True;True;True;True;True;True
2019-01-05 05:00:00;4696228;0,0;4696228,0;3017106,8076566;1679121,1923433999;1128959,0;550162,1923434;2,7968368343001453;True;True;True;True;True;True
2019-01-05 06:00:00;4562203;0,0;4562203,0;2872913,9721290004;1689289,0278709999;1091519,0;597770,0278709999;2,7006645545728287;True;True;True;True;True;True
2019-01-05 07:00:00;4038637;0,0;4038637,0;2158753,995902;1879883,004098;1211836,0;668047,0040979999;2,148344865715623;True;True;True;True;True;True
2019-01-05 08:00:00;3802687;0,0;3802687,0;1755011,820978;2047675,1790220002;1285221,0;762454,1790220002;1,857075301277139;True;True;True;True;True;True
2019-01-05 09:00:00;3363098;6814,703101242574;3369912,7031012424;1185739,3515102426;2184173,351591;1346018,0;838155,351591;1,542877858411066;True;True;True;True;True;True
2019-01-05 10:00:00;3097635;37559,003069261045;3135194,003069261;836503,9157092618;2298690,0873600002;1433409,0;865281,0873600004;1,3639046082414572;True;True;True;True;True;True
2019-01-05 11:00:00;2998216;68793,32275584685;3067009,3227558467;728197,3763358472;2338811,94642;1457825,0;880986,9464199999;1,3113535388984536;True;True;True;True;True;True
2019-01-05 12:00:00;2707638;104629,05199104358;2812267,0519910436;451329,0626070434;2360937,989384;1489925,0;871012,9893840001;1,1911651490367188;True;True;True;True;True;True
2019-01-05 13:00:00;2887558;105393,09799981563;2992951,097999816;679459,9985648165;2313491,099435;1477834,0;835657,0994350001;1,2936946672199232;True;True;True;True;True;True
2019-01-05 14:00:00;2502545;89668,60474871946;2592213,6047487194;328252,58258871874;2263961,02216;1448071,0;815890,0221599999;1,1449903860427506;True;True;True;True;True;True
2019-01-05 15:00:00;1936296;72044,17616227952;2008340,1761622794;-277778,0639097204;2286118,240072;1439802,0;846316,2400719998;0,8784935708745442;False;True;True;True;True;True
2019-01-05 16:00:00;1704389;12728,603271198626;1717117,6032711987;-687043,5894808008;2404161,1927520004;1468369,0;935792,1927520003;0,7142273190532809;False;False;True;True;True;True
2019-01-05 17:00:00;1584648;0,0;1584648,0;-960629,4323300002;2545277,43233;1500425,0;1044852,4323300002;0,6225836051787015;False;False;True;True;True;True
2019-01-05 18:00:00;1032520;0,0;1032520,0;-1540677,2906819996;2573197,290682;1506720,0;1066477,2906819999;0,4012595550830621;False;False;False;False;False;True
2019-01-05 19:00:00;496264;0,0;496264,0;-1995602,6678269985;2491866,667827;1484305,0;1007561,6678269997;0,19915351266878212;False;False;False;False;False;True
2019-01-05 20:00:00;402682;0,0;402682,0;-1966584,0055230004;2369266,005523;1462278,0;906988,0055230001;0,16996065408498126;False;False;False;False;False;True
2019-01-05 21:00:00;100774;0,0;100774,0;-2102862,233994;2203636,233994;1359811,0;843825,2339940001;0,04573077826795;False;False;False;False;False;True
2019-01-05 22:00:00;110392;0,0;110392,0;-1992238,7637479994;2102630,7637480004;1309951,0;792679,7637480001;0,052501847639298826;False;False;False;False;False;True
2019-01-05 23:00:00;158032;0,0;158032,0;-1815969,2507850002;1974001,2507850002;1267974,0;706027,2507850002;0,08005668686235913;False;False;False;False;False;True
2019-01-06 00:00:00;178409;0,0;178409,0;-1676389,183774;1854798,183774;1222405,0;632393,183774;0,09618782332263619;False;False;False;False;False;True
2019-01-06 01:00:00;155247;0,0;155247,0;-1559993,7387249004;1715240,7387249;1140295,0;574945,7387249;0,09051032691504848;False;False;False;False;False;True
2019-01-06 02:00:00;161515;0,0;161515,0;-1468731,6975967004;1630246,6975967;1083395,0;546851,6975967;0,0990739623874745;False;False;False;False;False;True
2019-01-06 03:00:00;93099;0,0;93099,0;-1513378,7633874998;1606477,7633875;1062733,0;543744,7633875001;0,05795224940038184;False;False;False;False;False;True
2019-01-06 04:00:00;116180;0,0;116180,0;-1477129,3783414997;1593309,3783415;1039032,0;554277,3783415;0,07291741426949583;False;False;False;False;False;True
2019-01-06 05:00:00;213734;0,0;213734,0;-1410247,3706692;1623981,3706692;1054423,0;569558,3706692;0,13161111565702618;False;False;False;False;False;True
2019-01-06 06:00:00;158290;0,0;158290,0;-1477669,0504120002;1635959,0504120002;1057344,0;578615,050412;0,0967567005788661;False;False;False;False;False;True
2019-01-06 07:00:00;89844;0,0;89844,0;-1634887,1163190005;1724731,116319;1098296,0;626435,116319;0,052091598017753135;False;False;False;False;False;True
2019-01-06 08:00:00;84484;0,0;84484,0;-1773279,2890409997;1857763,289041;1144069,0;713694,2890410001;0,04547619198763029;False;False;False;False;False;True
2019-01-06 09:00:00;183661;5169,7913989399785;188830,79139893997;-1810551,0751350594;1999381,8665339998;1195028,0;804353,8665339999;0,09444458537892261;False;False;False;False;False;True
2019-01-06 10:00:00;244135;17232,648030884266;261367,64803088427;-1881331,5946301154;2142699,2426609998;1275327,0;867372,2426609996;0,12198055743292;False;False;False;False;False;True
2019-01-06 11:00:00;331832;41789,503880664706;373621,5038806647;-1865850,479565335;2239471,983446;1323644,0;915827,9834460001;0,16683464077355975;False;False;False;False;False;True
2019-01-06 12:00:00;860432;56906,675386512296;917338,6753865123;-1384844,2981834882;2302182,97357;1383749,0;918433,9735699999;0,39846471193555616;False;False;False;False;False;True
2019-01-06 13:00:00;1305233;65973,61193530603;1371206,611935306;-886270,3717926934;2257476,983728;1376330,0;881146,9837280001;0,6074066853478587;False;False;True;True;True;True
2019-01-06 14:00:00;1036389;53069,2817434204;1089458,2817434203;-1107283,2471505795;2196741,528894;1348734,0;848007,5288940002;0,49594286237759305;False;False;False;False;True;True
2019-01-06 15:00:00;884862;31821,734297331423;916683,7342973314;-1299129,5118766688;2215813,246174;1364858,0;850955,2461740001;0,4137008097952978;False;False;False;False;False;True
2019-01-06 16:00:00;945555;5581,026850328883;951136,0268503289;-1354591,2278166707;2305727,2546670004;1388066,0;917661,2546670003;0,4125102068881495;False;False;False;False;False;True
2019-01-06 17:00:00;1517375;0,0;1517375,0;-916660,5078319996;2434035,507832;1438020,0;996015,507832;0,6233988761123411;False;False;True;True;True;True
2019-01-06 18:00:00;1725412;0,0;1725412,0;-734294,8922220008;2459706,8922220003;1457165,0;1002541,8922220002;0,7014705717400872;False;False;True;True;True;True
2019-01-06 19:00:00;2175613;0,0;2175613,0;-190768,97807799885;2366381,9780780002;1432609,0;933772,978078;0,9193836921320101;False;True;True;True;True;True
2019-01-06 20:00:00;2607406;0,0;2607406,0;391348,88343499973;2216057,116565;1377847,0;838210,1165649998;1,1765969299751668;True;True;True;True;True;True
2019-01-06 21:00:00;2903183;0,0;2903183,0;794264,8802229995;2108918,119777;1333744,0;775174,119777;1,3766219621210263;True;True;True;True;True;True
2019-01-06 22:00:00;2452336;0,0;2452336,0;426999,98852699995;2025336,011473;1307729,0;717607,011473;1,2108292086390389;True;True;True;True;True;True
2019-01-06 23:00:00;2270281;0,0;2270281,0;405868,7270301003;1864412,2729699002;1244516,0;619896,2729699;1,21769258490429;True;True;True;True;True;True
2019-01-07 00:00:00;2334639;0,0;2334639,0;591592,1670555002;1743046,8329445;1186744,0;556302,8329445;1,339401188696768;True;True;True;True;True;True
2019-01-07 01:00:00;2664184;0,0;2664184,0;1009907,6757907998;1654276,3242092;1134010,0;520266,3242092;1,6104830619960482;True;True;True;True;True;True
2019-01-07 02:00:00;3037496;0,0;3037496,0;1445584,8691493995;1591911,1308505998;1083643,0;508268,13085059985;1,90808138792081;True;True;True;True;True;True
2019-01-07 03:00:00;3371427;0,0;3371427,0;1777297,9338639;1594129,0661361;1075129,0;519000,0661361001;2,1149021566815605;True;True;True;True;True;True
2019-01-07 04:00:00;2755054;0,0;2755054,0;1118950,5917558002;1636103,4082442;1082158,0;553945,4082442;1,6839119007499732;True;True;True;True;True;True
2019-01-07 05:00:00;2501810;0,0;2501810,0;701095,7029959995;1800714,2970039998;1153781,0;646933,2970039999;1,3893431090998007;True;True;True;True;True;True
2019-01-07 06:00:00;2611030;0,0;2611030,0;447113,2563319998;2163916,743668;1333408,0;830508,7436680001;1,2066222083822455;True;True;True;True;True;True
2019-01-07 07:00:00;1782412;0,0;1782412,0;-703938,3306760006;2486350,330676;1521397,0;964953,3306760001;0,7168788637743537;False;False;True;True;True;True
2019-01-07 08:00:00;1000812;0,0;1000812,0;-1630434,1149569987;2631246,114957;1595532,0;1035714,1149569999;0,38035666611002517;False;False;False;False;False;True
2019-01-07 09:00:00;608728;13296,532882857982;622024,532882858;-2044374,9752521408;2666399,5081350002;1637304,0;1029095,508135;0,23328257111700798;False;False;False;False;False;True
2019-01-07 10:00:00;854348;39517,785434027275;893865,7854340273;-1803020,1703089727;2696885,9557430004;1663929,0;1032956,9557430003;0,33144367248105033;False;False;False;False;False;True
2019-01-07 11:00:00;1490390;83500,22349415098;1573890,223494151;-1153725,7738128474;2727615,9973069998;1689306,0;1038309,997307;0,5770204548763711;False;False;False;True;True;True
2019-01-07 12:00:00;1521027;105393,09799981563;1626420,0979998156;-1080064,5337661856;2706484,631766;1683735,0;1022749,6317659997;0,6009345402927947;False;False;True;True;True;True
2019-01-07 13:00:00;2205277;112461,43791483722;2317738,437914837;-391158,2593781636;2708896,697293;1681681,0;1027215,697293;0,8556023713384686;False;True;True;True;True;True
2019-01-07 14:00:00;2716209;46625,517482638104;2762834,517482638;76998,43633163674;2685836,081151;1675664,0;1010172,0811510002;1,0286683304584394;True;True;True;True;True;True
2019-01-07 15:00:00;3787796;18994,861759868105;3806790,861759868;1167634,959795869;2639155,9019639995;1622719,0;1016436,9019639997;1,4424274287574075;True;True;True;True;True;True
2019-01-07 16:00:00;4515877;3701,058855994097;4519578,058855994;1837955,8712029927;2681622,187653;1630525,0;1051097,187653;1,6853895674288113;True;True;True;True;True;True
2019-01-07 17:00:00;5147338;0,0;5147338,0;2414036,1442750003;2733301,8557249997;1634895,0;1098406,855725;1,8831941262611425;True;True;True;True;True;True
2019-01-07 18:00:00;4904506;0,0;4904506,0;2142712,211537999;2761793,7884620004;1674466,0;1087327,7884620004;1,7758407671454868;True;True;True;True;True;True
2019-01-07 19:00:00;4789073;0,0;4789073,0;2099190,249622999;2689882,750377;1669566,0;1020316,750377;1,7804021380964605;True;True;True;True;True;True
2019-01-07 20:00:00;4764300;0,0;4764300,0;2260961,112504;2503338,887496;1588688,0;914650,887496;1,9031782008410207;True;True;True;True;True;True
2019-01-07 21:00:00;5179619;0,0;5179619,0;2878361,8087650007;2301257,191235;1470267,0;830990,1912349998;2,2507779746340697;True;True;True;True;True;True
2019-01-07 22:00:00;5194541;0,0;5194541,0;3037153,105904;2157387,894096;1412735,0;744652,8940960002;2,4077918552410544;True;True;True;True;True;True
2019-01-07 23:00:00;5248123;0,0;5248123,0;3307889,619898;1940233,380102;1295706,0;644527,380102;2,7048926452982167;True;True;True;True;True;True
2019-01-08 00:00:00;5071497;0,0;5071497,0;3249127,800853;1822369,199147;1237940,0;584429,199147;2,7829141330822673;True;True;True;True;True;True
2019-01-08 01:00:00;4943192;0,0;4943192,0;3252897,1419085003;1690294,8580915001;1145998,0;544296,8580915;2,9244554441710386;True;True;True;True;True;True
2019-01-08 02:00:00;4997203;0,0;4997203,0;3369218,291524901;1627984,7084751;1102015,0;525969,7084751001;3,0695638441719644;True;True;True;True;True;True
2019-01-08 03:00:00;4952529;0,0;4952529,0;3292693,578146101;1659835,4218539;1121308,0;538527,4218539001;2,983747023827479;True;True;True;True;True;True
2019-01-08 04:00:00;4808246;0,0;4808246,0;3109995,0442835004;1698250,9557165;1128934,0;569316,9557165;2,831292974583594;True;True;True;True;True;True
