Datum;Erzeugung_Wind;Erzeugung_PV;Erzeugung_Gesamt;Verbrauch_Gesamt;Verbrauch_HH;Verbrauch_SH;EE_Anteil;>100%;>75%;>60%;>50%;>45%;<45%
2020-01-01 00:00:00;890424;0,0;890424,0;2195613,260000001;1082462,0;1113151,2599999995;0,40554683113910484;False;False;False;False;False;True
2020-01-01 01:00:00;1400672;0,0;1400672,0;2090688,0899999999;1041697,0;1048991,09;0,6699574205734343;False;False;True;True;True;True
2020-01-01 02:00:00;1624467;0,0;1624467,0;1989562,7500000005;1003625,0;985937,7499999999;0,8164944784978506;False;True;True;True;True;True
2020-01-01 03:00:00;1526350;0,0;1526350,0;1919201,4600000007;979209,0;939992,4599999998;0,7953047305414198;False;True;True;True;True;True
2020-01-01 04:00:00;1796396;0,0;1796396,0;1878969,07;964153,0;914816,07;0,9560540557487729;False;True;True;True;True;True
2020-01-01 05:00:00;1959685;0,0;1959685,0;1884641,9;958382,0;926259,8999999999;1,0398182275370191;True;True;True;True;True;True
2020-01-01 06:00:00;1922490;0,0;1922490,0;1922234,4500000004;982647,0;939587,45;1,0001329442410105;True;True;True;True;True;True
2020-01-01 07:00:00;1911025;0,0;1911025,0;1939523,4700000002;973036,0;966487,4699999999;0,9853064577764556;False;True;True;True;True;True
2020-01-01 08:00:00;1836813;0,0;1836813,0;2001679,8999999997;980977,0;1020702,9000000003;0,9176357318670184;False;True;True;True;True;True
2020-01-01 09:00:00;1976064;18840,950402046492;1994904,9504020466;2145475,88;1032191,0;1113284,88;0,9298193323907452;False;True;True;True;True;True
2020-01-01 10:00:00;2109025;45258,16433388081;2154283,164333881;2306195,82;1103243,0;1202952,8199999998;0,9341284663042538;False;True;True;True;True;True
2020-01-01 11:00:00;2150387;67609,54363029858;2217996,5436302987;2412309,05;1149944,0;1262365,0500000003;0,9194495803223467;False;True;True;True;True;True
2020-01-01 12:00:00;2279579;85117,18949013004;2364696,18949013;2476395,0999999996;1194870,0;1281525,0999999999;0,9548945519598753;False;True;True;True;True;True
2020-01-01 13:00:00;2293501;63499,21038285713;2357000,2103828574;2493948,3800000004;1214145,0;1279803,38;0,9450878090679876;False;True;True;True;True;True
2020-01-01 14:00:00;2120860;28816,831344115017;2149676,831344115;2569554,3;1284410,0;1285144,2999999998;0,8365952147203565;False;True;True;True;True;True
2020-01-01 15:00:00;1973772;10020,379554093422;1983792,3795540933;2627312,3999999994;1295844,0;1331468,4000000001;0,7550652825123094;False;True;True;True;True;True
2020-01-01 16:00:00;2126741;599,9043530701756;2127340,90435307;2796764,1700000004;1330705,0;1466059,1700000004;0,760643649247362;False;True;True;True;True;True
2020-01-01 17:00:00;2021291;0,0;2021291,0;2991871,3699999996;1402628,0;1589243,37;0,6755942184773807;False;False;True;True;True;True
2020-01-01 18:00:00;2278659;0,0;2278659,0;2964166,1500000013;1363536,0;1600630,15;0,7687352478537679;False;True;True;True;True;True
2020-01-01 19:00:00;2466360;0,0;2466360,0;2718326,98;1201495,0;1516831,9800000002;0,9073080678469373;False;True;True;True;True;True
2020-01-01 20:00:00;2386123;0,0;2386123,0;2558957,38;1136986,0;1421971,3799999994;0,9324590626827869;False;True;True;True;True;True
2020-01-01 21:00:00;2342959;0,0;2342959,0;2434396,1100000003;1098685,0;1335711,11;0,9624395103063156;False;True;True;True;True;True
2020-01-01 22:00:00;2256246;0,0;2256246,0;2349230,8500000006;1108725,0;1240505,8499999999;0,960419023954159;False;True;True;True;True;True
2020-01-01 23:00:00;2159627;0,0;2159627,0;2317624,52;1205537,0;1112087,52;0,9318278182524579;False;True;True;True;True;True
2020-01-02 00:00:00;2284998;0,0;2284998,0;2184468,1000000006;1160204,0;1024264,1000000001;1,046020310390433;True;True;True;True;True;True
2020-01-02 01:00:00;2474546;0,0;2474546,0;2085635,3;1120902,0;964733,2999999999;1,1864710958814324;True;True;True;True;True;True
2020-01-02 02:00:00;2521621;0,0;2521621,0;2031179,8800000004;1095521,0;935658,8799999999;1,2414562712190707;True;True;True;True;True;True
2020-01-02 03:00:00;2582530;0,0;2582530,0;2005166,3900000004;1063004,0;942162,3899999999;1,287938004985212;True;True;True;True;True;True
2020-01-02 04:00:00;2380688;0,0;2380688,0;2080780,8000000003;1098620,0;982160,8000000002;1,1441320488924156;True;True;True;True;True;True
2020-01-02 05:00:00;2443575;0,0;2443575,0;2231341,69;1151151,0;1080190,69;1,0951146617083105;True;True;True;True;True;True
2020-01-02 06:00:00;2519717;0,0;2519717,0;2525315,37;1293980,0;1231335,3700000003;0,9977831006509099;False;True;True;True;True;True
2020-01-02 07:00:00;2698695;0,0;2698695,0;2788677,81;1392892,0;1395785,81;0,9677328052465122;False;True;True;True;True;True
2020-01-02 08:00:00;2668334;0,0;2668334,0;3041581,4700000007;1488025,0;1553556,47;0,8772850657852014;False;True;True;True;True;True
2020-01-02 09:00:00;2652725;2355,1188002558115;2655080,118800256;3178920,6799999997;1542891,0;1636029,6800000002;0,8352143340677051;False;True;True;True;True;True
2020-01-02 10:00:00;2834761;9420,475201023248;2844181,4752010233;3240687,589999999;1561439,0;1679248,59;0,8776475350408659;False;True;True;True;True;True
2020-01-02 11:00:00;2876720;20596,16484923213;2897316,164849232;3258771,5299999993;1558251,0;1700520,5300000003;0,8890823238685999;False;True;True;True;True;True
2020-01-02 12:00:00;3036464;25306,40244974375;3061770,402449744;3274970,88;1576100,0;1698870,8799999997;0,9349000386988918;False;True;True;True;True;True
2020-01-02 13:00:00;3360679;26461,71254385921;3387140,712543859;3281604,9100000006;1600993,0;1680611,9099999997;1,0321598137003818;True;True;True;True;True;True
2020-01-02 14:00:00;3694756;19996,260496161955;3714752,260496162;3275373,23;1603008,0;1672365,2300000004;1,1341462482723417;True;True;True;True;True;True
2020-01-02 15:00:00;3610320;7665,2607538376105;3617985,2607538374;3309581,2799999984;1629218,0;1680363,28;1,093185196150807;True;True;True;True;True;True
2020-01-02 16:00:00;3356715;2355,1188002558115;3359070,118800256;3418196,41;1647760,0;1770436,41;0,9827024886496373;False;True;True;True;True;True
2020-01-02 17:00:00;3309346;0,0;3309346,0;3437620,0499999993;1592680,0;1844940,0499999996;0,9626852158952239;False;True;True;True;True;True
2020-01-02 18:00:00;3368648;0,0;3368648,0;3407868,7;1581412,0;1826456,6999999995;0,9884911352365189;False;True;True;True;True;True
2020-01-02 19:00:00;3403013;0,0;3403013,0;3067825,2199999997;1350318,0;1717507,22;1,1092590861483302;True;True;True;True;True;True
2020-01-02 20:00:00;3442237;0,0;3442237,0;2831043,7;1265452,0;1565591,7;1,2158897441251082;True;True;True;True;True;True
2020-01-02 21:00:00;3449736;0,0;3449736,0;2635847,7399999993;1193339,0;1442508,7400000005;1,3087766594590935;True;True;True;True;True;True
2020-01-02 22:00:00;3894800;0,0;3894800,0;2481230,89;1177805,0;1303425,8900000001;1,5697047847086893;True;True;True;True;True;True
2020-01-02 23:00:00;3810705;0,0;3810705,0;2408184,23;1275228,0;1132956,2300000002;1,5823976224609693;True;True;True;True;True;True
2020-01-03 00:00:00;3863480;0,0;3863480,0;2199261,26;1228501,0;970760,2599999999;1,7567171623802442;True;True;True;True;True;True
2020-01-03 01:00:00;4021815;0,0;4021815,0;2034254,9400000002;1140778,0;893476,9400000001;1,9770457089316444;True;True;True;True;True;True
2020-01-03 02:00:00;4077542;0,0;4077542,0;1952783,46;1099603,0;853180,4600000002;2,0880666410396573;True;True;True;True;True;True
2020-01-03 03:00:00;4057228;0,0;4057228,0;1952872,9899999995;1108447,0;844425,99;2,077568802874375;True;True;True;True;True;True
2020-01-03 04:00:00;4105870;0,0;4105870,0;2007871,8499999996;1130095,0;877776,85;2,044886480180496;True;True;True;True;True;True
2020-01-03 05:00:00;4035422;0,0;4035422,0;2172091,3899999997;1201009,0;971082,3900000001;1,8578509258765583;True;True;True;True;True;True
2020-01-03 06:00:00;3996386;0,0;3996386,0;2468495,6;1333851,0;1134644,6;1,6189560961745282;True;True;True;True;True;True
2020-01-03 07:00:00;4046526;0,0;4046526,0;2751640,290000001;1438011,0;1313629,2899999998;1,4705868404042006;True;True;True;True;True;True
2020-01-03 08:00:00;3973015;0,0;3973015,0;2982979,2100000014;1512027,0;1470952,21;1,3318949681851782;True;True;True;True;True;True
2020-01-03 09:00:00;3961752;1635,5288651315477;3963387,5288651315;3031271,56;1471289,0;1559982,5599999998;1,3074999881782718;True;True;True;True;True;True
2020-01-03 10:00:00;3945963;8799,059763340494;3954762,0597633403;3127264,970000001;1501894,0;1625370,9699999997;1,264607283905124;True;True;True;True;True;True
2020-01-03 11:00:00;3840101;26081,144713084366;3866182,144713084;3172965,0700000003;1507552,0;1665413,07;1,2184761128533583;True;True;True;True;True;True
2020-01-03 12:00:00;3515716;26952,585031066763;3542668,5850310666;3182587,5300000003;1516826,0;1665761,53;1,1131409746430654;True;True;True;True;True;True
2020-01-03 13:00:00;3124821;26081,144713084366;3150902,144713084;3133572,9100000015;1507541,0;1626031,91;1,005530183981927;True;True;True;True;True;True
2020-01-03 14:00:00;2754048;20890,68834155666;2774938,6883415566;3146866,339999999;1552867,0;1593999,34;0,8818101528714936;False;True;True;True;True;True
2020-01-03 15:00:00;2210675;11754,08291666648;2222429,0829166663;3186691,2400000007;1576569,0;1610122,2399999998;0,697409606246216;False;False;True;True;True;True
2020-01-03 16:00:00;1582751;4928,097680007221;1587679,097680007;3249263,7000000007;1548333,0;1700930,7;0,4886273458445391;False;False;False;False;True;True
2020-01-03 17:00:00;1862834;0,0;1862834,0;3311742,9299999997;1535289,0;1776453,9300000002;0,5624935387119556;False;False;False;True;True;True
2020-01-03 18:00:00;2114132;0,0;2114132,0;3261650,5300000003;1506672,0;1754978,5299999996;0,6481785772432217;False;False;True;True;True;True
2020-01-03 19:00:00;2253432;0,0;2253432,0;2931011,450000001;1304582,0;1626429,4500000002;0,7688240180706217;False;True;True;True;True;True
2020-01-03 20:00:00;2478660;0,0;2478660,0;2689448,2700000005;1223797,0;1465651,27;0,9216239730835201;False;True;True;True;True;True
2020-01-03 21:00:00;2800834;0,0;2800834,0;2500333,65;1157084,0;1343249,65;1,1201841002299833;True;True;True;True;True;True
2020-01-03 22:00:00;2981652;0,0;2981652,0;2388401,2399999993;1159002,0;1229399,2400000002;1,2483882314514294;True;True;True;True;True;True
2020-01-03 23:00:00;3145863;0,0;3145863,0;2329807,4800000004;1251737,0;1078070,48;1,350267362005379;True;True;True;True;True;True
2020-01-04 00:00:00;3306182;0,0;3306182,0;2227023,5;1203208,0;1023815,4999999999;1,4845743657397419;True;True;True;True;True;True
2020-01-04 01:00:00;3643153;0,0;3643153,0;2096237,8299999998;1138901,0;957336,8299999998;1,737948312859138;True;True;True;True;True;True
2020-01-04 02:00:00;3785392;0,0;3785392,0;2005152,5099999993;1088740,0;916412,51;1,8878324621801468;True;True;True;True;True;True
2020-01-04 03:00:00;3968634;0,0;3968634,0;1931606,5899999994;1090880,0;840726,5900000001;2,0545767551973415;True;True;True;True;True;True
2020-01-04 04:00:00;4198554;0,0;4198554,0;1935819,66;1079616,0;856203,66;2,168876619426419;True;True;True;True;True;True
2020-01-04 05:00:00;4214257;0,0;4214257,0;1997476,9100000001;1094410,0;903066,9100000001;2,10979009514558;True;True;True;True;True;True
2020-01-04 06:00:00;4258331;0,0;4258331,0;2074631,4499999997;1097632,0;976999,45;2,052572277355576;True;True;True;True;True;True
2020-01-04 07:00:00;4346619;0,0;4346619,0;2287942,75;1146309,0;1141633,75;1,8997936027901048;True;True;True;True;True;True
2020-01-04 08:00:00;4461203;0,0;4461203,0;2485332,61;1201219,0;1284113,6099999999;1,795012459117092;True;True;True;True;True;True
2020-01-04 09:00:00;4540498;7283,216480263032;4547781,216480263;2714288,2299999995;1314101,0;1400187,23;1,675496789992809;True;True;True;True;True;True
2020-01-04 10:00:00;4500200;26004,481300255433;4526204,481300255;2803319,57;1327989,0;1475330,5700000003;1,6145874090624122;True;True;True;True;True;True
2020-01-04 11:00:00;4385462;48170,16531798164;4433632,1653179815;2899658,3800000004;1377455,0;1522203,38;1,5290187961100372;True;True;True;True;True;True
2020-01-04 12:00:00;3987349;111144,65831779782;4098493,658317798;2920442,26;1428912,0;1491530,2599999998;1,4033811640288338;True;True;True;True;True;True
2020-01-04 13:00:00;3805574;171357,40930920787;3976931,409309208;2818091,36;1398639,0;1419452,36;1,4112145070091724;True;True;True;True;True;True
2020-01-04 14:00:00;3886617;133037,12627558238;4019654,1262755822;2746219,3;1354706,0;1391513,3000000003;1,463704710791153;True;True;True;True;True;True
2020-01-04 15:00:00;3635288;76072,53417488912;3711360,5341748893;2859626,79;1439498,0;1420128,7900000003;1,2978478685237416;True;True;True;True;True;True
2020-01-04 16:00:00;3589885;16682,1805966737;3606567,180596674;3003109,6300000004;1467546,0;1535563,6300000001;1,200944229464135;True;True;True;True;True;True
2020-01-04 17:00:00;3320273;0,0;3320273,0;3156464,189999999;1496057,0;1660407,1900000002;1,0518962991941945;True;True;True;True;True;True
2020-01-04 18:00:00;3096721;0,0;3096721,0;3109570,150000001;1435984,0;1673586,15;0,9958678693902433;False;True;True;True;True;True
2020-01-04 19:00:00;2879838;0,0;2879838,0;2841363,679999999;1253778,0;1587585,6800000004;1,013540793904989;True;True;True;True;True;True
2020-01-04 20:00:00;2493501;0,0;2493501,0;2643635,38;1186586,0;1457049,38;0,9432091198597895;False;True;True;True;True;True
2020-01-04 21:00:00;2006004;0,0;2006004,0;2496852,74;1136212,0;1360640,7399999998;0,8034130198643592;False;True;True;True;True;True
2020-01-04 22:00:00;1320107;0,0;1320107,0;2424164,15;1148297,0;1275867,15;0,5445617203768978;False;False;False;True;True;True
2020-01-04 23:00:00;844760;0,0;844760,0;2403327,92;1241288,0;1162039,92;0,3514959373500725;False;False;False;False;False;True
2020-01-05 00:00:00;856805;0,0;856805,0;2237333,7899999996;1186403,0;1050930,7899999998;0,3829580565177984;False;False;False;False;False;True
2020-01-05 01:00:00;1205617;0,0;1205617,0;2097180,91;1122096,0;975084,9099999999;0,5748750593004396;False;False;False;True;True;True
2020-01-05 02:00:00;1065660;0,0;1065660,0;2002777,03;1070370,0;932407,0300000001;0,5320911834104668;False;False;False;True;True;True
2020-01-05 03:00:00;771664;0,0;771664,0;1962356,0899999999;1049290,0;913066,0899999999;0,3932334217690328;False;False;False;False;False;True
2020-01-05 04:00:00;1142168;0,0;1142168,0;1975015,4800000002;1055527,0;919488,4799999999;0,5783083786259741;False;False;False;True;True;True
2020-01-05 05:00:00;1175489;0,0;1175489,0;2012646,4800000004;1072870,0;939776,48;0,5840514028077101;False;False;False;True;True;True
2020-01-05 06:00:00;1422599;0,0;1422599,0;2010733,1;1040141,0;970592,1;0,7075026516448155;False;False;True;True;True;True
2020-01-05 07:00:00;1458206;0,0;1458206,0;2133573,9499999997;1097010,0;1036563,9500000002;0,6834569760284147;False;False;True;True;True;True
2020-01-05 08:00:00;1320336;0,0;1320336,0;2302817,23;1156188,0;1146629,2300000002;0,573356835618257;False;False;False;True;True;True
2020-01-05 09:00:00;1729648;17499,945029239476;1747147,9450292394;2490248,7500000005;1239032,0;1251216,7500000005;0,7015957522433207;False;False;True;True;True;True
2020-01-05 10:00:00;2144306;67250,28323190667;2211556,2832319066;2610805,7699999996;1277722,0;1333083,7700000003;0,8470780586760795;False;True;True;True;True;True
2020-01-05 11:00:00;2515158;70541,3756039826;2585699,3756039827;2739674,309999999;1330385,0;1409289,31;0,943798088030392;False;True;True;True;True;True
2020-01-05 12:00:00;2814333;83834,28933113886;2898167,289331139;2824479,64;1388939,0;1435540,64;1,0260889291916224;True;True;True;True;True;True
2020-01-05 13:00:00;2870471;43634,76562774046;2914105,7656277404;2818111,1399999997;1396838,0;1421273,1400000001;1,0340634633833996;True;True;True;True;True;True
2020-01-05 14:00:00;2907628;28338,08901589867;2935966,0890158988;2825546,4400000004;1433050,0;1392496,44;1,0390790423589351;True;True;True;True;True;True
2020-01-05 15:00:00;2856509;15864,416164107926;2872373,416164108;2842605,0699999994;1437529,0;1405076,07;1,0104722061035756;True;True;True;True;True;True
2020-01-05 16:00:00;2664199;5745,862112572995;2669944,862112573;2940786,84;1443844,0;1496942,84;0,9079015268283005;False;True;True;True;True;True
2020-01-05 17:00:00;2884671;0,0;2884671,0;3084603,9;1493447,0;1591156,8999999997;0,9351836065564204;False;True;True;True;True;True
2020-01-05 18:00:00;2866170;0,0;2866170,0;3006070,51;1417077,0;1588993,5100000002;0,9534606691577571;False;True;True;True;True;True
2020-01-05 19:00:00;2712600;0,0;2712600,0;2716340,5900000003;1225203,0;1491137,5900000003;0,9986229304183095;False;True;True;True;True;True
2020-01-05 20:00:00;2799338;0,0;2799338,0;2531437,27;1158726,0;1372711,2700000003;1,105829495826298;True;True;True;True;True;True
2020-01-05 21:00:00;3012799;0,0;3012799,0;2395212,79;1114140,0;1281072,79;1,25784189721198;True;True;True;True;True;True
2020-01-05 22:00:00;3240597;0,0;3240597,0;2328405,8500000006;1135687,0;1192718,85;1,3917663881492135;True;True;True;True;True;True
2020-01-05 23:00:00;3420530;0,0;3420530,0;2295513,9799999995;1226740,0;1068773,98;1,490093299279319;True;True;True;True;True;True
2020-01-06 00:00:00;3382622;0,0;3382622,0;2146482,6800000006;1168124,0;978358,6799999999;1,5758906566159663;True;True;True;True;True;True
2020-01-06 01:00:00;3409520;0,0;3409520,0;2007882,6800000006;1113042,0;894840,68;1,698067339273029;True;True;True;True;True;True
2020-01-06 02:00:00;3400159;0,0;3400159,0;1945446,3800000001;1079556,0;865890,38;1,747752616034578;True;True;True;True;True;True
2020-01-06 03:00:00;3437231;0,0;3437231,0;1957328,5899999999;1084917,0;872411,59;1,7560827638041092;True;True;True;True;True;True
2020-01-06 04:00:00;3241541;0,0;3241541,0;2028169,0;1108287,0;919881,9999999999;1,5982598097101375;True;True;True;True;True;True
2020-01-06 05:00:00;3162053;0,0;3162053,0;2276632,580000001;1210871,0;1065761,5799999998;1,3889166955521643;True;True;True;True;True;True
2020-01-06 06:00:00;3062438;0,0;3062438,0;2692710,8000000007;1403296,0;1289414,8;1,1373066873724424;True;True;True;True;True;True
2020-01-06 07:00:00;3016632;0,0;3016632,0;2997931,45;1530411,0;1467520,4499999997;1,006237817745966;True;True;True;True;True;True
2020-01-06 08:00:00;2822133;0,0;2822133,0;3224148,1599999997;1622639,0;1601509,1599999997;0,8753112015795206;False;True;True;True;True;True
2020-01-06 09:00:00;2765136;4590,552018457534;2769726,5520184576;3279810,7600000002;1636733,0;1643077,7600000002;0,8444775490700742;False;True;True;True;True;True
2020-01-06 10:00:00;2793724;17326,58356176877;2811050,5835617688;3331711,17;1653188,0;1678523,1699999997;0,8437257733724166;False;True;True;True;True;True
2020-01-06 11:00:00;2731706;39016,68178910774;2770722,6817891076;3405785,4899999993;1696715,0;1709070,4900000002;0,8135341142078529;False;True;True;True;True;True
2020-01-06 12:00:00;2779517;65502,85830317899;2845019,858303179;3365020,7;1663438,0;1701582,7;0,8454687539673021;False;True;True;True;True;True
2020-01-06 13:00:00;2889226;73503,98462353692;2962729,984623537;3317262,099999999;1638843,0;1678419,0999999996;0,8931250818630031;False;True;True;True;True;True
2020-01-06 14:00:00;2629548;56874,0034694801;2686422,00346948;3314796,5;1662607,0;1652189,4999999998;0,8104334620449491;False;True;True;True;True;True
2020-01-06 15:00:00;2508714;21251,22153051866;2529965,2215305185;3335041,9299999992;1686672,0;1648369,9300000004;0,7586007236588234;False;True;True;True;True;True
2020-01-06 16:00:00;2573837;6345,76646564317;2580182,766465643;3432409,8300000005;1711748,0;1720661,83;0,7517117402223622;False;True;True;True;True;True
2020-01-06 17:00:00;2659229;0,0;2659229,0;3471058,8299999996;1664346,0;1806712,83;0,7661146440436448;False;True;True;True;True;True
2020-01-06 18:00:00;2636302;0,0;2636302,0;3415661,0600000005;1629468,0;1786193,0599999996;0,7718277527220454;False;True;True;True;True;True
2020-01-06 19:00:00;2805512;0,0;2805512,0;3083889,2899999996;1408391,0;1675498,2899999998;0,9097317498061029;False;True;True;True;True;True
2020-01-06 20:00:00;2655358;0,0;2655358,0;2854006,39;1320167,0;1533839,3899999997;0,9303966554889178;False;True;True;True;True;True
2020-01-06 21:00:00;2463094;0,0;2463094,0;2644078,4600000004;1235247,0;1408831,4600000004;0,9315510251537693;False;True;True;True;True;True
2020-01-06 22:00:00;2449867;0,0;2449867,0;2496624,6199999996;1231671,0;1264953,6199999999;0,9812716659022614;False;True;True;True;True;True
2020-01-06 23:00:00;2488906;0,0;2488906,0;2392702,5500000003;1278329,0;1114373,5500000003;1,0402070244794948;True;True;True;True;True;True
2020-01-07 00:00:00;2491642;0,0;2491642,0;2239370,8799999985;1218792,0;1020578,8800000001;1,1126526750227286;True;True;True;True;True;True
2020-01-07 01:00:00;2472736;0,0;2472736,0;2083913,2400000002;1113353,0;970560,24;1,186582988454932;True;True;True;True;True;True
2020-01-07 02:00:00;2331315;0,0;2331315,0;2075374,5599999998;1128736,0;946638,56;1,1233225293076736;True;True;True;True;True;True
2020-01-07 03:00:00;2493866;0,0;2493866,0;2049435,19;1098573,0;950862,1900000002;1,21685526440092;True;True;True;True;True;True
2020-01-07 04:00:00;2784016;0,0;2784016,0;2134484,9299999997;1143521,0;990963,9299999998;1,3043034227465828;True;True;True;True;True;True
2020-01-07 05:00:00;2924995;0,0;2924995,0;2344120,2199999997;1229798,0;1114322,2200000004;1,2478007633925876;True;True;True;True;True;True
2020-01-07 06:00:00;2881906;0,0;2881906,0;2752447,4199999995;1400111,0;1352336,42;1,0470339883913207;True;True;True;True;True;True
2020-01-07 07:00:00;2786312;0,0;2786312,0;3090043,9899999993;1562764,0;1527279,9900000007;0,9017062569390802;False;True;True;True;True;True
2020-01-07 08:00:00;2617338;0,0;2617338,0;3272154,3000000007;1641953,0;1630201,3;0,7998822060438896;False;True;True;True;True;True
2020-01-07 09:00:00;2442517;6945,670818713346;2449462,6708187135;3287526,9600000004;1644742,0;1642784,96;0,745077591947326;False;False;True;True;True;True
2020-01-07 10:00:00;2449576;36528,06715277726;2486104,067152777;3266835,46;1622667,0;1644168,46;0,7610129428290144;False;True;True;True;True;True
2020-01-07 11:00:00;2359087;85072,57591374149;2444159,5759137413;3288440,7800000003;1640374,0;1648066,78;0,7432578961977662;False;False;True;True;True;True
2020-01-07 12:00:00;2579492;114568,92790935509;2694060,927909355;3235560,1000000006;1596483,0;1639077,0999999999;0,8326412876427035;False;True;True;True;True;True
2020-01-07 13:00:00;2738262;120281,14877832432;2858543,1487783245;3244918,0399999986;1623291,0;1621627,04;0,8809292295032283;False;True;True;True;True;True
2020-01-07 14:00:00;3106197;94707,7546564312;3200904,7546564313;3211120,9799999995;1620526,0;1590594,9800000002;0,9968184863145305;False;True;True;True;True;True
2020-01-07 15:00:00;3268063;46114,202990679216;3314177,202990679;3189417,3499999996;1604028,0;1585389,3499999999;1,0391168164275144;True;True;True;True;True;True
2020-01-07 16:00:00;3231712;9998,868469480845;3241710,868469481;3312454,2899999996;1635638,0;1676816,2899999998;0,9786432006793009;False;True;True;True;True;True
2020-01-07 17:00:00;3306033;0,0;3306033,0;3400105,490000001;1612446,0;1787659,4899999998;0,9723324790137611;False;True;True;True;True;True
2020-01-07 18:00:00;3554348;0,0;3554348,0;3362488,400000001;1602557,0;1759931,3999999997;1,0570588139426738;True;True;True;True;True;True
2020-01-07 19:00:00;3774625;0,0;3774625,0;2994495,1699999995;1344966,0;1649529,1700000004;1,2605213185232824;True;True;True;True;True;True
2020-01-07 20:00:00;4007027;0,0;4007027,0;2750111,4599999995;1258437,0;1491674,4600000004;1,4570416720491761;True;True;True;True;True;True
2020-01-07 21:00:00;4152979;0,0;4152979,0;2548359,7199999993;1185565,0;1362794,7199999997;1,6296674945089782;True;True;True;True;True;True
2020-01-07 22:00:00;4151430;0,0;4151430,0;2382894,1699999995;1174024,0;1208870,1700000004;1,7421797628553521;True;True;True;True;True;True
2020-01-07 23:00:00;4322235;0,0;4322235,0;2301282,3799999994;1273579,0;1027703,3799999999;1,8781854141689474;True;True;True;True;True;True
2020-01-08 00:00:00;4400477;0,0;4400477,0;2144803,02;1208560,0;936243,0200000001;2,0516928403056798;True;True;True;True;True;True
2020-01-08 01:00:00;4492121;0,0;4492121,0;2040891,8399999999;1153373,0;887518,84;2,2010578473379563;True;True;True;True;True;True
2020-01-08 02:00:00;4224015;0,0;4224015,0;1985606,5999999999;1123905,0;861701,6;2,127317163430057;True;True;True;True;True;True
2020-01-08 03:00:00;4288641;0,0;4288641,0;1972476,0000000002;1105851,0;866625,0;2,174242424242424;True;True;True;True;True;True
2020-01-08 04:00:00;4320318;0,0;4320318,0;2043577,2600000002;1131424,0;912153,26;2,1140957499204114;True;True;True;True;True;True
2020-01-08 05:00:00;4270591;0,0;4270591,0;2253309,1099999994;1205698,0;1047611,11;1,8952530662781553;True;True;True;True;True;True
2020-01-08 06:00:00;4413220;0,0;4413220,0;2698398,6200000006;1385972,0;1312426,62;1,6354959446280768;True;True;True;True;True;True
2020-01-08 07:00:00;4390201;0,0;4390201,0;3080835,1100000003;1572640,0;1508195,1099999999;1,4250035601548308;True;True;True;True;True;True
2020-01-08 08:00:00;4287370;0,0;4287370,0;3254958,62;1625534,0;1629424,62;1,31718110751282;True;True;True;True;True;True
2020-01-08 09:00:00;3776172;3772,787585891761;3779944,787585892;3288128,1900000013;1646076,0;1642052,1900000002;1,1495734257203307;True;True;True;True;True;True
2020-01-08 10:00:00;3698957;16628,50471125708;3715585,5047112573;3341031,33;1676291,0;1664740,3300000003;1,1121073518072209;True;True;True;True;True;True
2020-01-08 11:00:00;3494432;45175,27653325962;3539607,2765332595;3347501,3699999996;1658124,0;1689377,3699999996;1,0573878500110248;True;True;True;True;True;True
2020-01-08 12:00:00;3444995;69823,46576388771;3514818,465763888;3332820,26;1650409,0;1682411,2599999998;1,0546078670812833;True;True;True;True;True;True
2020-01-08 13:00:00;3139088;50938,016749816336;3190026,0167498165;3312602,769999999;1664580,0;1648022,77;0,9629968451514086;False;True;True;True;True;True
2020-01-08 14:00:00;2700649;50351,92265076675;2751000,9226507666;3276433,5499999993;1659848,0;1616585,55;0,8396327533182436;False;True;True;True;True;True
2020-01-08 15:00:00;2600484;28795,320259502445;2629279,3202595026;3268200,7;1655837,0;1612363,6999999997;0,8045036280236714;False;True;True;True;True;True
2020-01-08 16:00:00;2417575;6945,670818713346;2424520,6708187135;3345293,630000001;1655888,0;1689405,63;0,7247557132432386;False;False;True;True;True;True
2020-01-08 17:00:00;2198541;0,0;2198541,0;3381762,25;1591683,0;1790079,25;0,650116961947872;False;False;True;True;True;True
2020-01-08 18:00:00;2055422;0,0;2055422,0;3362325,409999999;1587638,0;1774687,4100000001;0,6113096590493305;False;False;True;True;True;True
2020-01-08 19:00:00;1802146;0,0;1802146,0;3065579,5999999987;1386951,0;1678628,5999999999;0,5878646896006225;False;False;False;True;True;True
2020-01-08 20:00:00;1797174;0,0;1797174,0;2823236,22;1287532,0;1535704,2200000002;0,6365652251372717;False;False;True;True;True;True
2020-01-08 21:00:00;1861291;0,0;1861291,0;2627411,1;1226240,0;1401171,0999999996;0,7084125510469221;False;False;True;True;True;True
2020-01-08 22:00:00;1618257;0,0;1618257,0;2453840,7199999997;1183965,0;1269875,7199999997;0,659479234658719;False;False;True;True;True;True
2020-01-08 23:00:00;963618;0,0;963618,0;2403038,83;1276661,0;1126377,8299999998;0,40099976245494123;False;False;False;False;False;True
2020-01-09 00:00:00;766053;0,0;766053,0;2237236,8499999996;1198062,0;1039174,8499999999;0,3424103263809552;False;False;False;False;False;True
2020-01-09 01:00:00;640830;0,0;640830,0;2138420,6300000004;1144030,0;994390,6299999999;0,299674437764847;False;False;False;False;False;True
