Datum;Erzeugung_Wind;Erzeugung_PV;Erzeugung_Gesamt;Diff_EE_zu_Verb;Verbrauch_Gesamt;Verbrauch_HH;Verbrauch_SH;EE_Anteil;EE>100%;EE>75%;EE>60%;EE>50%;EE>45%;EE<45%
2019-01-02 12:00:00;6213151;215602,39277686074;6428753,392776861;3985863,884103862;2442889,508673;1537565,0;905324,5086729999;2,6316185688926317;True;True;True;True;True;True
2019-01-02 13:00:00;6241156;215034,46316520136;6456190,463165201;4011158,5252322005;2445031,937933;1559092,0;885939,9379329998;2,6405342044829005;True;True;True;True;True;True
2019-01-02 14:00:00;5832548;171248,14150219032;6003796,14150219;3516819,4705041903;2486976,670998;1602295,0;884681,6709980001;2,4140942741907283;True;True;True;True;True;True
2019-01-02 15:00:00;4979172;96815,3368987558;5075987,336898756;2580220,9657687563;2495766,37113;1575775,0;919991,37113;2,0338391428042675;True;True;True;True;True;True
2019-01-02 16:00:00;4204422;21442,759365862246;4225864,759365862;1664542,1555258622;2561322,60384;1562297,0;999025,6038400001;1,6498760261711423;True;True;True;True;True;True
2019-01-02 17:00:00;3650181;0,0;3650181,0;953782,3818939999;2696398,618106;1595506,0;1100892,6181060001;1,3537245478059006;True;True;True;True;True;True
2019-01-02 18:00:00;2756681;0,0;2756681,0;35870,41073500132;2720810,589265;1611724,0;1109086,589265;1,0131837221144788;True;True;True;True;True;True
2019-01-02 19:00:00;2769109;0,0;2769109,0;98950,67286900058;2670158,3271310003;1621135,0;1049023,327131;1,0370579796200026;True;True;True;True;True;True
2019-01-02 20:00:00;2338267;0,0;2338267,0;-137349,5975949997;2475616,597595;1522044,0;953572,5975950002;0,9445190350846607;False;True;True;True;True;True
2019-01-02 21:00:00;2079713;0,0;2079713,0;-217401,88513100008;2297114,8851310005;1419680,0;877434,8851310003;0,9053587234412083;False;True;True;True;True;True
2019-01-02 22:00:00;1984694;0,0;1984694,0;-195800,55165500054;2180494,551655;1376637,0;803857,5516550002;0,91020360426657;False;True;True;True;True;True
2019-01-02 23:00:00;1559134;0,0;1559134,0;-462283,9244789998;2021417,9244789998;1318542,0;702875,9244789999;0,7713071013763031;False;True;True;True;True;True
2019-01-03 00:00:00;950597;0,0;950597,0;-948492,0176860003;1899089,017686;1250653,0;648436,0176860001;0,5005542084374129;False;False;False;True;True;True
2019-01-03 01:00:00;1015008;0,0;1015008,0;-777122,4311084996;1792130,4311084999;1178329,0;613801,4311085;0,5663694909595278;False;False;False;True;True;True
2019-01-03 02:00:00;1112682;0,0;1112682,0;-627861,6881665005;1740543,6881665;1144226,0;596317,6881665001;0,6392726638031742;False;False;True;True;True;True
2019-01-03 03:00:00;954304;0,0;954304,0;-771274,1200873998;1725578,1200874;1127061,0;598517,1200874001;0,553034365057703;False;False;False;True;True;True
2019-01-03 04:00:00;1099142;0,0;1099142,0;-669820,2285491996;1768962,2285492;1142798,0;626164,2285492001;0,6213484845866113;False;False;True;True;True;True
2019-01-03 05:00:00;1175825;0,0;1175825,0;-745783,0418260009;1921608,041826;1226092,0;695516,041826;0,611896377620629;False;False;True;True;True;True
2019-01-03 06:00:00;1449691;0,0;1449691,0;-672504,863264;2122195,863264;1305722,0;816473,8632639999;0,6831089557258548;False;False;True;True;True;True
2019-01-03 07:00:00;1735238;0,0;1735238,0;-662794,5076579987;2398032,507658;1468481,0;929551,5076580001;0,7236090396850764;False;False;True;True;True;True
2019-01-03 08:00:00;1979909;0,0;1979909,0;-593494,5640199999;2573403,56402;1566624,0;1006779,56402;0,7693736915896385;False;True;True;True;True;True
2019-01-03 09:00:00;2037344;24595,373609283248;2061939,3736092832;-546293,7342307155;2608233,1078399997;1595684,0;1012549,10784;0,7905502646260298;False;True;True;True;True;True
2019-01-03 10:00:00;1871085;97089,36318896052;1968174,3631889606;-628361,8406170383;2596536,203806;1603701,0;992835,2038060001;0,7579999694608585;False;True;True;True;True;True
2019-01-03 11:00:00;1760766;170425,70070266555;1931191,7007026656;-705227,4382723335;2636419,138975;1646645,0;989774,1389750001;0,73250556869098;False;False;True;True;True;True
2019-01-03 12:00:00;1884759;183193,2739720367;2067952,2739720368;-556929,3156679627;2624881,58964;1627667,0;997214,5896399999;0,787826880318687;False;True;True;True;True;True
2019-01-03 13:00:00;1991809;180432,38007766532;2172241,380077665;-481878,10681433417;2654119,4868920003;1652756,0;1001363,4868920002;0,8184414419945282;False;True;True;True;True;True
2019-01-03 14:00:00;1817055;110307,95607547347;1927362,9560754735;-703012,6464995265;2630375,602575;1637920,0;992455,6025749998;0,7327329808673279;False;False;True;True;True;True
2019-01-03 15:00:00;2320532;60529,40221399767;2381061,4022139977;-224346,33350000158;2605407,735714;1608854,0;996553,7357140001;0,9138920444486511;False;True;True;True;True;True
2019-01-03 16:00:00;2111320;11827,8003399121;2123147,800339912;-525580,485448088;2648728,2857879996;1583536,0;1065192,2857879999;0,8015725175480855;False;True;True;True;True;True
2019-01-03 17:00:00;2225180;0,0;2225180,0;-558886,5019980008;2784066,5019980003;1626166,0;1157900,5019980003;0,799255333305827;False;True;True;True;True;True
2019-01-03 18:00:00;2134322;0,0;2134322,0;-663130,1580030005;2797452,1580030005;1639062,0;1158390,1580030003;0,7629521005011985;False;True;True;True;True;True
2019-01-03 19:00:00;2454584;0,0;2454584,0;-279875,00994599937;2734459,009946;1649831,0;1084628,009946;0,8976488552477785;False;True;True;True;True;True
2019-01-03 20:00:00;2093172;0,0;2093172,0;-455388,5254120012;2548560,5254120003;1567594,0;980966,5254120004;0,8213153971148545;False;True;True;True;True;True
2019-01-03 21:00:00;2320526;0,0;2320526,0;-46321,353697001;2366847,353697;1463005,0;903842,3536970002;0,9804290912024185;False;True;True;True;True;True
2019-01-03 22:00:00;2256573;0,0;2256573,0;40116,33884999994;2216456,66115;1401422,0;815034,6611500002;1,0180993111903147;True;True;True;True;True;True
2019-01-03 23:00:00;2915710;0,0;2915710,0;893009,3571879999;2022700,6428120001;1324452,0;698248,642812;1,4414935845111119;True;True;True;True;True;True
2019-01-04 00:00:00;3214280;0,0;3214280,0;1350478,6719199996;1863801,32808;1232101,0;631700,32808;1,7245829539735325;True;True;True;True;True;True
2019-01-04 01:00:00;3644757;0,0;3644757,0;1891211,1923400003;1753545,80766;1170863,0;582682,80766;2,0785068653916183;True;True;True;True;True;True
2019-01-04 02:00:00;3756078;0,0;3756078,0;2072701,5852476;1683376,4147524;1123450,0;559926,4147523999;2,2312763604641948;True;True;True;True;True;True
2019-01-04 03:00:00;3933369;0,0;3933369,0;2269128,1891828;1664240,8108172;1105487,0;558753,8108172;2,3634614500701847;True;True;True;True;True;True
2019-01-04 04:00:00;4660531;0,0;4660531,0;2963969,9543672996;1696561,0456327;1110307,0;586254,0456327001;2,7470458619789557;True;True;True;True;True;True
2019-01-04 05:00:00;4889705;0,0;4889705,0;3057799,275793;1831905,7242069999;1180689,0;651216,724207;2,6691903056947255;True;True;True;True;True;True
2019-01-04 06:00:00;5184747;0,0;5184747,0;3133918,373777;2050828,626223;1285361,0;765467,626223;2,5281229907292255;True;True;True;True;True;True
2019-01-04 07:00:00;5382593;0,0;5382593,0;3073810,5444049994;2308782,455595;1430196,0;878586,4555950001;2,3313556402666107;True;True;True;True;True;True
2019-01-04 08:00:00;5449478;0,0;5449478,0;2946073,153431;2503404,846569;1534494,0;968910,8465689999;2,1768264959096375;True;True;True;True;True;True
2019-01-04 09:00:00;5530808;3133,12924433474;5533941,129244335;2961456,0716413353;2572485,057603;1563967,0;1008518,0576030002;2,151204382271815;True;True;True;True;True;True
2019-01-04 10:00:00;5609147;18583,626308479204;5627730,626308479;3011467,70960048;2616262,916708;1597340,0;1018922,9167080002;2,1510569868068763;True;True;True;True;True;True
2019-01-04 11:00:00;5815361;25692,262834429443;5841053,26283443;3140934,0756784305;2700119,187156;1662021,0;1038098,1871560002;2,1632575667842042;True;True;True;True;True;True
2019-01-04 12:00:00;5860540;49073,415088632246;5909613,415088632;3239592,815206631;2670020,599882;1647049,0;1022971,5998819999;2,2133212812477185;True;True;True;True;True;True
2019-01-04 13:00:00;5947449;58003,11237298878;6005452,112372989;3340290,5660299878;2665161,546343;1672526,0;992635,5463430001;2,2533163592328442;True;True;True;True;True;True
2019-01-04 14:00:00;5662463;42963,85076023321;5705426,850760234;3151675,674536233;2553751,176224;1597560,0;956191,1762239997;2,234135770109102;True;True;True;True;True;True
2019-01-04 15:00:00;5549497;24478,071582602013;5573975,071582602;3045190,293038604;2528784,778544;1570874,0;957910,7785439999;2,2042109391341467;True;True;True;True;True;True
2019-01-04 16:00:00;5835689;6658,008940972122;5842347,008940972;3240113,2210689727;2602233,787872;1580996,0;1021237,787872;2,245127642324022;True;True;True;True;True;True
2019-01-04 17:00:00;5911931;0,0;5911931,0;3248403,5517459987;2663527,4482539995;1587513,0;1076014,4482539997;2,219587038187046;True;True;True;True;True;True
2019-01-04 18:00:00;5847923;0,0;5847923,0;3200045,3920379984;2647877,6079619997;1577532,0;1070345,6079619997;2,2085322155433706;True;True;True;True;True;True
2019-01-04 19:00:00;5865308;0,0;5865308,0;3264011,942034;2601296,0579660004;1606988,0;994308,0579660003;2,254763729041357;True;True;True;True;True;True
2019-01-04 20:00:00;6014102;0,0;6014102,0;3607203,2694399995;2406898,73056;1515515,0;891383,7305600003;2,498693411417742;True;True;True;True;True;True
2019-01-04 21:00:00;5955467;0,0;5955467,0;3711990,997848;2243476,002152;1424118,0;819358,0021520002;2,6545712966340456;True;True;True;True;True;True
2019-01-04 22:00:00;6105963;0,0;6105963,0;3984116,169227;2121846,8307729997;1375968,0;745878,8307729998;2,8776643589186715;True;True;True;True;True;True
2019-01-04 23:00:00;6309002;0,0;6309002,0;4332999,634694;1976002,365306;1316553,0;659449,365306;3,1928109554782846;True;True;True;True;True;True
2019-01-05 00:00:00;6308360;0,0;6308360,0;4463624,618732999;1844735,381267;1255992,0;588743,381267;3,419655775056092;True;True;True;True;True;True
2019-01-05 01:00:00;6258793;0,0;6258793,0;4543150,665501;1715642,334499;1178732,0;536910,334499;3,648075635664287;True;True;True;True;True;True
2019-01-05 02:00:00;6076583;0,0;6076583,0;4439693,7479615;1636889,2520385;1126095,0;510794,2520385001;3,7122749706081377;True;True;True;True;True;True
2019-01-05 03:00:00;5990502;0,0;5990502,0;4392447,0053177;1598054,9946823001;1092594,0;505460,9946823001;3,748620679472259;True;True;True;True;True;True
2019-01-05 04:00:00;5936453;0,0;5936453,0;4308533,943567799;1627919,0564322001;1111276,0;516643,05643220013;3,646651211891654;True;True;True;True;True;True
2019-01-05 05:00:00;5570383;0,0;5570383,0;3891261,8076566;1679121,1923433999;1128959,0;550162,1923434;3,3174395186007466;True;True;True;True;True;True
2019-01-05 06:00:00;5558991;0,0;5558991,0;3869701,9721290004;1689289,0278709999;1091519,0;597770,0278709999;3,290728175157783;True;True;True;True;True;True
2019-01-05 07:00:00;5358769;0,0;5358769,0;3478885,995902;1879883,004098;1211836,0;668047,0040979999;2,8505864398573193;True;True;True;True;True;True
2019-01-05 08:00:00;5254001;0,0;5254001,0;3206325,820978;2047675,1790220002;1285221,0;762454,1790220002;2,565837127795527;True;True;True;True;True;True
2019-01-05 09:00:00;4975126;6814,703101242574;4981940,703101243;2797767,351510243;2184173,351591;1346018,0;838155,351591;2,2809273354939013;True;True;True;True;True;True
2019-01-05 10:00:00;4775679;37559,003069261045;4813238,003069261;2514547,915709262;2298690,0873600002;1433409,0;865281,0873600004;2,093904711007464;True;True;True;True;True;True
2019-01-05 11:00:00;4824709;68793,32275584685;4893502,322755847;2554690,3763358477;2338811,94642;1457825,0;880986,9464199999;2,0923026027151486;True;True;True;True;True;True
2019-01-05 12:00:00;4712925;104629,05199104358;4817554,051991044;2456616,0626070434;2360937,989384;1489925,0;871012,9893840001;2,040525449483748;True;True;True;True;True;True
2019-01-05 13:00:00;4761127;105393,09799981563;4866520,097999816;2553028,9985648165;2313491,099435;1477834,0;835657,0994350001;2,1035395810203537;True;True;True;True;True;True
2019-01-05 14:00:00;4437877;89668,60474871946;4527545,604748719;2263584,5825887187;2263961,02216;1448071,0;815890,0221599999;1,9998337252419114;True;True;True;True;True;True
2019-01-05 15:00:00;3954001;72044,17616227952;4026045,1761622797;1739926,9360902798;2286118,240072;1439802,0;846316,2400719998;1,7610835282235804;True;True;True;True;True;True
2019-01-05 16:00:00;3524622;12728,603271198626;3537350,6032711985;1133189,410519199;2404161,1927520004;1468369,0;935792,1927520003;1,4713450220956514;True;True;True;True;True;True
2019-01-05 17:00:00;2880553;0,0;2880553,0;335275,5676699998;2545277,43233;1500425,0;1044852,4323300002;1,1317245670005731;True;True;True;True;True;True
2019-01-05 18:00:00;2466809;0,0;2466809,0;-106388,29068199964;2573197,290682;1506720,0;1066477,2906819999;0,9586552142475626;False;True;True;True;True;True
2019-01-05 19:00:00;1883537;0,0;1883537,0;-608329,6678269985;2491866,667827;1484305,0;1007561,6678269997;0,7558739094345345;False;True;True;True;True;True
2019-01-05 20:00:00;1550937;0,0;1550937,0;-818329,0055230004;2369266,005523;1462278,0;906988,0055230001;0,6546065306236648;False;False;True;True;True;True
2019-01-05 21:00:00;1148598;0,0;1148598,0;-1055038,2339940001;2203636,233994;1359811,0;843825,2339940001;0,5212284960109833;False;False;False;True;True;True
2019-01-05 22:00:00;1003993;0,0;1003993,0;-1098637,7637479994;2102630,7637480004;1309951,0;792679,7637480001;0,4774937270537951;False;False;False;False;True;True
2019-01-05 23:00:00;1089708;0,0;1089708,0;-884293,2507850002;1974001,2507850002;1267974,0;706027,2507850002;0,5520300453541538;False;False;False;True;True;True
2019-01-06 00:00:00;1097852;0,0;1097852,0;-756946,183774;1854798,183774;1222405,0;632393,183774;0,5918983583249879;False;False;False;True;True;True
2019-01-06 01:00:00;1257937;0,0;1257937,0;-457303,7387249004;1715240,7387249;1140295,0;574945,7387249;0,7333880146381917;False;False;True;True;True;True
2019-01-06 02:00:00;1399413;0,0;1399413,0;-230833,6975967004;1630246,6975967;1083395,0;546851,6975967;0,858405664653703;False;True;True;True;True;True
2019-01-06 03:00:00;980341;0,0;980341,0;-626136,7633874998;1606477,7633875;1062733,0;543744,7633875001;0,6102424959389439;False;False;True;True;True;True
2019-01-06 04:00:00;768350;0,0;768350,0;-824959,3783414997;1593309,3783415;1039032,0;554277,3783415;0,48223528364578344;False;False;False;False;True;True
2019-01-06 05:00:00;1054279;0,0;1054279,0;-569702,3706692001;1623981,3706692;1054423,0;569558,3706692;0,6491940234299358;False;False;True;True;True;True
2019-01-06 06:00:00;873140;0,0;873140,0;-762819,0504120002;1635959,0504120002;1057344,0;578615,050412;0,5337175155943593;False;False;False;True;True;True
2019-01-06 07:00:00;756879;0,0;756879,0;-967852,1163190005;1724731,116319;1098296,0;626435,116319;0,43883883861002376;False;False;False;False;False;True
2019-01-06 08:00:00;730087;0,0;730087,0;-1127676,2890409997;1857763,289041;1144069,0;713694,2890410001;0,39299247880868604;False;False;False;False;False;True
2019-01-06 09:00:00;1374904;5169,7913989399785;1380073,79139894;-619308,0751350594;1999381,8665339998;1195028,0;804353,8665339999;0,6902502290827253;False;False;True;True;True;True
2019-01-06 10:00:00;1573515;17232,648030884266;1590747,6480308843;-551951,5946301154;2142699,2426609998;1275327,0;867372,2426609996;0,7424036077295424;False;False;True;True;True;True
2019-01-06 11:00:00;1780985;41789,503880664706;1822774,5038806647;-416697,479565335;2239471,983446;1323644,0;915827,9834460001;0,8139304788604056;False;True;True;True;True;True
2019-01-06 12:00:00;2624478;56906,675386512296;2681384,675386512;379201,7018165118;2302182,97357;1383749,0;918433,9735699999;1,1647139719865458;True;True;True;True;True;True
2019-01-06 13:00:00;3134311;65973,61193530603;3200284,611935306;942807,6282073064;2257476,983728;1376330,0;881146,9837280001;1,4176377588799833;True;True;True;True;True;True
2019-01-06 14:00:00;3309106;53069,2817434204;3362175,2817434203;1165433,7528494205;2196741,528894;1348734,0;848007,5288940002;1,530528392858392;True;True;True;True;True;True
2019-01-06 15:00:00;3216959;31821,734297331423;3248780,7342973314;1032967,4881233312;2215813,246174;1364858,0;850955,2461740001;1,4661798506290795;True;True;True;True;True;True
2019-01-06 16:00:00;3264703;5581,026850328883;3270284,026850329;964556,7721833293;2305727,2546670004;1388066,0;917661,2546670003;1,4183308195845712;True;True;True;True;True;True
2019-01-06 17:00:00;3638621;0,0;3638621,0;1204585,4921680004;2434035,507832;1438020,0;996015,507832;1,4948923252319055;True;True;True;True;True;True
2019-01-06 18:00:00;3790741;0,0;3790741,0;1331034,1077779992;2459706,8922220003;1457165,0;1002541,8922220002;1,541135251515922;True;True;True;True;True;True
2019-01-06 19:00:00;4228877;0,0;4228877,0;1862495,0219220011;2366381,9780780002;1432609,0;933772,978078;1,7870644042999093;True;True;True;True;True;True
2019-01-06 20:00:00;4555305;0,0;4555305,0;2339247,8834349997;2216057,116565;1377847,0;838210,1165649998;2,0555900684820574;True;True;True;True;True;True
2019-01-06 21:00:00;4694432;0,0;4694432,0;2585513,8802229995;2108918,119777;1333744,0;775174,119777;2,2259906422997564;True;True;True;True;True;True
2019-01-06 22:00:00;4476443;0,0;4476443,0;2451106,988527;2025336,011473;1307729,0;717607,011473;2,210222390083482;True;True;True;True;True;True
2019-01-06 23:00:00;4391290;0,0;4391290,0;2526877,7270301003;1864412,2729699002;1244516,0;619896,2729699;2,355321332982287;True;True;True;True;True;True
2019-01-07 00:00:00;4402547;0,0;4402547,0;2659500,1670555;1743046,8329445;1186744,0;556302,8329445;2,525776655445827;True;True;True;True;True;True
2019-01-07 01:00:00;4535965;0,0;4535965,0;2881688,6757908;1654276,3242092;1134010,0;520266,3242092;2,7419633187148125;True;True;True;True;True;True
2019-01-07 02:00:00;4706841;0,0;4706841,0;3114929,8691493995;1591911,1308505998;1083643,0;508268,13085059985;2,9567234682786654;True;True;True;True;True;True
2019-01-07 03:00:00;4910882;0,0;4910882,0;3316752,9338638997;1594129,0661361;1075129,0;519000,0661361001;3,080605017699821;True;True;True;True;True;True
2019-01-07 04:00:00;4589984;0,0;4589984,0;2953880,5917558;1636103,4082442;1082158,0;553945,4082442;2,8054363659848285;True;True;True;True;True;True
2019-01-07 05:00:00;4428034;0,0;4428034,0;2627319,7029959997;1800714,2970039998;1153781,0;646933,2970039999;2,459043062726437;True;True;True;True;True;True
2019-01-07 06:00:00;4523920;0,0;4523920,0;2360003,256332;2163916,743668;1333408,0;830508,7436680001;2,0906164773842537;True;True;True;True;True;True
2019-01-07 07:00:00;4072198;0,0;4072198,0;1585847,6693239994;2486350,330676;1521397,0;964953,3306760001;1,6378214886929598;True;True;True;True;True;True
2019-01-07 08:00:00;3574070;0,0;3574070,0;942823,8850430013;2631246,114957;1595532,0;1035714,1149569999;1,3583183951070306;True;True;True;True;True;True
2019-01-07 09:00:00;3116535;13296,532882857982;3129831,532882858;463432,0247478592;2666399,5081350002;1637304,0;1029095,508135;1,1738044217807424;True;True;True;True;True;True
2019-01-07 10:00:00;3120354;39517,785434027275;3159871,785434027;462985,8296910273;2696885,9557430004;1663929,0;1032956,9557430003;1,171674233649036;True;True;True;True;True;True
2019-01-07 11:00:00;3731660;83500,22349415098;3815160,223494151;1087544,2261871528;2727615,9973069998;1689306,0;1038309,997307;1,3987160316044838;True;True;True;True;True;True
2019-01-07 12:00:00;3960122;105393,09799981563;4065515,097999816;1359030,4662338146;2706484,631766;1683735,0;1022749,6317659997;1,5021386230251887;True;True;True;True;True;True
2019-01-07 13:00:00;4362112;112461,43791483722;4474573,437914837;1765676,7406218364;2708896,697293;1681681,0;1027215,697293;1,6518065980095424;True;True;True;True;True;True
2019-01-07 14:00:00;4565489;46625,517482638104;4612114,517482638;1926278,4363316372;2685836,081151;1675664,0;1010172,0811510002;1,7171988081663347;True;True;True;True;True;True
2019-01-07 15:00:00;5106906;18994,861759868105;5125900,861759868;2486744,9597958694;2639155,9019639995;1622719,0;1016436,9019639997;1,942250117905233;True;True;True;True;True;True
2019-01-07 16:00:00;5536702;3701,058855994097;5540403,058855994;2858780,8712029927;2681622,187653;1630525,0;1051097,187653;2,066063998264067;True;True;True;True;True;True
2019-01-07 17:00:00;5871492;0,0;5871492,0;3138190,1442750003;2733301,8557249997;1634895,0;1098406,855725;2,148131567577122;True;True;True;True;True;True
2019-01-07 18:00:00;5506761;0,0;5506761,0;2744967,211537999;2761793,7884620004;1674466,0;1087327,7884620004;1,9939073738979722;True;True;True;True;True;True
2019-01-07 19:00:00;5260410;0,0;5260410,0;2570527,249622999;2689882,750377;1669566,0;1020316,750377;1,9556279913177357;True;True;True;True;True;True
2019-01-07 20:00:00;5192690;0,0;5192690,0;2689351,112504;2503338,887496;1588688,0;914650,887496;2,0743056507199715;True;True;True;True;True;True
2019-01-07 21:00:00;5670703;0,0;5670703,0;3369445,8087650007;2301257,191235;1470267,0;830990,1912349998;2,4641761127780524;True;True;True;True;True;True
2019-01-07 22:00:00;5827754;0,0;5827754,0;3670366,105904;2157387,894096;1412735,0;744652,8940960002;2,7013009649069044;True;True;True;True;True;True
2019-01-07 23:00:00;5972263;0,0;5972263,0;4032029,619898;1940233,380102;1295706,0;644527,380102;3,078115788156387;True;True;True;True;True;True
2019-01-08 00:00:00;5718401;0,0;5718401,0;3896031,800853;1822369,199147;1237940,0;584429,199147;3,137893793791413;True;True;True;True;True;True
2019-01-08 01:00:00;5447753;0,0;5447753,0;3757458,1419085003;1690294,8580915001;1145998,0;544296,8580915;3,222960168115887;True;True;True;True;True;True
2019-01-08 02:00:00;5460645;0,0;5460645,0;3832660,291524901;1627984,7084751;1102015,0;525969,7084751001;3,354236051218735;True;True;True;True;True;True
2019-01-08 03:00:00;5346908;0,0;5346908,0;3687072,578146101;1659835,4218539;1121308,0;538527,4218539001;3,2213482912829665;True;True;True;True;True;True
