Datum;0_Ezg_Enercon-126_Enercon E-70 E4/2000;1_Ezg_Enercon-126_Enercon E-70 E4/2000;2_Ezg_SÃ¼dwind N3127_Enercon E-70 E4/2000;3_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;4_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;5_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;6_Ezg_Nordex N27/150_Enercon E-70 E4/2000;7_Ezg_Nordex N27/150_Enercon E-70 E4/2000;8_Ezg_AN Bonus 600/44_Enercon E-70 E4/2000;9_Ezg_AN Bonus 600/45_Enercon E-70 E4/2000;10_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;11_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;12_Ezg_Senvion MM100_Enercon E-70 E4/2000;13_Ezg_Senvion MM100_Enercon E-70 E4/2000;14_Ezg_Senvion MM100_Enercon E-70 E4/2000;15_Ezg_Senvion MM100_Enercon E-70 E4/2000;16_Ezg_Senvion MM100_Enercon E-70 E4/2000;17_Ezg_Senvion MM100_Enercon E-70 E4/2000;18_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;19_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;20_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;21_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;22_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;23_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;24_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;25_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;26_Ezg_Micon M1500-600_Enercon E-70 E4/2000;27_Ezg_Micon M1500-600_Enercon E-70 E4/2000;28_Ezg_Micon M1500-600_Enercon E-70 E4/2000;29_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;30_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;31_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;32_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;33_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;34_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;35_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;36_Ezg_Vestas V90-2MW_Enercon E-70 E4/2000;37_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;38_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;39_Ezg_Enercon E-66/15.66_Enercon E-70 E4/2000;40_Ezg_Repower MD77_Enercon E-70 E4/2000;41_Ezg_Repower 3.4M104_Enercon E-70 E4/2000;42_Ezg_Tacke TW 600_Enercon E-70 E4/2000;43_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;44_Ezg_Enercon E-92_Enercon E-70 E4/2000;45_Ezg_Enercon E-92_Enercon E-70 E4/2000;46_Ezg_Senvion MM100_Enercon E-70 E4/2000;47_Ezg_Senvion MM100_Enercon E-70 E4/2000;48_Ezg_Senvion MM100_Enercon E-70 E4/2000;49_Ezg_Senvion MM100_Enercon E-70 E4/2000;50_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;51_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;52_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;53_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;54_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;55_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;56_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;57_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;58_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;59_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;60_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;61_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;62_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;63_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;64_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;65_Ezg_Nordex N117/3000_Enercon E-70 E4/2000
2020-01-01 14:00:00;0;0;54;0;0;0;0;0;120;120;100;100;400;400;400;400;400;400;600;480;480;480;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;100;400;400;400;400;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 15:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 16:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 17:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 18:00:00;1200;1200;0;360;360;600;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;0;0;0;0;0;0;0;0;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2020-01-01 19:00:00;1511;1511;70;453;453;755;37;37;155;155;129;129;518;518;518;518;518;518;777;622;622;622;622;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;155;129;518;518;518;518;518;518;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2020-01-01 20:00:00;1288;1288;62;386;386;644;32;32;137;137;114;114;459;459;459;459;459;459;688;551;551;551;551;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;137;114;459;459;459;459;459;459;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2020-01-01 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 23:00:00;1333;1333;0;400;400;666;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;0;0;0;0;0;0;0;0;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2020-01-02 00:00:00;1377;1377;70;413;413;688;34;34;155;155;129;129;518;518;518;518;518;518;777;622;622;622;622;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;155;129;518;518;518;518;518;518;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2020-01-02 01:00:00;1111;1111;58;333;333;555;27;27;128;128;107;107;429;429;429;429;429;429;644;515;515;515;515;444;462;462;111;111;111;92;92;92;111;111;111;111;370;611;611;277;277;629;128;107;429;429;429;429;429;429;92;92;92;92;111;111;444;444;444;444;555;555;555;555;555;555
2020-01-02 02:00:00;1244;1244;56;373;373;622;31;31;124;124;103;103;414;414;414;414;414;414;622;497;497;497;497;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;124;103;414;414;414;414;414;414;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2020-01-02 03:00:00;1244;1244;68;373;373;622;31;31;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;151;125;503;503;503;503;503;503;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2020-01-02 04:00:00;1111;1111;64;333;333;555;27;27;142;142;118;118;474;474;474;474;474;474;711;568;568;568;568;444;462;462;111;111;111;92;92;92;111;111;111;111;370;611;611;277;277;629;142;118;474;474;474;474;474;474;92;92;92;92;111;111;444;444;444;444;555;555;555;555;555;555
2020-01-02 05:00:00;0;0;52;0;0;0;0;0;115;115;96;96;385;385;385;385;385;385;577;462;462;462;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;96;385;385;385;385;385;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-02 06:00:00;1377;1377;66;413;413;688;34;34;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;146;122;488;488;488;488;488;488;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2020-01-02 07:00:00;1244;1244;68;373;373;622;31;31;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;151;125;503;503;503;503;503;503;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2020-01-02 08:00:00;1155;1155;56;346;346;577;28;28;124;124;103;103;414;414;414;414;414;414;622;497;497;497;497;462;481;481;115;115;115;96;96;96;115;115;115;115;385;635;635;288;288;654;124;103;414;414;414;414;414;414;96;96;96;96;115;115;462;462;462;462;577;577;577;577;577;577
2020-01-02 09:00:00;1377;1377;52;413;413;688;34;34;115;115;96;96;385;385;385;385;385;385;577;462;462;462;462;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;115;96;385;385;385;385;385;385;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2020-01-02 10:00:00;1244;1244;56;373;373;622;31;31;124;124;103;103;414;414;414;414;414;414;622;497;497;497;497;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;124;103;414;414;414;414;414;414;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2020-01-02 11:00:00;1644;1644;106;493;493;822;41;41;235;235;196;196;785;785;785;785;785;785;1177;942;942;942;942;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;235;196;785;785;785;785;785;785;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2020-01-02 12:00:00;1822;1822;120;546;546;911;45;45;266;266;222;222;888;888;888;888;888;888;1333;1066;1066;1066;1066;728;759;759;182;182;182;151;151;151;182;182;182;182;607;1002;1002;455;455;1032;266;222;888;888;888;888;888;888;151;151;151;151;182;182;728;728;728;728;911;911;911;911;911;911
2020-01-02 13:00:00;1644;1644;92;493;493;822;41;41;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;204;170;681;681;681;681;681;681;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2020-01-02 14:00:00;1733;1733;110;520;520;866;43;43;244;244;203;203;814;814;814;814;814;814;1222;977;977;977;977;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;244;203;814;814;814;814;814;814;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2020-01-02 15:00:00;1777;1777;100;533;533;888;44;44;222;222;185;185;740;740;740;740;740;740;1111;888;888;888;888;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;222;185;740;740;740;740;740;740;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2020-01-02 16:00:00;1777;1777;118;533;533;888;44;44;262;262;218;218;874;874;874;874;874;874;1311;1048;1048;1048;1048;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;262;218;874;874;874;874;874;874;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2020-01-02 17:00:00;1822;1822;116;546;546;911;45;45;257;257;214;214;859;859;859;859;859;859;1288;1031;1031;1031;1031;728;759;759;182;182;182;151;151;151;182;182;182;182;607;1002;1002;455;455;1032;257;214;859;859;859;859;859;859;151;151;151;151;182;182;728;728;728;728;911;911;911;911;911;911
2020-01-02 18:00:00;1555;1555;96;466;466;777;38;38;213;213;177;177;711;711;711;711;711;711;1066;853;853;853;853;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;213;177;711;711;711;711;711;711;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2020-01-02 19:00:00;1422;1422;80;426;426;711;35;35;177;177;148;148;592;592;592;592;592;592;888;711;711;711;711;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;177;148;592;592;592;592;592;592;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2020-01-02 20:00:00;1333;1333;108;400;400;666;33;33;240;240;200;200;800;800;800;800;800;800;1200;960;960;960;960;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;240;200;800;800;800;800;800;800;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2020-01-02 21:00:00;1466;1466;114;440;440;733;36;36;253;253;211;211;844;844;844;844;844;844;1266;1013;1013;1013;1013;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;253;211;844;844;844;844;844;844;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
2020-01-02 22:00:00;1511;1511;124;453;453;755;37;37;275;275;229;229;918;918;918;918;918;918;1377;1102;1102;1102;1102;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;275;229;918;918;918;918;918;918;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2020-01-02 23:00:00;1555;1555;140;466;466;777;38;38;311;311;259;259;1037;1037;1037;1037;1037;1037;1555;1244;1244;1244;1244;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;311;259;1037;1037;1037;1037;1037;1037;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2020-01-03 00:00:00;1911;1911;126;573;573;955;47;47;280;280;233;233;933;933;933;933;933;933;1400;1120;1120;1120;1120;764;796;796;191;191;191;159;159;159;191;191;191;191;637;1051;1051;477;477;1082;280;233;933;933;933;933;933;933;159;159;159;159;191;191;764;764;764;764;955;955;955;955;955;955
2020-01-03 01:00:00;1688;1688;118;506;506;844;42;42;262;262;218;218;874;874;874;874;874;874;1311;1048;1048;1048;1048;675;703;703;168;168;168;140;140;140;168;168;168;168;562;928;928;422;422;957;262;218;874;874;874;874;874;874;140;140;140;140;168;168;675;675;675;675;844;844;844;844;844;844
2020-01-03 02:00:00;1866;1866;140;560;560;933;46;46;311;311;259;259;1037;1037;1037;1037;1037;1037;1555;1244;1244;1244;1244;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;311;259;1037;1037;1037;1037;1037;1037;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2020-01-03 03:00:00;1911;1911;126;573;573;955;47;47;280;280;233;233;933;933;933;933;933;933;1400;1120;1120;1120;1120;764;796;796;191;191;191;159;159;159;191;191;191;191;637;1051;1051;477;477;1082;280;233;933;933;933;933;933;933;159;159;159;159;191;191;764;764;764;764;955;955;955;955;955;955
2020-01-03 04:00:00;1688;1688;168;506;506;844;42;42;373;373;311;311;1244;1244;1244;1244;1244;1244;1866;1493;1493;1493;1493;675;703;703;168;168;168;140;140;140;168;168;168;168;562;928;928;422;422;957;373;311;1244;1244;1244;1244;1244;1244;140;140;140;140;168;168;675;675;675;675;844;844;844;844;844;844
2020-01-03 05:00:00;1866;1866;152;560;560;933;46;46;337;337;281;281;1125;1125;1125;1125;1125;1125;1688;1351;1351;1351;1351;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;337;281;1125;1125;1125;1125;1125;1125;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2020-01-03 06:00:00;2488;2488;148;746;746;1244;62;62;328;328;274;274;1096;1096;1096;1096;1096;1096;1644;1315;1315;1315;1315;995;1037;1037;248;248;248;207;207;207;248;248;248;248;829;1368;1368;622;622;1410;328;274;1096;1096;1096;1096;1096;1096;207;207;207;207;248;248;995;995;995;995;1244;1244;1244;1244;1244;1244
2020-01-03 07:00:00;1822;1822;154;546;546;911;45;45;342;342;285;285;1140;1140;1140;1140;1140;1140;1711;1368;1368;1368;1368;728;759;759;182;182;182;151;151;151;182;182;182;182;607;1002;1002;455;455;1032;342;285;1140;1140;1140;1140;1140;1140;151;151;151;151;182;182;728;728;728;728;911;911;911;911;911;911
2020-01-03 08:00:00;2000;2000;150;600;600;1000;50;50;333;333;277;277;1111;1111;1111;1111;1111;1111;1666;1333;1333;1333;1333;800;833;833;200;200;200;166;166;166;200;200;200;200;666;1100;1100;500;500;1133;333;277;1111;1111;1111;1111;1111;1111;166;166;166;166;200;200;800;800;800;800;1000;1000;1000;1000;1000;1000
2020-01-03 09:00:00;2355;2355;154;706;706;1177;58;58;342;342;285;285;1140;1140;1140;1140;1140;1140;1711;1368;1368;1368;1368;942;981;981;235;235;235;196;196;196;235;235;235;235;785;1295;1295;588;588;1334;342;285;1140;1140;1140;1140;1140;1140;196;196;196;196;235;235;942;942;942;942;1177;1177;1177;1177;1177;1177
2020-01-03 10:00:00;2311;2311;140;693;693;1155;57;57;311;311;259;259;1037;1037;1037;1037;1037;1037;1555;1244;1244;1244;1244;924;962;962;231;231;231;192;192;192;231;231;231;231;770;1271;1271;577;577;1309;311;259;1037;1037;1037;1037;1037;1037;192;192;192;192;231;231;924;924;924;924;1155;1155;1155;1155;1155;1155
2020-01-03 11:00:00;2222;2222;134;666;666;1111;55;55;297;297;248;248;992;992;992;992;992;992;1488;1191;1191;1191;1191;888;925;925;222;222;222;185;185;185;222;222;222;222;740;1222;1222;555;555;1259;297;248;992;992;992;992;992;992;185;185;185;185;222;222;888;888;888;888;1111;1111;1111;1111;1111;1111
2020-01-03 12:00:00;2044;2044;134;613;613;1022;51;51;297;297;248;248;992;992;992;992;992;992;1488;1191;1191;1191;1191;817;851;851;204;204;204;170;170;170;204;204;204;204;681;1124;1124;511;511;1158;297;248;992;992;992;992;992;992;170;170;170;170;204;204;817;817;817;817;1022;1022;1022;1022;1022;1022
2020-01-03 13:00:00;1955;1955;124;586;586;977;48;48;275;275;229;229;918;918;918;918;918;918;1377;1102;1102;1102;1102;782;814;814;195;195;195;162;162;162;195;195;195;195;651;1075;1075;488;488;1108;275;229;918;918;918;918;918;918;162;162;162;162;195;195;782;782;782;782;977;977;977;977;977;977
2020-01-03 14:00:00;1733;1733;114;520;520;866;43;43;253;253;211;211;844;844;844;844;844;844;1266;1013;1013;1013;1013;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;253;211;844;844;844;844;844;844;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2020-01-03 15:00:00;1555;1555;104;466;466;777;38;38;231;231;192;192;770;770;770;770;770;770;1155;924;924;924;924;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;231;192;770;770;770;770;770;770;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2020-01-03 16:00:00;1466;1466;86;440;440;733;36;36;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;191;159;637;637;637;637;637;637;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
