Datum;0_Ezg_Enercon-126_Enercon E-70 E4/2000;1_Ezg_Enercon-126_Enercon E-70 E4/2000;2_Ezg_SÃ¼dwind N3127_Enercon E-70 E4/2000;3_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;4_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;5_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;6_Ezg_Nordex N27/150_Enercon E-70 E4/2000;7_Ezg_Nordex N27/150_Enercon E-70 E4/2000;8_Ezg_AN Bonus 600/44_Enercon E-70 E4/2000;9_Ezg_AN Bonus 600/45_Enercon E-70 E4/2000;10_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;11_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;12_Ezg_Senvion MM100_Enercon E-70 E4/2000;13_Ezg_Senvion MM100_Enercon E-70 E4/2000;14_Ezg_Senvion MM100_Enercon E-70 E4/2000;15_Ezg_Senvion MM100_Enercon E-70 E4/2000;16_Ezg_Senvion MM100_Enercon E-70 E4/2000;17_Ezg_Senvion MM100_Enercon E-70 E4/2000;18_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;19_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;20_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;21_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;22_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;23_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;24_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;25_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;26_Ezg_Micon M1500-600_Enercon E-70 E4/2000;27_Ezg_Micon M1500-600_Enercon E-70 E4/2000;28_Ezg_Micon M1500-600_Enercon E-70 E4/2000;29_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;30_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;31_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;32_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;33_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;34_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;35_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;36_Ezg_Vestas V90-2MW_Enercon E-70 E4/2000;37_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;38_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;39_Ezg_Enercon E-66/15.66_Enercon E-70 E4/2000;40_Ezg_Repower MD77_Enercon E-70 E4/2000;41_Ezg_Repower 3.4M104_Enercon E-70 E4/2000;42_Ezg_Tacke TW 600_Enercon E-70 E4/2000;43_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;44_Ezg_Enercon E-92_Enercon E-70 E4/2000;45_Ezg_Enercon E-92_Enercon E-70 E4/2000;46_Ezg_Senvion MM100_Enercon E-70 E4/2000;47_Ezg_Senvion MM100_Enercon E-70 E4/2000;48_Ezg_Senvion MM100_Enercon E-70 E4/2000;49_Ezg_Senvion MM100_Enercon E-70 E4/2000;50_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;51_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;52_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;53_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;54_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;55_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;56_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;57_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;58_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;59_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;60_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;61_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;62_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;63_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;64_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;65_Ezg_Nordex N117/3000_Enercon E-70 E4/2000
2019-05-03 02:00:00;1244;1244;66;373;373;622;31;31;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;146;122;488;488;488;488;488;488;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2019-05-03 03:00:00;1155;1155;58;346;346;577;28;28;128;128;107;107;429;429;429;429;429;429;644;515;515;515;515;462;481;481;115;115;115;96;96;96;115;115;115;115;385;635;635;288;288;654;128;107;429;429;429;429;429;429;96;96;96;96;115;115;462;462;462;462;577;577;577;577;577;577
2019-05-03 04:00:00;1244;1244;58;373;373;622;31;31;128;128;107;107;429;429;429;429;429;429;644;515;515;515;515;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;128;107;429;429;429;429;429;429;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2019-05-03 05:00:00;0;0;60;0;0;0;0;0;133;133;111;111;444;444;444;444;444;444;666;533;533;533;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;111;444;444;444;444;444;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-03 06:00:00;1511;1511;74;453;453;755;37;37;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;164;137;548;548;548;548;548;548;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-05-03 07:00:00;2533;2533;118;760;760;1266;63;63;262;262;218;218;874;874;874;874;874;874;1311;1048;1048;1048;1048;1013;1055;1055;253;253;253;211;211;211;253;253;253;253;844;1393;1393;633;633;1435;262;218;874;874;874;874;874;874;211;211;211;211;253;253;1013;1013;1013;1013;1266;1266;1266;1266;1266;1266
2019-05-03 08:00:00;2488;2488;138;746;746;1244;62;62;306;306;255;255;1022;1022;1022;1022;1022;1022;1533;1226;1226;1226;1226;995;1037;1037;248;248;248;207;207;207;248;248;248;248;829;1368;1368;622;622;1410;306;255;1022;1022;1022;1022;1022;1022;207;207;207;207;248;248;995;995;995;995;1244;1244;1244;1244;1244;1244
2019-05-03 09:00:00;2533;2533;148;760;760;1266;63;63;328;328;274;274;1096;1096;1096;1096;1096;1096;1644;1315;1315;1315;1315;1013;1055;1055;253;253;253;211;211;211;253;253;253;253;844;1393;1393;633;633;1435;328;274;1096;1096;1096;1096;1096;1096;211;211;211;211;253;253;1013;1013;1013;1013;1266;1266;1266;1266;1266;1266
2019-05-03 10:00:00;2977;2977;146;893;893;1488;74;74;324;324;270;270;1081;1081;1081;1081;1081;1081;1622;1297;1297;1297;1297;1191;1240;1240;297;297;297;248;248;248;297;297;297;297;992;1637;1637;744;744;1687;324;270;1081;1081;1081;1081;1081;1081;248;248;248;248;297;297;1191;1191;1191;1191;1488;1488;1488;1488;1488;1488
2019-05-03 11:00:00;2577;2577;144;773;773;1288;64;64;320;320;266;266;1066;1066;1066;1066;1066;1066;1600;1280;1280;1280;1280;1031;1074;1074;257;257;257;214;214;214;257;257;257;257;859;1417;1417;644;644;1460;320;266;1066;1066;1066;1066;1066;1066;214;214;214;214;257;257;1031;1031;1031;1031;1288;1288;1288;1288;1288;1288
2019-05-03 12:00:00;3377;3377;166;1013;1013;1688;84;84;368;368;307;307;1229;1229;1229;1229;1229;1229;1844;1475;1475;1475;1475;1351;1407;1407;337;337;337;281;281;281;337;337;337;337;1125;1857;1857;844;844;1914;368;307;1229;1229;1229;1229;1229;1229;281;281;281;281;337;337;1351;1351;1351;1351;1688;1688;1688;1688;1688;1688
2019-05-03 13:00:00;3333;3333;156;1000;1000;1666;83;83;346;346;288;288;1155;1155;1155;1155;1155;1155;1733;1386;1386;1386;1386;1333;1388;1388;333;333;333;277;277;277;333;333;333;333;1111;1833;1833;833;833;1888;346;288;1155;1155;1155;1155;1155;1155;277;277;277;277;333;333;1333;1333;1333;1333;1666;1666;1666;1666;1666;1666
2019-05-03 14:00:00;3022;3022;174;906;906;1511;75;75;386;386;322;322;1288;1288;1288;1288;1288;1288;1933;1546;1546;1546;1546;1208;1259;1259;302;302;302;251;251;251;302;302;302;302;1007;1662;1662;755;755;1712;386;322;1288;1288;1288;1288;1288;1288;251;251;251;251;302;302;1208;1208;1208;1208;1511;1511;1511;1511;1511;1511
2019-05-03 15:00:00;3244;3244;148;973;973;1622;81;81;328;328;274;274;1096;1096;1096;1096;1096;1096;1644;1315;1315;1315;1315;1297;1351;1351;324;324;324;270;270;270;324;324;324;324;1081;1784;1784;811;811;1838;328;274;1096;1096;1096;1096;1096;1096;270;270;270;270;324;324;1297;1297;1297;1297;1622;1622;1622;1622;1622;1622
2019-05-03 16:00:00;3244;3244;162;973;973;1622;81;81;359;359;300;300;1200;1200;1200;1200;1200;1200;1800;1439;1439;1439;1439;1297;1351;1351;324;324;324;270;270;270;324;324;324;324;1081;1784;1784;811;811;1838;359;300;1200;1200;1200;1200;1200;1200;270;270;270;270;324;324;1297;1297;1297;1297;1622;1622;1622;1622;1622;1622
2019-05-03 17:00:00;2800;2800;146;840;840;1400;70;70;324;324;270;270;1081;1081;1081;1081;1081;1081;1622;1297;1297;1297;1297;1120;1166;1166;280;280;280;233;233;233;280;280;280;280;933;1540;1540;700;700;1586;324;270;1081;1081;1081;1081;1081;1081;233;233;233;233;280;280;1120;1120;1120;1120;1400;1400;1400;1400;1400;1400
2019-05-03 18:00:00;2533;2533;150;760;760;1266;63;63;333;333;277;277;1111;1111;1111;1111;1111;1111;1666;1333;1333;1333;1333;1013;1055;1055;253;253;253;211;211;211;253;253;253;253;844;1393;1393;633;633;1435;333;277;1111;1111;1111;1111;1111;1111;211;211;211;211;253;253;1013;1013;1013;1013;1266;1266;1266;1266;1266;1266
2019-05-03 19:00:00;2311;2311;146;693;693;1155;57;57;324;324;270;270;1081;1081;1081;1081;1081;1081;1622;1297;1297;1297;1297;924;962;962;231;231;231;192;192;192;231;231;231;231;770;1271;1271;577;577;1309;324;270;1081;1081;1081;1081;1081;1081;192;192;192;192;231;231;924;924;924;924;1155;1155;1155;1155;1155;1155
2019-05-03 20:00:00;1288;1288;94;386;386;644;32;32;208;208;174;174;696;696;696;696;696;696;1044;835;835;835;835;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;208;174;696;696;696;696;696;696;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-05-03 21:00:00;1644;1644;74;493;493;822;41;41;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;164;137;548;548;548;548;548;548;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2019-05-03 22:00:00;1200;1200;70;360;360;600;30;30;155;155;129;129;518;518;518;518;518;518;777;622;622;622;622;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;155;129;518;518;518;518;518;518;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2019-05-03 23:00:00;1288;1288;68;386;386;644;32;32;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;151;125;503;503;503;503;503;503;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-05-04 00:00:00;0;0;72;0;0;0;0;0;160;160;133;133;533;533;533;533;533;533;800;640;640;640;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;133;533;533;533;533;533;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-04 01:00:00;1333;1333;68;400;400;666;33;33;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;151;125;503;503;503;503;503;503;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-05-04 02:00:00;1511;1511;78;453;453;755;37;37;173;173;144;144;577;577;577;577;577;577;866;693;693;693;693;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;173;144;577;577;577;577;577;577;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-05-04 03:00:00;1422;1422;92;426;426;711;35;35;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;204;170;681;681;681;681;681;681;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2019-05-04 04:00:00;1422;1422;78;426;426;711;35;35;173;173;144;144;577;577;577;577;577;577;866;693;693;693;693;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;173;144;577;577;577;577;577;577;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2019-05-04 05:00:00;1288;1288;76;386;386;644;32;32;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;168;140;562;562;562;562;562;562;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-05-04 06:00:00;0;0;60;0;0;0;0;0;133;133;111;111;444;444;444;444;444;444;666;533;533;533;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;111;444;444;444;444;444;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-04 07:00:00;1555;1555;84;466;466;777;38;38;186;186;155;155;622;622;622;622;622;622;933;746;746;746;746;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;186;155;622;622;622;622;622;622;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-05-04 08:00:00;1866;1866;96;560;560;933;46;46;213;213;177;177;711;711;711;711;711;711;1066;853;853;853;853;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;213;177;711;711;711;711;711;711;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2019-05-04 09:00:00;1555;1555;98;466;466;777;38;38;217;217;181;181;725;725;725;725;725;725;1088;871;871;871;871;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;217;181;725;725;725;725;725;725;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-05-04 10:00:00;1511;1511;104;453;453;755;37;37;231;231;192;192;770;770;770;770;770;770;1155;924;924;924;924;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;231;192;770;770;770;770;770;770;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-05-04 11:00:00;1688;1688;94;506;506;844;42;42;208;208;174;174;696;696;696;696;696;696;1044;835;835;835;835;675;703;703;168;168;168;140;140;140;168;168;168;168;562;928;928;422;422;957;208;174;696;696;696;696;696;696;140;140;140;140;168;168;675;675;675;675;844;844;844;844;844;844
2019-05-04 12:00:00;2088;2088;80;626;626;1044;52;52;177;177;148;148;592;592;592;592;592;592;888;711;711;711;711;835;870;870;208;208;208;174;174;174;208;208;208;208;696;1148;1148;522;522;1183;177;148;592;592;592;592;592;592;174;174;174;174;208;208;835;835;835;835;1044;1044;1044;1044;1044;1044
2019-05-04 13:00:00;1644;1644;90;493;493;822;41;41;200;200;166;166;666;666;666;666;666;666;1000;800;800;800;800;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;200;166;666;666;666;666;666;666;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2019-05-04 14:00:00;1555;1555;120;466;466;777;38;38;266;266;222;222;888;888;888;888;888;888;1333;1066;1066;1066;1066;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;266;222;888;888;888;888;888;888;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-05-04 15:00:00;1777;1777;124;533;533;888;44;44;275;275;229;229;918;918;918;918;918;918;1377;1102;1102;1102;1102;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;275;229;918;918;918;918;918;918;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2019-05-04 16:00:00;1777;1777;138;533;533;888;44;44;306;306;255;255;1022;1022;1022;1022;1022;1022;1533;1226;1226;1226;1226;711;740;740;177;177;177;148;148;148;177;177;177;177;592;977;977;444;444;1007;306;255;1022;1022;1022;1022;1022;1022;148;148;148;148;177;177;711;711;711;711;888;888;888;888;888;888
2019-05-04 17:00:00;1688;1688;150;506;506;844;42;42;333;333;277;277;1111;1111;1111;1111;1111;1111;1666;1333;1333;1333;1333;675;703;703;168;168;168;140;140;140;168;168;168;168;562;928;928;422;422;957;333;277;1111;1111;1111;1111;1111;1111;140;140;140;140;168;168;675;675;675;675;844;844;844;844;844;844
2019-05-04 18:00:00;0;0;86;0;0;0;0;0;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;159;637;637;637;637;637;637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-04 19:00:00;0;0;62;0;0;0;0;0;137;137;114;114;459;459;459;459;459;459;688;551;551;551;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;114;459;459;459;459;459;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-04 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-04 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-04 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-04 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 08:00:00;1377;1377;72;413;413;688;34;34;160;160;133;133;533;533;533;533;533;533;800;640;640;640;640;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;160;133;533;533;533;533;533;533;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2019-05-05 09:00:00;1733;1733;80;520;520;866;43;43;177;177;148;148;592;592;592;592;592;592;888;711;711;711;711;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;177;148;592;592;592;592;592;592;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2019-05-05 10:00:00;2177;2177;84;653;653;1088;54;54;186;186;155;155;622;622;622;622;622;622;933;746;746;746;746;871;907;907;217;217;217;181;181;181;217;217;217;217;725;1197;1197;544;544;1234;186;155;622;622;622;622;622;622;181;181;181;181;217;217;871;871;871;871;1088;1088;1088;1088;1088;1088
2019-05-05 11:00:00;2088;2088;124;626;626;1044;52;52;275;275;229;229;918;918;918;918;918;918;1377;1102;1102;1102;1102;835;870;870;208;208;208;174;174;174;208;208;208;208;696;1148;1148;522;522;1183;275;229;918;918;918;918;918;918;174;174;174;174;208;208;835;835;835;835;1044;1044;1044;1044;1044;1044
2019-05-05 12:00:00;2133;2133;112;640;640;1066;53;53;248;248;207;207;829;829;829;829;829;829;1244;995;995;995;995;853;888;888;213;213;213;177;177;177;213;213;213;213;711;1173;1173;533;533;1208;248;207;829;829;829;829;829;829;177;177;177;177;213;213;853;853;853;853;1066;1066;1066;1066;1066;1066
2019-05-05 13:00:00;2800;2800;130;840;840;1400;70;70;288;288;240;240;962;962;962;962;962;962;1444;1155;1155;1155;1155;1120;1166;1166;280;280;280;233;233;233;280;280;280;280;933;1540;1540;700;700;1586;288;240;962;962;962;962;962;962;233;233;233;233;280;280;1120;1120;1120;1120;1400;1400;1400;1400;1400;1400
2019-05-05 14:00:00;2933;2933;138;880;880;1466;73;73;306;306;255;255;1022;1022;1022;1022;1022;1022;1533;1226;1226;1226;1226;1173;1222;1222;293;293;293;244;244;244;293;293;293;293;977;1613;1613;733;733;1662;306;255;1022;1022;1022;1022;1022;1022;244;244;244;244;293;293;1173;1173;1173;1173;1466;1466;1466;1466;1466;1466
2019-05-05 15:00:00;2977;2977;146;893;893;1488;74;74;324;324;270;270;1081;1081;1081;1081;1081;1081;1622;1297;1297;1297;1297;1191;1240;1240;297;297;297;248;248;248;297;297;297;297;992;1637;1637;744;744;1687;324;270;1081;1081;1081;1081;1081;1081;248;248;248;248;297;297;1191;1191;1191;1191;1488;1488;1488;1488;1488;1488
2019-05-05 16:00:00;2488;2488;148;746;746;1244;62;62;328;328;274;274;1096;1096;1096;1096;1096;1096;1644;1315;1315;1315;1315;995;1037;1037;248;248;248;207;207;207;248;248;248;248;829;1368;1368;622;622;1410;328;274;1096;1096;1096;1096;1096;1096;207;207;207;207;248;248;995;995;995;995;1244;1244;1244;1244;1244;1244
2019-05-05 17:00:00;2400;2400;142;720;720;1200;60;60;315;315;262;262;1051;1051;1051;1051;1051;1051;1577;1262;1262;1262;1262;960;1000;1000;240;240;240;200;200;200;240;240;240;240;800;1320;1320;600;600;1360;315;262;1051;1051;1051;1051;1051;1051;200;200;200;200;240;240;960;960;960;960;1200;1200;1200;1200;1200;1200
2019-05-05 18:00:00;2400;2400;138;720;720;1200;60;60;306;306;255;255;1022;1022;1022;1022;1022;1022;1533;1226;1226;1226;1226;960;1000;1000;240;240;240;200;200;200;240;240;240;240;800;1320;1320;600;600;1360;306;255;1022;1022;1022;1022;1022;1022;200;200;200;200;240;240;960;960;960;960;1200;1200;1200;1200;1200;1200
2019-05-05 19:00:00;1555;1555;100;466;466;777;38;38;222;222;185;185;740;740;740;740;740;740;1111;888;888;888;888;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;222;185;740;740;740;740;740;740;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-05-05 20:00:00;1333;1333;68;400;400;666;33;33;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;151;125;503;503;503;503;503;503;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-05-05 21:00:00;0;0;56;0;0;0;0;0;124;124;103;103;414;414;414;414;414;414;622;497;497;497;497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;103;414;414;414;414;414;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 22:00:00;0;0;50;0;0;0;0;0;111;111;92;92;370;370;370;370;370;370;555;444;444;444;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;92;370;370;370;370;370;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-05 23:00:00;0;0;62;0;0;0;0;0;137;137;114;114;459;459;459;459;459;459;688;551;551;551;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;114;459;459;459;459;459;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-06 00:00:00;1200;1200;56;360;360;600;30;30;124;124;103;103;414;414;414;414;414;414;622;497;497;497;497;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;124;103;414;414;414;414;414;414;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2019-05-06 01:00:00;1155;1155;60;346;346;577;28;28;133;133;111;111;444;444;444;444;444;444;666;533;533;533;533;462;481;481;115;115;115;96;96;96;115;115;115;115;385;635;635;288;288;654;133;111;444;444;444;444;444;444;96;96;96;96;115;115;462;462;462;462;577;577;577;577;577;577
2019-05-06 02:00:00;0;0;64;0;0;0;0;0;142;142;118;118;474;474;474;474;474;474;711;568;568;568;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;118;474;474;474;474;474;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-05-06 03:00:00;1511;1511;74;453;453;755;37;37;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;164;137;548;548;548;548;548;548;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-05-06 04:00:00;1466;1466;72;440;440;733;36;36;160;160;133;133;533;533;533;533;533;533;800;640;640;640;640;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;160;133;533;533;533;533;533;533;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
2019-05-06 05:00:00;1511;1511;76;453;453;755;37;37;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;168;140;562;562;562;562;562;562;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
